"old",""
"私は代々アッカー王国に仕えてきた、
タカシという――（仮）","I have served the Acre Kingdom for generations,
My name is Takashi"
"このほこらに漂っている
「英霊の魂」を集め私に捧げたら、
力を貸してあげよう――（仮）","If you collect the
""Souls of Heroic Spirits"" floating in this dust and offer them to me,
I will lend you my power--"
"これだけの魂を、良く集めてきたな
おかげで私の力が戻ったようだ――（仮）","You've done a great job collecting all these souls.
Thanks to you, I seem to have my strength back"
"お前なら更なる深層に潜ることもできそうだな――（仮）","You seem capable of delving deeper into the depths as well"
"少しだけ時間をくれたら、
この土砂をどけておくよ――（仮）","Give me a minute and I'll get this sediment out of the way."
"土砂をどけて道を作っておいたよ――（仮）","I cleared away the earth and made a path."
"君のような覚者なら、
この先に眠るお宝にたどり着けるかもね――（仮）","If you are an Arisen,
You might be able to reach the treasure that lies ahead"
"すまない、想定より
時間がかかってしまっているんだ――（仮）","Sorry, it's taking
longer than expected"
"もう少しだけ時間をくれないか――（仮）","Just give me a little more time."
