"old",""
"ふう――覚者でいることは大変だけど
お互い、がんばりましょう","Phew - being an Arisen is tough, but
we both just have to do our best."
"遠くへ行きたいのよ
誰も行ったことがない地へね","I want to go far away.
To a place no one has ever been before."
"覚者っぽくないって言われるけど――
やっぱり、わかっちゃうよね","I'm told that I don't seem like an Arisen, but... 
I still understand, you know."
"覚者だからって戦いばかりの人は
正直、どうかと思うな","A person who only seeks constant battles just because they are an Arisen,
honestly, I think that's questionable."
"レスタニア中のきれいな風景を見たいけど
そういう場所は魔物が集まりがちだよね","I want to see the beautiful scenery throughout Lestania, but those kinds of places tend to attract enemies."
"魔物を倒したら
白竜様が毎回ほめてくれる――
そんなのだったら、やりがいあると思わない？","If you defeat the enemy,
the White Dragon will praise you every time--
If that's the case, don't you think it's rewarding?"
"ごきげんよう
さあ、今日はどこへ行こうかな","Hello. Well, where shall we go today?"
"覚者って――孤独よね
普通の人だった頃が懐かしい
――なんてね","Being Arisen -- it's lonely, isn't it? I miss the time when I was just a normal person. -- Just kidding!"
"覚者の気持ちは覚者にしかわからない
そう思っていたけど――
覚者同士でもわからないこと多いよね","The feelings of an Arisen can only be understood by another Arisen, or so I thought... But even among Arisen, there are many things we don't understand."
"本当なら覚者は世界にひとりしか存在しない
そんな話を聞いたことがあるの
だったら――これからどうなるんだろうな","In reality, there should only be one Arisen in the world Have you ever heard such a story? If so... what will happen from now on?"
"隊長、見てこの腕と足の筋肉！
シュッとして、かっこいいと思わない？","Captain, look at these arm and leg muscles!
Don't you think they look so cool and shapely?"
"最近、やたらと声をかけられるんだけど――
わたしも結構名の売れた覚者になったってこと！？","Lately, I've been getting a lot of attention and being approached a lot. Does that mean I've become quite a renowned Arisen?!"
"例えば、ヴァネッサなんて
覚者としても女性としてもひとつの理想型でしょ？","For example, someone like Vanessa, isn't she an ideal type both as an Arisen and as a woman?"
"だからわたしは、あえてそこは目指さないの","So, I intentionally won't aim for that."
"覚者になったことを嘆く気持ちが前はあったけど――","I used to feel regret about becoming an Arisen, but..."
"今は天職って感じ
ま、仕事じゃないけどね","It feels like my calling from heaven now. Well, it's not really a job though."
"あら、ごきげんよう","Oh, good day."
"こうして一気に神殿の中枢に食い込めるなんて
ジョゼフ様々！","I can't believe that we can be in the heart of the temple all at once like this. Thank you Joseph!"
"精一杯頑張るから、隊長、ひいきしてよね？","I'll do my best, captain, and you'll patronize me, right?"
"みんなセシリーセシリーって
どうかしちゃったみたい","Everyone seems to be obsessed with Cecily, Cecily."
"まあ、気持ちはわかるけどね
わたしだって、なんとかしてあげたいもの","Well, I can understand their feelings. I also want to do something to help."
"時には強く言わないとね
もうお客さんじゃなくて、仲間なんだから
ダメなものはダメ","Sometimes you have to say it strongly. You're not a customer anymore, you're a friend. What doesn't work doesn't work."
"あ、セシリーの話ね","Ah, it's about Cecily."
"エリオットの奴、張り切っちゃって
わたしだって負けないから
侵食魔討伐数勝負はわたしのもの！","Elliot is all fired up, but I won't lose either. The number of victories in defeating the corrupt is mine!"
"なんだかみんな落ち着いちゃってさ
いいのかな","It seems like everyone has calmed down. Is it okay?"
"黒騎士は難敵だよね――
闇雲に戦っても勝てないだろうなぁ","The Black Knight is a formidable opponent, huh? I don't think you can win by fighting blindly."
"ロイグは、わたしたちが看病したり
治療のために奔走するのが不思議で
たまらないみたい","Loeg seems to find it fascinating and irresistible that we take care of him and go all out for his treatment."
"人の善意に馴れていないんだね","He's not accustomed to people's goodwill."
