"old",""
"なにかお話ししてくださいな","Please tell me something."
"うふふ――ご機嫌いかがですか？","How are you feeling?"
"内緒話は、ジョゼフおじさまに叱られます","Uncle Joseph will scold you for talking in private."
"覚者様は考えたことがありますか？
この世界がどうやって出来たのか――","Have the Arisen ever thought about it? How was this world made?"
"白竜だけがこの世界の
すべてを知っている――
早くお話しを聞きたいですね","Only the White Dragon knows everything in this world--
I want to hear the story quickly."
"覚者になるって、どんな気分ですか？","What does it feel like to become an Arisen?"
"戦争って、どんな時代にもありますね
嫌いな人の方が多いはずなのに","War exists in any era, huh? Even though there should be more people who hate it."
"みんなでお歌をうたえば戦いがなくなる――
パメラがそう言うんだけど
きっと、そんなに簡単ではないですよね","If we all sing a song together, there will be no more fighting--
Pamela says so.
I bet it's not that easy!"
"時々、わけもなく悲しくなるの
ううん――わけはあるけど――
話しても誰も戻ってこないから","Sometimes I feel sad for no reason.
No, I mean, I have my reasons, but...
I talk about it, and no one ever comes back."
"白竜も、人間も、覚者も――魔物だって
同じように生きているんだよね","Both the White Dragon and humans, as well as the Arisen, and even enemies, all live in the same way."
"お友達はいつかいなくなるもの――
それでも、ほしいと思ってしまうの","Friends are things that eventually disappear ――
But still, you can't help but want them."
"この風――あの森にも、吹いているのかな","I wonder, this wind—Is it blowing in that forest, too?"
"真っ直ぐに進む人は
大切なことを忘れがちです
覚者さん、気をつけてね","Those who proceed straight ahead,
Tend to forget important things.
Arisen one, be cautious."
"時は――少し、意地悪です","Time is-- harsh."
"あれ？　何して遊ぶ？　え？　お話し？","Oh? What should we play? Draw? A story?"
"こんにちは、メイリーフです","Hello, I'm Mayleaf"
"あ、覚えていてくれましたか？
だとしたら、うれしいです！","Oh, you remember me?
If so, I'm glad!"
"あのね――迷惑かけちゃったけど
仲良くしてね？","Hey, I'm sorry for causing you trouble, but let's get along, okay?"
"わたしはイリスとも仲良しなんだ
だから、イリスが戻ってわたしもうれしいの","I'm good friends with Iris
so I'm glad she's back."
"レオが恐い顔をしていたの――
ちょっとびっくりしちゃった","Leo had a scary look on his face--
I was a little surprised."
"白竜様、元気になーれ！","Who, don't bully—Peco— I won't do bad things."
"わたしはもう絶対にひとりでは神殿から
出ないからね","I will never leave the Temple alone again!"
"あなたにもパメラにもジョゼフ様にも
心配をかけちゃって――","To both you and Pamela and Master Joseph,
I apologize for causing you worry..."
"だからこれからは、必ず、誰かと一緒に――
もちろん、みんなが知ってる誰かと一緒に
お出かけすることにして――","So from now on, I'll be sure to go out with someone--
of course, someone we all know--
and--"
"しかも、知らない場所へは行かないって
約束するよ！","And I promise that I won't go to places I don't know!"
"キースヒルト――無事だよね？
ちゃんと逃げるよね？","Kieshildt--you're safe, right?
You're going to escape, aren't you?"
"キースヒルト兄様をお願いします","Please take care of Kieshildt."
"――つらいよ
こんなにつらいなんて――","――This is painful. 
How can it be this painful――"
"わたしのせいなのかな――
わたしが悪かったのかな――","Is it my fault--
Was I wrong--?"
"わたしはこれからキースヒルトのぶんまで
生きるから――","I'm going to live on, for Kieshildt."
"ううん、死んでしまった人、全員のぶん
わたしは生きるの――そう決めたの","No, for all those who have died. I'm going to live - I've decided."
"どこにも行かないで？
誰にもいなくなってほしくないの","Don't go anywhere. I don't want anyone to disappear."
"ミシアルとこのあたりを歩いたって本当？
どうしてうちに寄ってくれなかったの！？","Mysial, is it true that you walked around this area? Why didn't you come visit me?"
"何か怖いことが起こりそうな――
そんな気がするよ？","I feel like something scary is about to happen—"
"空気がビリビリ震えているの――
これは良くないことのシルシなの――","The air is tingling - This is the sign of something bad -"
"ねえねえ、イリスはどこにいるの？","Hey, where is Iris?"
"わたしを遠くに連れ出したことで
みんな怒っているから教えてくれないの？","Why won't you tell me? Is it because everyone is angry with you for taking me far away?"
"どうしよう――ミシアルが――
でも、お願い――イリスを怒らないで！","What should I do―― Mysial――
But, please―― Do not make Iris angry!"
"ミシアルみたいに白竜と仲良くなるよ
応援して――ね？","I'll become friends with the White Dragon like Mysial.
I hope you support me――okay?"
"わたしじゃダメかもしれないけど
それでも応援してね","I might not be good enough,
but please support me anyway."
"みんな行っちゃうの？
ちゃんと帰ってきてね？","Are you all leaving?
You'll come back, won't you?"
"もう、誰もいなくなったら、いやだよ？","I don't want everyone to disappear already."
"力を貸してください――って
白竜様にお祈りしてるの","I'm praying to the White Dragon to help me--
"
"でも、全然起きてくれないの","But they still won't wake up at all."
"がんばれ！
がんばれっ！","Do your best! Do your best!"
"おかえりなさい！
ええと、わたしね――ええと――","Welcome back! Um, as for me... um..."
"あ、ごめんなさい
わたしじゃなくて、まず、白竜様だよね？","Oh, I'm sorry. It's not me, but The White Dragon first, right?"
"白竜様も、早く元気になるといいね","I hope The White Dragon gets well soon."
"黒騎士はどこへ行ったの？
行方がわからないなんてこわい！","Where did The Black Knight go? It's scary not knowing their whereabouts!"
"リズ、もう聞こえていないみたい――","Lise, I don't think he can hear me anymore—"
"隊長さん、気をつけてね","Captain, be careful."
"全部終わったんだよね？","Is it all finished?"
"こわいことや悲しいことは
もう起こらないんだよね？","Scary and sad things won't happen anymore, right?"
