"old",""
"巡る竜力を感じます――
やっぱり、心地良いものですね","I feel the Dragon Force circulating around— After all, it's a pleasant sensation."
"黒騎士のことを考えていました――","I was thinking about The Black Knight..."
"こう見えて、結構戦えるつもりです
必要とあればなんなりと","Despite my appearance, I am prepared to fight rather well.
If necessary, I am willing to do whatever it takes."
"みなさんの戦い方はとても洗練されていますね
勉強させてもらいます","Everyone's way of fighting is very refined, isn't it? I will learn from it."
"みなさんとご一緒できて光栄です","It's an honor to be here with you all."
"ご恩はいつかお返しさせていただきます","Yes, I will return the favor someday."
"覚者が一目置かれるのは
みなさんの普段の行いが素晴らしいからですよね","Arisen are respected because of everyone's wonderful daily conduct, aren't they?"
"お疲れじゃないですか？","Are you tired?"
"面倒をかけているわたしが言うのも変ですけど――
時々休んでくださいね","It's strange for someone like me who is causing trouble to say it, but please take occasional rests."
"はい、なんでしょう","Yes, what is it?"
"本当に何から何までお世話になってしまって
お礼の言葉もありません","I really can't thank you enough for everything you've done for me"
"わたしにできることがあれば言ってください
戦場でも少しはお役に立てると思います","Let me know if there is anything I can do for you.
I'm sure I can be of some help on the battlefield."
"わかっています
少し――いいえ、かなり焦っています","I understand I'm a little bit - no, I'm quite anxious."
"これ以上、ご迷惑をおかけするのが
心苦しくって――","It pains me to cause you any more trouble--"
"ロイグ――
あの人はわたしを知っていましたけど
わたしは――
いくら記憶を探ってもロイグが登場しません","Loeg ――
That person knew me.
But I ――
No matter how much I search my memory, Loeg does not appear."
"それほど交わりの薄い人なのでしょうか――
もう一度会えれば――話せれば――","Is he such a distant person to me - If I could see him again - If I could talk to him -"
"不思議です
不安だし、焦りもあるんですけど","It's strange and I feel uneasy and anxious, but"
"以前とは違って――
みなさんと一緒なら、なんとかなる
そんな風に思えるようになりました","Unlike before - I feel like I can manage with everyone."
"ロイグと話せればわたしの記憶は
きっと戻ると思います","If I can talk to Loeg, I'm sure my memories will come back."
"待っていてくださいね
きっと――
きっと全部思い出しますから","Please wait for me. I'm sure—I'll definitely remember everything."
"もっともっとロイグと話すべきですよね？
それはわかっているんです
でも、もどかしくて――","I should talk to Loeg more often, right? I know that but it's frustrating."
"わたしたちは勝利に向かって
確実に進んでいるはずですよね","We are definitely on the road to victory"
"もちろん勝利が全てではありませんけど
未来への道しるべになりますよね？","Of course, winning isn't everything.
But it's a signpost for the future, right?"
"ゲートのことはわたしに任せてください
どんなに時間がかかっても
皆さんを必ずフィンダムにご招待します","Let me take care of the gate.
No matter how long it takes,
I promise to bring you all to Phindym!"
"早く集落を目指しましょう
何より、森の中は安全とは言えません","Let's get to the village as soon as possible.
Above all, it is not safe in the forest!"
"隊長、急ぎましょう
ガルドリンさんがいい人なのは知っていますが
誤解を招きやすい性格ですから――
胸騒ぎがします！","Captain, let's hurry.
I know Gurdolin is a good person, but they have a personality that is easily misunderstood.
I have a feeling of unease!"
"状況に流されるだけではなく、抵抗を試みる――
フィンダムではまだ新しい考え方です","Don't just be swept away by the situation, try to resist--
It's still a new idea in Phindym!"
"協力してくれる人はまだまだ少ないので
わたしが父を探してあげないと――","Since there are still very few people who are willing to help, I have to find my father myself..."
"隊長――
父に――父にもしものことがあれば
わたしは――","Captain -- If something were to happen to my father -- I..."
"すいません、今はこんな個人的な思いは
しまっておくべきですよね","Sorry, I should probably put these personal thoughts away for now"
"隊長、父は元気になりますよね？
父の傷は、致命傷ではありませんよね？","Captain, is Father going to be okay? His wounds are not fatal, right?"
"あと少しですよ、隊長
《原始の雫》が芯なる樹を――
ひいてはこのフィンダムを浄化してくれます","Left: just a little more, Captain. The ""Primeval Drops"" will cleanse the core tree- and in turn, cleanse Phindym for us."
"その後の美しいフィンダムを
皆さん、ご案内しますからね","I will show everyone the beautiful Phindym that comes after that."
"《原始の雫》はわたしの命に替えても守ります
隊長たちは魔物退治に専念してください","I will protect the《Primeval Drops》 with my life. Captain, please focus on defeating the enemies."
"このあたりの侵食魔を一掃すれば
次はいよいよ浄化です
もう少し、よろしくお願いします","If we completely eliminate these corrupting demons in this area, then it will finally be time for the purification. A little while longer, please."
"明るい未来――
夢見ても大丈夫ですよね？","Bright future-- It's okay to dream, right?"
"隊長――あと少しだけ、よろしくお願いしますね","Captain--I'll be counting on you for a few more minutes."
