"old",""
"アッカーシェランは、本当は良いところなんです
落ち着いたら案内させてくださいね","Acre Selund is actually a nice place. Please let me guide you once you settle down."
"悪しき竜は憎き敵――国の仇です","The Evil Dragon is a hated enemy - the nation's foe."
"けれども、隊長さんたちと会わせてくれたこと――
これだけは感謝しています","However, I am grateful for allowing me to meet with the captains."
"いつもなんのおもてなしもできずに
申し訳ありません――ごめんなさい","I apologize for not being able to provide any hospitality.
I'm sorry."
"ジリアンは本当に頼りになります","Gillian is really reliable."
"このアッカーシェランには他にもあのような
勇気ある人がいるのでしょうか","Are there any other brave people like that in Acre Selund?"
"僕は王子なのですが、王族としての教育半ばで
城にいられなくなってしまいました","I am a prince, but I had to leave the castle halfway through my royal education."
"不作法があったら――お詫びします","If there was any rudeness— I apologize."
"メイロワ将軍は王家の一番の家臣です
困ったことがあったらメイロワに言ってくださいね","General Meirova is the king's most loyal retainer. If you have any trouble, please let Meirova know."
"悪しき竜に荒らされたアッカーシェラン――
みんなで力を合わせて元に戻すんです！","Acre Selund has been ravaged by The Evil Dragon--
We all have to work together to restore it!"
"僕には病で命を落とした姉がいました","I had a sister who passed away from illness."
"姉が王座を継ぐと思っていたので――
内緒ですよ？　こんな立場に戸惑っています","I thought my sister would inherit the throne, so--
It's a secret, you know? I'm confused in this position."
"隊長、エリオット、ガルドリン、リズ――","Captain, Elliot, Gurdolin, Lise—"
"たとえこの先に、何が起ころうと
皆さんの名前はアッカーシェランの歴史に
刻まれることでしょう","Whatever happens next, your names will be etched in Acre Selund's history."
"天はその者に耐えられる苦難しか与えない
と聞きます","Heaven only bestows hardships that one can endure, or so I hear"
"どう思いますか？
たとえ思いはどうあれ、その通りだと
言ってくださいね","What do you think? No matter what you think, please say it exactly as it is."
"はい、僕に用でしょうか？","Yes, you wanted to see me?"
"覚者として――そして戦士として
いろいろ教えてくださいね","As an Arisen--and a warrior, I hope you can teach me a lot!"
"陣の奧で守られているだけなんて
僕はいやですから","Yes, I don't want to just be protected at the back of the battlefield."
"隊長さん、僕は人々の希望であらねば
なりません","Captain, I must be the hope of the people"
"それには、どう振る舞えばよいのか――
なかなかの難問です","And how should one behave in that situation? It's quite a difficult problem."
"緊張しますね
いくさはいつもこうなのですか？","I'm nervous, aren't you? Is it always like this before a battle?"
"僕はまだまだです
もっともっと強くならなくてはなりません","I am still lacking. I must become stronger, much stronger."
"秘密の入り口が見つかったら
あとは任せてください","Once you find the secret entrance
we'll take care of the rest."
"扉の先は必ず展望城へと通じているはずです","The path beyond the door must lead to Lookout Castle."
"少なくとも、王家の秘密の扉は
存在したわけですから","At the very least, the secret door of the royal family existed."
"隊長さん、ありがとうございます
ここまで来られたのも隊長さんたちの
おかげです","Thank you, Captain. It's thanks to you all that we've made it this far."
"こうして再び展望城に立つことができるとは――
感慨無量です","To be able to stand in Lookout Castle again like this ―― it's an indescribable feeling."
"隠れている同志を見つけ出すと同時に
不安な日々を送ってきた人々に
僕たちが来ていることを知らせる目的もあります","The purpose is to find our comrades in hiding and at the same time to let
those who have been living in uncertainty know that we are coming!"
"よろしくお願いします！","Nice to meet you!"
"僕は各所の兵たちを回って声をかけたら
石塔のところで皆さんをお待ちします","I'll go around to all the soldiers in the various locations and call them out.
I'll meet you all at the stone tower."
"僕は各所の兵たちを回って声をかけたら
石塔のところで皆さんをお待ちします","I'll go around to all the soldiers in the various locations and call them out.
I'll meet you all at the stone tower."
"ああ隊長さん
いてくれると心強いです！","Oh Captain, 
It's reassuring to have you here!"
"さあ、みなさん
思いを果たして白竜様のもとへ！","Now, everyone,
Let's fulfill our wishes and go to The White Dragon!"
"ああ隊長さん
落ち着いたら将軍やジリアンと一緒に
レスタニアにお邪魔しますからね","Oh Captain,
when things settle down, I'll be visiting you and the General and Gillian in Lestania!"
"白竜様やジョゼフ様にお礼とご挨拶を
しなくてはなりません","I have to express my gratitude and greetings to Lord White Dragon and Master Joseph"
