"old",""
"魔物の出現や事件は、この頃増える一方です
でも、めげないでください覚者さま！
応援してますから！","The appearance of enemies and incidents are increasing these days, but please do not be discouraged, Lord Arisen! We are cheering for you!"
"覚者さま、今度、冒険譚を聞かせて下さいね","Arisen, please, tell us stories of your adventures next time."
"今日も大陸のあちこちでは
いろいろな事が起こってるみたいですよ","It seems like there's a lot going on all across the land today!"
"あら？　でも覚者さまはすでに他の
ミッションにエントリーされているみたいです
そちらを済ませるか、辞退されてから
あらためて申請してくださいね","Oh? It seems you have already entered another mission, Arisen.
Please either finish that one or decline and then apply again."
"本日のニュースをお届けしますね！","I bring you today's news!"
"あれから火球の話は届かないけど
もうそれどころじゃないよね","Since then, I haven't heard any news about the fireball, but that's not important anymore, is it?"
"あとは覚者さんたちに任せて、わたしは
いつもの仕事に戻るね","I'll leave the rest to the Arisen and go back to my work, then."
"覚者さま、納品ありがとうございます！
まだまだ受け付けていますので
どんどん持ってきてくださいね","Thank you for your delivery, Arisen!
Please keep bringing more and we will gladly accept."
"えっ――
忘れちゃったんですね！
《白竜祭》の奉納期間中に持ってきてくださいね ","What--
You forgot it, didn't you?
Please bring it to me during the Dedication of The White Dragon Festival."
"覚者さま、納品ありがとうございます！
みんなでレスタニアの豊穣を願う
《白竜祭》の奉納期間になりました","Thank you for your delivery, Arisen!
We all wish for a bountiful harvest in Lestania.
It is time for the dedication of the 《White Dragon Festival》!"
"白竜さまにお納めする品物を
どんどん持ってきてくださいね","Please keep bringing your items to present to the White Dragon!"
"見たい情報を選択してくださいね","Please select the desired information."
"個別納品報酬確認","Individual delivery rewards"
"ランキング報酬確認","Ranking Rewards"
"本日のニュースは
えぇっと――《滅びの渦》以外の
ニュースがいいですよね？","Today's news... umm, besides the ""Vortex of Stagnation,"" are there any other news that you'd like to hear?"
"みんな、今は《滅びの渦》のことしか
頭に無いみたいです
私も、ですけど――","It seems everyone can think of nothing but the Vortex of Stagnation right now.
I am too, but--"
"覚者さまほどの方になると
ああいったものを見ても
怖くはないのですか？","I suppose for someone like the Arisen, seeing such a thing is no longer frightening."
"ううん、レスタニアには
白竜さまのご加護があるから
大丈夫――大丈夫です","No, Lestania has the blessing of the White Dragon, so don't worry--it'll be fine!"
