"old","new"
"ねえ、頼まれてくれないかな
大丈夫、簡単なことだから","Hey, could you do me a favor?
Don't worry, it's easy."
"この神殿の中でお店を続けるには
営業許可証が必要なんだ
定期的に審査があって
通れば許可証が発行される仕組み","To keep your store in this temple, you need a
business permit.
There is a periodic review process
and if you pass, a permit is issued."
"で、審査官の報告を受けて
許可証を発行するのが僕の仕事なんだけど
配達が間に合いそうにないんだ
それで、君に許可証の配達を頼みたいってわけ","So, I get the examiner's report
and it's my job to issue the permit
but I can't seem to get it delivered in time...
So, I'm asking you to deliver the permit."
"悪いんだけど頼まれてくれないかな
大丈夫、簡単なことだから","I'm sorry, but could you do me a favor?
Don't worry, it's easy."
"この神殿の中でお店を続けるには
営業許可証が必要なんだ
定期的に審査があって
通れば許可証が発行される仕組み","To keep your store in this temple, you need a
business permit.
There is a periodic review process
and if you pass, a permit is issued."
"で、審査官の報告を受けて
許可証を発行するのが僕の仕事なんだけど
配達が間に合いそうにないんだ","So, my job is to get the examiner's report and
issue the permit, but
I'm not going to be able to deliver it in time."
"だから、君に頼みたいのは許可証の配達
ちょっと配達先が多いんだけど――","So, what I'm asking you to do is deliver the permits.
I have a little too many places to deliver to--"
"あのさ――頼みがあるんだけど――
大丈夫、簡単なことだから","You know--I need a favor--
Don't worry, it's easy."
"この神殿の中でお店を続けるには
営業許可証が必要なんだ
定期的に審査があって
通れば許可証が発行される仕組み","To keep your store in this temple, you need a
business permit.
There is a periodic review process
and if you pass, a permit is issued."
"で、審査官の報告を受けて
許可証を発行するのが僕の仕事なんだけど
配達が間に合いそうにないんだ
だから、君に頼みたいのは許可証の配達","So, I get the examiner's report and
it's my job to issue the permit, but
I'm not going to be able to deliver it in time.
So, what I'm asking you to do is to deliver the permit."
"すっごく簡単なことだと思うんだけど
ええと、申し訳ない！
配達先がすっごく多いんだ","I think it's pretty simple.
Ah, sorry!
I just have so many places to deliver to."
"はっきり言って大変だと思う
でも、君にしか頼めないんだ――この通り！","To be clear, I know it's a lot of work,
but you're the only one I can ask this way--!"
"ああ、お待ちしていましたよ
配達ご苦労さまです","Oh, we've been expecting you.
Thanks for the delivery."
"わあ、やっと届いたね
これがないとご婦人たちをお迎えできないからね
危ない危ない","Wow, it finally arrived.
Without this, we can't welcome the ladies.
That was close."
"まったく――クラウスさん、どうせまた本に
のめり込んで仕事を忘れたんでしょうね","Good grief—Klaus probably got lost in a book
and forgot about work again."
"困るんですよ
覚者さんからも、しっかりしろと言って
やって下さい","I'm at my wit's end.
Please tell me to get my act together,
even if it's just from Ser Arisen."
"くそ、遅いんだよ！
てめえのせいで商機を逃すとこだったじゃねえか！
礼なんか言わねえよ！　ふん！","Damn, you're late!
We almost missed a business opportunity
because of you!
I'm not thanking you! Hmph!"
"はぁ――なかなか許可証が来ないから
今度こそダメだと思ったぞ
どうやって家族を養おうか――なんてな
まだ胃がキリキリする","Sigh—since the permit didn't come for so long,
I thought it was over this time.
How would I support my family—my goodness...
My stomach is still in knots."
"助かったー！
なかなか届かないからこっちから取りに行こうと
思っていたところさ","Phew, saved!
Since it was taking so long to arrive,
I was thinking of going to get it myself."
"クラウスに、次からはもっと早くしろって
伝えてくれよな","Tell Klaus to be faster next time."
"えー、なにコレ？　営業許可証？
じゃあ、店主に渡しておくわ
それでいいのよね","Huh, what's this? A business permit?
I'll give it to the shopkeeper.
That's fine, right?"
"ああ、営業許可証ね
配達ご苦労さま――あれ！？
もしかして、覚者さま？","Ah, a business license.
Thanks for the delivery--oh, hey!
Are you an Arisen, by any chance?"
"覚者さまがこんなのを配達してるんですか？
うーん、さすがにもうちょっとお仕事を
選ばれた方が――","You're delivering this kind of thing, Master Arisen?
Hmm, it would be better if they chose
a more suitable job—"
"ありがとう、助かった！
そして、ごめん！
まだ配達が残っているんだ
もう少しだけ頼むよ","Thanks, that helped!
And sorry!
I still have a delivery to make.
Just a little more, please."
"その――神殿内じゃなくて
グリッテン砦宛なんだけどさ
ごめん、この通り！","Um, it's actually addressed to
Gritten Fort, not the temple.
Sorry, here it is!"
"ありがとう
楽な仕事だっただろ？
こういうの、これからも頼ませてほしいんだ
持ちつ持たれつさ！","Thank you.
That was an easy job, right?
I want to keep relying on you for this kind of thing
in the future!
Let's help each other out!"
"お疲れさま！
ちょっと多かったよね――
本当に助かったよ","Thanks for your help!
It was a bit much--
I really appreciate the help."
"これからは、こんなことにならないように
気をつけなくちゃ","I'll have to be careful
not to let this happen to me in the future."
"――申し訳ない――本当に助かった
いや、助かりました
君がいてくれなかったら――そう考えたら
本当にゾッとするよ","I'm sorry—really, thank you.
No, thank you.
If you hadn't been there--
I really shudder to think of it."
"店を開けなかった店主たちに
どんなことをされるか――
ああ、怖っ！","What might happen to the shopkeepers
who didn't open their shops—
Oh, the horror!"
"でも、そうなっても自業自得だからね
次からは気をつけるよ","But, if it happens, it's my own fault.
I'll be more careful next time."
"あの――悪いけど急いでくれるかな？
許可証がないとみんな困るからね
うん、僕が悪い――それはわかってるよ――うん","Um—sorry, but could you hurry?
Everyone's in trouble without the permit.
Yeah, it's my fault—I know that—yeah."
"クラウスからの使いだと？
覚者のお前が配達とは、
奴もずいぶん偉くなったものだな","Is this from Klaus?
For the Arisen like you to make deliveries,
he must have become quite important."
"ともかく許可証は受け取った
わざわざすまないな","Anyway, I've received the permit. 
No need to apologize."
