"old","new"
"さあ、それではレスタニアの人々に幸せを届け
皆でその時間を共有しようではないか","Now, let us bring joy to the people of Lestania, 
and share this moment together as one."
"ただ、いきなり見ず知らずの人に話かけるのは
緊張してぎこちなくなってしまうというもの
まずは普段お世話になっているセネカ殿――","However, it is quite awkward and 
nerve-wracking to suddenly approach a stranger. 
Let us begin by speaking with Seneka, 
who has been so helpful to us."
"前回揃えた衣装で彼女の所へ行き
クリスマスの挨拶で幸せを届けなさい
その思い出に、記念撮影を忘れずにな！","Go to her dressed in the outfit you arranged 
earlier and deliver your joyful Christmas 
greetings. Make sure to capture the moment with 
a commemorative photo to remember it!"
"セネカ殿は喜んでおられたかな？
君の協力のおかげで、このレスタニアでも
幸せを共有する素晴らしさが広まることだろう","Did Lady Seneka find joy in your actions? 
Thanks to your help, the greatness of sharing 
happiness will surely spread throughout Lestania."
"これからは、顔見知りに限らず
この地に住まう全ての人々と挨拶を交わして
思い出を作っていってほしい","I hope you will greet not only those you know, 
but all the people who live in this land, 
and create memories with them."
"我々はまだ当分ここで活動を続けるから
いつでも会いに来ておくれ！","We will continue our activities here 
for some time, so feel free to come and visit us 
whenever you'd like!"
"さぁ、我々に協力をしてもらった
お礼をせねばな――","Now, it is time to show our gratitude 
for the help you've given us."
"セネカ殿に
クリスマスの挨拶をSayで伝える
＜あいさつ・２＞のエモートをする
そして、フォトモードでの記念撮影","Convey your Christmas greeting to 
Lady Seneka with ""Say"",
perform the <Greet 2> emote,
and capture the moment with a 
photo in photo mode."
"この3つをしてきなさい
なぁに、恥ずかしがることはない！","Do these three things, and you shall succeed.
There’s no need to be shy, don’t worry!"
"セネカ様の所へは行かれましたか？
私のお教えした言葉、どうぞお間違いなく
<メリークリスマス>で、ございますよ","Have you visited Lady Seneka yet? 
Be sure to say the words I taught you correctly.
It’s ""Merry Christmas,"" of course."
"セネカさんのところに行って、
この前お教えした<あいさつ・2>
をしてください！　実践あるのみ！","Go to Lady Seneka and perform the <Greet 2> I 
taught you before! 
The only way to improve is through practice!"
"あ、こんにちは覚者さま！
見てくださいこの帽子！
すっごく可愛くないですか！？","Ah, hello Master Arisen! 
Look at this hat! Isn't it 
adorable?!"
"酒場にいるポーンの女の子が
同じのを被っていて、それが今
この白竜神殿で流行ってるんですよ","The pawn girl at the tavern is wearing the same 
one, and now it's all the rage at the White 
Dragon Temple!"
"覚者さまもお揃いの帽子で
一緒に記念撮影なんてどうですか？","Master Arisen, how about a commemorative photo 
with the matching hats?"
