key,old,new
AREA_RANK_REWARD_53,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_54,封鎖エリア《南壁のひび》開放,"Unblock area ""Southern Wall Fissure"""
AREA_RANK_REWARD_55,《キノザ鉱泉》の資源が向上,"Improve resources of ""Kinoza Mineral Springs"""
AREA_RANK_REWARD_56,封鎖エリア《ボルド大坑道》開放,"Unblock area ""Volden Large Tunnels"""
AREA_RANK_REWARD_57,交通路《南壁谷～ダウ渓谷》復旧,"Restore path ""Southern Wall Gorge"" to ""Dowe Valley"""
AREA_RANK_REWARD_58,《山腹の野戦場》に新たな強敵が出現,"New powerful enemy at ""Mountainside Battlefield"""
AREA_RANK_REWARD_59,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_60,封鎖エリア《盗賊の隠れ家》開放,"Unblock area ""Bandit Hideaway"""
AREA_RANK_REWARD_61,《巨鷲の宝物溜め》に新たな強敵が出現,"New powerful enemy at ""The Giant Eagle's Treasure Hoard"""
AREA_RANK_REWARD_62,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_196,《ボルド鉱山》各地にある未解放のリム転移 解放,"Release ""Volden Mines"" Portcrystals"
AREA_RANK_REWARD_197,《鉱山の大踊り場》に新たな強敵が出現,"New powerful enemy at ""Mines' Large Landing"""
AREA_RANK_REWARD_198,封鎖エリア《灼熱の封鎖道》開放,"Unblock area ""Scorching Blocked Passage"""
AREA_RANK_REWARD_199,《灼熱の封鎖道》に新たな強敵が出現,"New powerful enemy at ""Scorching Blocked Passage"""
AREA_RANK_REWARD_324,支援品ランクアップ,Rank up of support goods
