#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
102,gacha_msg_dialog_service_benefits,"<COL ffdc78>サービス特典</COL>は＜<OPCS>＞の発動中に
利用可能となります","<COL ffdc78>Service benefit</COL>will be
available while <<OPCS>> is in effect",ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,102
75,gacha_msg_dialog_start_conf,"以下の内容でまわします。よろしいですか？
ロット名　　：<VAL>
プレイタイプ：<VAL>
支払い方法　：<VAL>","Are you sure you want to draw this lot?
Lot Name: <VAL>
Play Type: <VAL>
Payment Method: <VAL>",ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,75
80,gacha_msg_dialog_start_conf_pay_free,無料,Free,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,80
78,gacha_msg_dialog_start_conf_pay_gp,黄金石%d個,%d Golden Gemstones,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,78
79,gacha_msg_dialog_start_conf_pay_ticket,シルバーチケット%d枚,%d Silver Tickets,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,79
76,gacha_msg_dialog_start_conf_play_num,%dプレイ,%d Plays,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,76
77,gacha_msg_dialog_start_conf_play_trial,お試しプレイ,Trial,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,77
49,gacha_msg_disable_gp,黄金石は使用できません,Golden Gemstones can't be used,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,49
50,gacha_msg_disable_ticket,チケットは使用できません,Tickets can't be used,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,50
4,gacha_msg_draw,まわす,Draw,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,4
59,gacha_msg_draw_free,無料でまわす,Use Free,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,59
57,gacha_msg_draw_gp,黄金石でまわす,Use GG,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,57
89,gacha_msg_draw_lot,ロットをまわす,Draw Lot,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,89
58,gacha_msg_draw_ticket,チケットでまわす,Use ST,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,58
63,gacha_msg_free,無料,Free,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,63
72,gacha_msg_getitem,獲得アイテム,Item earned,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,72
73,gacha_msg_getnum,獲得数,Num,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,73
0,gacha_msg_holding_goldenstone,所持黄金石,Golden Gemstone Total,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,0
1,gacha_msg_holding_ticket,所持シルバーチケット,Possessing Silver Tickets,ui\00_message\ui\gacha_res.gmd,\ui\uGUIBoxGachaInfo.arc,uGUIBoxGachaInfo.arc,1
