0,,ダガーオブガーディアン,Daggers of Guardian,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10226
0,,ボウオブガーディアン,Bow of Guardian,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10227
0,,アームズオブガーディアン,Arm of Guardian,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10228
0,,スペルオブガーディアン,Spell of Guardian,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10229
0,,スタッフオブガーディアン,Staff of Guardian,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10230
0,,ワンズオブガーディアン,Wand of Guardian,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10231
0,,ランスオブガーディアン,Lance of Guardian,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10232
0,,エッジオブガーディアン,Edge of Guardian,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10233
0,,城塞近衛兵の剛剣,Fortress Guard's Fortified Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10234
0,,城塞近衛兵の剛大剣,Fortress Guard's Fortified Greatsword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10235
0,,城塞近衛兵の剛大盾,Fortress Guard's Fortified Greatshield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10236
0,,城塞近衛兵の剛短剣,Fortress Guard's Fortified Dagger,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10237
0,,城塞近衛兵の剛弓,Fortress Guard's Fortified Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10238
0,,城塞近衛兵の剛篭手,Fortress Guard's Fortified Gauntlets,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10239
0,,城塞近衛兵の剛魔弓,Fortress Guard's Fortified Magick Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10240
0,,城塞近衛兵の剛杖,Fortress Guard's Fortified Staff,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10241
0,,城塞近衛兵の剛大杖,Fortress Guard's Fortified Archistaff,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10242
0,,城塞近衛兵の剛槍,Fortress Guard's Fortified Spear,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10243
0,,城塞近衛兵の剛刃,Fortress Guard's Fortified Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10244
0,,ハイ・エンシェントソード,High Ancient Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10245
0,,ハイ・エンシェントセイバー,High Ancient Saber,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10246
0,,ハイ・エンシェントウォール,High Ancient Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10247
0,,ハイ・エンシェントダガー,High Ancient Daggers,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10248
0,,ハイ・エンシェントボウ,High Ancient Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10249
0,,ハイ・エンシェントアームズ,High Ancient Arm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10250
0,,ハイ・エンシェントスペル,High Ancient Spell,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10251
0,,ハイ・エンシェントスタッフ,High Ancient Staff,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10252
0,,ハイ・エンシェントワンズ,High Ancient Wand,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10253
0,,ハイ・エンシェントランス,High Ancient Lance,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10254
0,,ハイ・エンシェントシミター,High Ancient Scimitar,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10255
0,,ペルテー,Pelta,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10256
0,,ペルテー,Pelta,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10257
0,,ペルテー,Pelta,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10258
0,,ペルテー,Pelta,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10259
0,,ペルテー,Pelta,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10260
0,,ストレングス,Strength,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10261
0,,ストレングス,Strength,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10262
0,,ストレングス,Strength,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10263
0,,ストレングス,Strength,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10264
0,,ストレングス,Strength,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10265
0,,マスカラーウォール,Muscular Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10266
0,,マスカラーウォール,Muscular Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10267
0,,マスカラーウォール,Muscular Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10268
0,,マスカラーウォール,Muscular Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10269
0,,マスカラーウォール,Muscular Wall,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10270
0,,ラウンドシールド,Round Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10271
0,,ラウンドシールド,Round Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10272
0,,ラウンドシールド,Round Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10273
