key,old,new
AREA_RANK_REWARD_82,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_83,《森小人の集落》に新たな強敵が出現,"New powerful enemy at ""Forest Goblins' Village"""
AREA_RANK_REWARD_84,交通路《西ミスリウ橋》復旧,"Restore path ""West Mysree Bridge"""
AREA_RANK_REWARD_85,《古の祭祀場》に新たな強敵が出現,"New powerful enemy at ""Ancient Place of Rituals"""
AREA_RANK_REWARD_86,《ソーサラー》のジョブマスターに紹介,"Introduction to ""Sorcerer"" Job Master"
AREA_RANK_REWARD_87,封鎖エリア《リンウッド地下水路》開放,"Unblock area ""Lynwood Underground Waterway"""
AREA_RANK_REWARD_88,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_89,《肉裂き館》他二か所の廃屋に新たな強敵が出現,"New powerful enemy at ""Abattoir"""
AREA_RANK_REWARD_90,封鎖エリア《ミスリウ鍾乳洞》開放,"Unblock area ""Mysree Limestone Cave"""
AREA_RANK_REWARD_91,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_191,《ミスリウ森林》各地にある未解放のリム転移 解放,"Release ""Mysree Forest"" Portcrystals"
AREA_RANK_REWARD_192,《行商人の難所 》に新たな強敵が出現,"New powerful enemy at ""Peddler's Peril"""
AREA_RANK_REWARD_193,封鎖エリア《ミスリウ古墳墓》開放	,"Unblock area ""Ancient Burial Mound"""
AREA_RANK_REWARD_194,《ミスリウ古墳墓》に新たな強敵が出現,"New powerful enemy at ""Ancient Burial Mound"""
AREA_RANK_REWARD_323,支援品ランクアップ,Rank up of support goods
