236,ABILITY_INFO_234,"安全に降下できる落差距離が延長され
高所落下ダメージを受けにくくなる
<COL ffdc78>LV UP毎に安全落差がより延長</COL>","Increases the height from which you can
safely fall.
<COL ffdc78>LV UP: Further increases safe fall
height.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,236
236,ABILITY_INFO_234,"安全に降下できる落差距離が延長され
高所落下ダメージを受けにくくなる
<COL ffdc78>LV UP毎に安全落差がより延長</COL>","Increases the height from which you can
safely fall.
<COL ffdc78>LV UP: Further increases safe fall
height.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,236
56,ABILITY_INFO_235,"各種回復アイテムを使ったときに
より高い効果が得られる
<COL ffdc78>LV UP毎に効果がより上昇</COL>","Increases the effect of healing items.
<COL ffdc78>LV UP: Further increases effect.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,56
56,ABILITY_INFO_235,"各種回復アイテムを使ったときに
より高い効果が得られる
<COL ffdc78>LV UP毎に効果がより上昇</COL>","Increases the effect of healing items.
<COL ffdc78>LV UP: Further increases effect.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,56
56,ABILITY_INFO_235,"各種回復アイテムを使ったときに
より高い効果が得られる
<COL ffdc78>LV UP毎に効果がより上昇</COL>","Increases the effect of healing items.
<COL ffdc78>LV UP: Further increases effect.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,56
56,ABILITY_INFO_235,"各種回復アイテムを使ったときに
より高い効果が得られる
<COL ffdc78>LV UP毎に効果がより上昇</COL>","Increases the effect of healing items.
<COL ffdc78>LV UP: Further increases effect.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,56
56,ABILITY_INFO_235,"各種回復アイテムを使ったときに
より高い効果が得られる
<COL ffdc78>LV UP毎に効果がより上昇</COL>","Increases the effect of healing items.
<COL ffdc78>LV UP: Further increases effect.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,56
56,ABILITY_INFO_235,"各種回復アイテムを使ったときに
より高い効果が得られる
<COL ffdc78>LV UP毎に効果がより上昇</COL>","Increases the effect of healing items.
<COL ffdc78>LV UP: Further increases effect.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,56
32,ABILITY_INFO_236,"各種投擲アイテムを投げつけたときに
与えるダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加</COL>","Increases the damage of thrown items.
<COL ffdc78>LV UP: Further increases damage.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,32
32,ABILITY_INFO_236,"各種投擲アイテムを投げつけたときに
与えるダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加</COL>","Increases the damage of thrown items.
<COL ffdc78>LV UP: Further increases damage.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,32
32,ABILITY_INFO_236,"各種投擲アイテムを投げつけたときに
与えるダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加</COL>","Increases the damage of thrown items.
<COL ffdc78>LV UP: Further increases damage.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,32
32,ABILITY_INFO_236,"各種投擲アイテムを投げつけたときに
与えるダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加</COL>","Increases the damage of thrown items.
<COL ffdc78>LV UP: Further increases damage.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,32
32,ABILITY_INFO_236,"各種投擲アイテムを投げつけたときに
与えるダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加</COL>","Increases the damage of thrown items.
<COL ffdc78>LV UP: Further increases damage.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,32
32,ABILITY_INFO_236,"各種投擲アイテムを投げつけたときに
与えるダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加</COL>","Increases the damage of thrown items.
<COL ffdc78>LV UP: Further increases damage.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,32
68,ABILITY_INFO_237,"一定時間、特殊効果が付与されるアイテムの
効果持続時間が延長される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","Increases the effect duration of
effects granted by items.
<COL ffdc78>LV UP: Further extends duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,68
68,ABILITY_INFO_237,"一定時間、特殊効果が付与されるアイテムの
効果持続時間が延長される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","Increases the effect duration of
effects granted by items.
<COL ffdc78>LV UP: Further extends duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,68
68,ABILITY_INFO_237,"一定時間、特殊効果が付与されるアイテムの
効果持続時間が延長される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","Increases the effect duration of
effects granted by items.
<COL ffdc78>LV UP: Further extends duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,68
68,ABILITY_INFO_237,"一定時間、特殊効果が付与されるアイテムの
効果持続時間が延長される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","Increases the effect duration of
effects granted by items.
<COL ffdc78>LV UP: Further extends duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,68
68,ABILITY_INFO_237,"一定時間、特殊効果が付与されるアイテムの
効果持続時間が延長される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","Increases the effect duration of
effects granted by items.
<COL ffdc78>LV UP: Further extends duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,68
68,ABILITY_INFO_237,"一定時間、特殊効果が付与されるアイテムの
効果持続時間が延長される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","Increases the effect duration of
effects granted by items.
<COL ffdc78>LV UP: Further extends duration.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,68
212,ABILITY_INFO_238,"夜間に最大体力が増加する
<COL ffdc78>LV UP毎に最大体力がより増加</COL>","Increases your maximum health at night.
<COL ffdc78>LV UP: Further increases maximum
health.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,212
212,ABILITY_INFO_238,"夜間に最大体力が増加する
<COL ffdc78>LV UP毎に最大体力がより増加</COL>","Increases your maximum health at night.
<COL ffdc78>LV UP: Further increases maximum
health.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,212
212,ABILITY_INFO_238,"夜間に最大体力が増加する
<COL ffdc78>LV UP毎に最大体力がより増加</COL>","Increases your maximum health at night.
<COL ffdc78>LV UP: Further increases maximum
health.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,212
212,ABILITY_INFO_238,"夜間に最大体力が増加する
<COL ffdc78>LV UP毎に最大体力がより増加</COL>","Increases your maximum health at night.
<COL ffdc78>LV UP: Further increases maximum
health.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,212
212,ABILITY_INFO_238,"夜間に最大体力が増加する
<COL ffdc78>LV UP毎に最大体力がより増加</COL>","Increases your maximum health at night.
<COL ffdc78>LV UP: Further increases maximum
health.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,212
212,ABILITY_INFO_238,"夜間に最大体力が増加する
<COL ffdc78>LV UP毎に最大体力がより増加</COL>","Increases your maximum health at night.
<COL ffdc78>LV UP: Further increases maximum
health.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,212
224,ABILITY_INFO_239,"夜間に最大スタミナが増加する
<COL ffdc78>LV UP毎に最大スタミナがより増加</COL>","Increases your maximum stamina at night.
<COL ffdc78>LV UP: Further increases maximum
stamina.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,224
224,ABILITY_INFO_239,"夜間に最大スタミナが増加する
<COL ffdc78>LV UP毎に最大スタミナがより増加</COL>","Increases your maximum stamina at night.
<COL ffdc78>LV UP: Further increases maximum
stamina.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,224
224,ABILITY_INFO_239,"夜間に最大スタミナが増加する
<COL ffdc78>LV UP毎に最大スタミナがより増加</COL>","Increases your maximum stamina at night.
<COL ffdc78>LV UP: Further increases maximum
stamina.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,224
224,ABILITY_INFO_239,"夜間に最大スタミナが増加する
<COL ffdc78>LV UP毎に最大スタミナがより増加</COL>","Increases your maximum stamina at night.
<COL ffdc78>LV UP: Further increases maximum
stamina.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,224
224,ABILITY_INFO_239,"夜間に最大スタミナが増加する
<COL ffdc78>LV UP毎に最大スタミナがより増加</COL>","Increases your maximum stamina at night.
<COL ffdc78>LV UP: Further increases maximum
stamina.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,224
224,ABILITY_INFO_239,"夜間に最大スタミナが増加する
<COL ffdc78>LV UP毎に最大スタミナがより増加</COL>","Increases your maximum stamina at night.
<COL ffdc78>LV UP: Further increases maximum
stamina.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,224
80,ABILITY_INFO_240,"新月時に筋力と魔力が増加する
<COL ffdc78>LV UP毎に筋力/魔力がより増加</COL>","Increases your magical and physical power
during a new moon.
<COL ffdc78>LV UP: Further increases
physical/magical power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,80
80,ABILITY_INFO_240,"新月時に筋力と魔力が増加する
<COL ffdc78>LV UP毎に筋力/魔力がより増加</COL>","Increases your magical and physical power
during a new moon.
<COL ffdc78>LV UP: Further increases
physical/magical power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,80
80,ABILITY_INFO_240,"新月時に筋力と魔力が増加する
<COL ffdc78>LV UP毎に筋力/魔力がより増加</COL>","Increases your magical and physical power
during a new moon.
<COL ffdc78>LV UP: Further increases
physical/magical power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,80
80,ABILITY_INFO_240,"新月時に筋力と魔力が増加する
<COL ffdc78>LV UP毎に筋力/魔力がより増加</COL>","Increases your magical and physical power
during a new moon.
<COL ffdc78>LV UP: Further increases
physical/magical power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,80
80,ABILITY_INFO_240,"新月時に筋力と魔力が増加する
<COL ffdc78>LV UP毎に筋力/魔力がより増加</COL>","Increases your magical and physical power
during a new moon.
<COL ffdc78>LV UP: Further increases
physical/magical power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,80
80,ABILITY_INFO_240,"新月時に筋力と魔力が増加する
<COL ffdc78>LV UP毎に筋力/魔力がより増加</COL>","Increases your magical and physical power
during a new moon.
<COL ffdc78>LV UP: Further increases
physical/magical power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,80
92,ABILITY_INFO_241,"新月時に物理防御力と魔法防御力が増加する
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加</COL>","Increases your physical and magic defense
during a new moon.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,92
92,ABILITY_INFO_241,"新月時に物理防御力と魔法防御力が増加する
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加</COL>","Increases your physical and magic defense
during a new moon.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,92
92,ABILITY_INFO_241,"新月時に物理防御力と魔法防御力が増加する
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加</COL>","Increases your physical and magic defense
during a new moon.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,92
92,ABILITY_INFO_241,"新月時に物理防御力と魔法防御力が増加する
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加</COL>","Increases your physical and magic defense
during a new moon.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,92
92,ABILITY_INFO_241,"新月時に物理防御力と魔法防御力が増加する
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加</COL>","Increases your physical and magic defense
during a new moon.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,92
