#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
2,q60300200_00_4803,キルスティに話を聞きに行く,Speak with Kirsty,ui\00_message\quest_info\q60300200_00.gmd,\quest\q60300200.arc,q60300200.arc,2
3,q60300200_00_4804,秘泉への暗道へ向かう,Head to the Dark Path to the Secret Spring,ui\00_message\quest_info\q60300200_00.gmd,\quest\q60300200.arc,q60300200.arc,3
4,q60300200_00_4805,キルスティと合流する,Rendezvous with Kirsty,ui\00_message\quest_info\q60300200_00.gmd,\quest\q60300200.arc,q60300200.arc,4
5,q60300200_00_4806,秘泉の間へ向かう,Head to the Before the Secret Spring,ui\00_message\quest_info\q60300200_00.gmd,\quest\q60300200.arc,q60300200.arc,5
6,q60300200_00_4807,遭遇した敵を殲滅する,Defeat the enemy encountered,ui\00_message\quest_info\q60300200_00.gmd,\quest\q60300200.arc,q60300200.arc,6
7,q60300200_00_4808,キルスティと話をする,Speak to Kirsty,ui\00_message\quest_info\q60300200_00.gmd,\quest\q60300200.arc,q60300200.arc,7
8,q60300200_00_4809,高地のあばら屋へ戻る,Return to the Plateau Shack,ui\00_message\quest_info\q60300200_00.gmd,\quest\q60300200.arc,q60300200.arc,8
0,q60300201_00_350,王冠と王笏＜２＞,Crown and Scepter II,ui\00_message\quest_info\q60300201_00.gmd,\quest\q60300201.arc,q60300201.arc,0
1,q60300201_00_350,"キルスティから
初代王の指輪について話を聞く","Hear the story from Kirsty
about the Ring of the First King",ui\00_message\quest_info\q60300201_00.gmd,\quest\q60300201.arc,q60300201.arc,1
2,q60300201_00_4810,王家の墓へ向かう,Head to the Royal Family Mausoleum,ui\00_message\quest_info\q60300201_00.gmd,\quest\q60300201.arc,q60300201.arc,2
3,q60300201_00_4811,キルスティと合流する,Rendezvous with Kirsty,ui\00_message\quest_info\q60300201_00.gmd,\quest\q60300201.arc,q60300201.arc,3
4,q60300201_00_4812,崩れた橋の手前にある小部屋へ向かう,"Head to the small room in front
of the collapsed bridge",ui\00_message\quest_info\q60300201_00.gmd,\quest\q60300201.arc,q60300201.arc,4
5,q60300201_00_4813,遭遇した敵を殲滅する,Defeat the enemy encountered,ui\00_message\quest_info\q60300201_00.gmd,\quest\q60300201.arc,q60300201.arc,5
6,q60300201_00_4814,キルスティと話をする,Speak to Kirsty,ui\00_message\quest_info\q60300201_00.gmd,\quest\q60300201.arc,q60300201.arc,6
7,q60300201_00_4815,高地のあばら屋へ戻る,Return to the Plateau Shack,ui\00_message\quest_info\q60300201_00.gmd,\quest\q60300201.arc,q60300201.arc,7
0,q60300202_00_351,王冠と王笏＜３＞,Crown and Scepter III,ui\00_message\quest_info\q60300202_00.gmd,\quest\q60300202.arc,q60300202.arc,0
1,q60300202_00_351,"キルスティから
初代王の指輪について話を聞く","Hear the story from Kirsty
about the Ring of the First King",ui\00_message\quest_info\q60300202_00.gmd,\quest\q60300202.arc,q60300202.arc,1
2,q60300202_00_4816,王家の隠れ道へ向かう,Head to the Royal Family's Secret Path,ui\00_message\quest_info\q60300202_00.gmd,\quest\q60300202.arc,q60300202.arc,2
3,q60300202_00_4817,キルスティと合流する,Rendezvous with Kirsty,ui\00_message\quest_info\q60300202_00.gmd,\quest\q60300202.arc,q60300202.arc,3
