2,q90030304_00_4229,各エリアを敵軍から奪い、最奥を目指す,"Capture each area from the enemy
and aim for the deepest part",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,2,
3,q90030304_00_4527,最奥のエリアを征圧する,Conquer the deepest area,ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,3,
4,q90030304_00_4528,各エリアに現れた戦甲敵を討伐する（残り３分）,"Defeat the War-Ready enemies that appear
in each area (3 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,4,
5,q90030304_00_4529,各エリアに現れた戦甲敵を討伐する（残り２分）,"Defeat the War-Ready enemies that appear
in each area (2 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,5,
6,q90030304_00_4530,各エリアに現れた戦甲敵を討伐する（残り１分）,"Defeat the War-Ready enemies that have appeared
in each area (1 minute left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,6,
7,q90030304_00_4593,現れたフラッグブレイカーを探す,Search for the Flag Breaker that has appeared,ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,7,
8,q90030304_00_4594,フラッグブレイカーを討伐する,Defeat the Flag Breaker,ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,8,
9,q90030304_00_4595,現れた呪いの敵に注意し、指定エリアを征圧する（残り５分）,"Beware of the cursed enemies that have appeared
and conquer the specified area (5 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,9,
10,q90030304_00_4596,自陣を狙う敵を討伐し、エリアを防衛する（残り５分）,"Defeat the enemies targeting our base
and defend the area (5 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,10,
11,q90030304_00_4633,各エリアに現れた戦甲敵を討伐する（残り５分）,"Defeat the War-Ready enemies that have appeared
in each area (5 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,11,
12,q90030304_00_4634,各エリアに現れた戦甲敵を討伐する（残り４分）,"Defeat the War-Ready enemies that have appeared
in each area (4 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,12,
13,q90030304_00_4635,自陣を狙う敵を討伐し、エリアを防衛する（残り４分）,"Defeat the enemy targeting our base
and defend the area (4 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,13,
14,q90030304_00_4636,自陣を狙う敵を討伐し、エリアを防衛する（残り３分）,"Defeat the enemy targeting our base
and defend the area (3 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,14,
15,q90030304_00_4637,自陣を狙う敵を討伐し、エリアを防衛する（残り２分）,"Defeat the enemy targeting our base
and defend the area (2 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,15,
16,q90030304_00_4638,自陣を狙う敵を討伐し、エリアを防衛する（残り１分）,"Defeat the enemy targeting our base
and defend the area (1 minute left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,16,
17,q90030304_00_4639,現れた呪いの敵に注意し、指定エリアを征圧する（残り４分）,"Be cautious of the cursed enemy that has appeared
and conquer the designated area (4 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,17,
18,q90030304_00_4640,現れた呪いの敵に注意し、指定エリアを征圧する（残り３分）,"Be cautious of the cursed enemy that has appeared
and conquer the designated area (3 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,18,
19,q90030304_00_4641,現れた呪いの敵に注意し、指定エリアを征圧する（残り２分）,"Be careful of the cursed enemy that appeared
and conquer the designated area (2 minutes left)",ui\00_message\quest_info\q90030304_00.gmd,\quest\q90030304.arc,q90030304.arc,19,
