#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
66,TITLE_POINT_ASSIGN,クラフトステータス,Craft Status,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,66
66,TITLE_POINT_ASSIGN,クラフトステータス,Craft Status,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,66
66,TITLE_POINT_ASSIGN,クラフトステータス,Craft Status,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,66
66,TITLE_POINT_ASSIGN,クラフトステータス,Craft Status,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,66
66,TITLE_POINT_ASSIGN,クラフトステータス,Craft Status,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,66
55,TITLE_PROGRESS_LIST,Progress List,Progress List,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,55
55,TITLE_PROGRESS_LIST,Progress List,Progress List,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,55
55,TITLE_PROGRESS_LIST,Progress List,Progress List,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,55
55,TITLE_PROGRESS_LIST,Progress List,Progress List,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,55
55,TITLE_PROGRESS_LIST,Progress List,Progress List,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,55
61,TITLE_RECEIPT,アイテムを作成しました,Created an item,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,61
61,TITLE_RECEIPT,アイテムを作成しました,Created an item,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,61
61,TITLE_RECEIPT,アイテムを作成しました,Created an item,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,61
61,TITLE_RECEIPT,アイテムを作成しました,Created an item,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,61
61,TITLE_RECEIPT,アイテムを作成しました,Created an item,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,61
103,TITLE_RECEIPT_FAILURE,アイテム作成に失敗しました,Failed to craft item.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,103
103,TITLE_RECEIPT_FAILURE,アイテム作成に失敗しました,Failed to craft item.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,103
103,TITLE_RECEIPT_FAILURE,アイテム作成に失敗しました,Failed to craft item.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,103
103,TITLE_RECEIPT_FAILURE,アイテム作成に失敗しました,Failed to craft item.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,103
103,TITLE_RECEIPT_FAILURE,アイテム作成に失敗しました,Failed to craft item.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,103
121,TITLE_RECEIPT_SUCCESS,<VAL 0> x <VAL 1>個 が完成しました,<VAL 0> x <VAL 1> pieces have been completed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,121
121,TITLE_RECEIPT_SUCCESS,<VAL 0> x <VAL 1>個 が完成しました,<VAL 0> x <VAL 1> pieces have been completed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,121
121,TITLE_RECEIPT_SUCCESS,<VAL 0> x <VAL 1>個 が完成しました,<VAL 0> x <VAL 1> pieces have been completed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,121
121,TITLE_RECEIPT_SUCCESS,<VAL 0> x <VAL 1>個 が完成しました,<VAL 0> x <VAL 1> pieces have been completed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,121
121,TITLE_RECEIPT_SUCCESS,<VAL 0> x <VAL 1>個 が完成しました,<VAL 0> x <VAL 1> pieces have been completed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,121
77,TITLE_REINFORCE,アイテムを強化しました,Item has been enhanced.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,77
77,TITLE_REINFORCE,アイテムを強化しました,Item has been enhanced.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,77
77,TITLE_REINFORCE,アイテムを強化しました,Item has been enhanced.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,77
77,TITLE_REINFORCE,アイテムを強化しました,Item has been enhanced.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,77
77,TITLE_REINFORCE,アイテムを強化しました,Item has been enhanced.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,77
