0,,フィンダムの闇は悪の住みかではない！,"The shadows of Phindym
will not be harbored by evil!",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,40
0,,他人に身を潜める卑怯者！　去れ！,"You coward who lurks in the shadows!
Leave this place at once!",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,41
0,,てめえの正体はなんだ！,What is your true identity!,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,42
0,,この、けむり野郎め！,"You, wretched smoke fiend!",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,43
0,,騎士を名乗るんじゃねえ,You dare call yourself a knight?,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,44
0,,おら、隊長！　なんとか言ってやれ！,"Hey, Captain!
Tell him what for!",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,45
0,,てめえら全財産を俺の負けに賭けやがれ！,You guys bet all your money my loss!,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,46
0,,疲れた――１回やすませろ！,I'm exhausted—give me a break!,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,47
0,,この勇姿、ジョゼフ様にお見せしたい！,"I want Master Joseph 
to witness this valiant form!",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,48
0,,負けない！　負けないったら負けない！,I won't lose! I absolutely will not lose!,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,49
0,,俺、けっこうやりますよね？,"I'm pretty capable, aren't I?",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,50
0,,黒騎士？　ロイグ？　誰と戦ってるんだ！？,"Black Knight? Loeg? 
Who are you fighting against!?",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,51
0,,隊長、このまま戦ってていいんですか！？,"Captain, is it okay to keep fighting!?",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,52
0,,ロイグ、俺が分からないのか！？,"Loeg, don't you recognize me?!",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,53
0,,もうしつこいの嫌い！,I despise your persistence!,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,54
0,,そんな攻撃なんて怖くないんだから！,I'm not afraid of such attacks!,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,55
0,,ここが踏ん張りどころ！,This is where we dig in our heels!,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,56
0,,今、わたし、覚者人生の頂点かも！,"Right now, I may be at the peak of my
Arisen life!",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,57
0,,キラッキラ輝いてる？,Aren't I shining brightly?,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,58
0,,わたし、いける！,I can do it!,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,59
0,,"竜はこの大地を救おうとしたが
毒を吸い込み、その結果、自らも
侵食されてしまった","The Dragon tried to save this land
by drawing out the poison itself,
and as a result, it also got infected.",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,60
0,,"大地が浄化されても、ウィルミアは
元には戻らないだろう
なんとかしてやりたいが――","Though the land may be purified,
Willmia will not go back to how she was. 
I want to do something about it, but―",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,61
0,,"隊長――
あと少し――","Captain—
We're almost there—",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,62
0,,あと少しだけ、一緒にいてください,Stay with me just a little bit longer.,ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,63
0,,"ふん！
竜が元に戻らないと大地はどうなるよ","Hmph! 
If the Dragon doesn't return to normal, 
what will become of the land?",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,64
0,,"浄化はされても
痩せて、枯れちまうんじゃねえのか？","Even if it is purified,
won't it shrink and wither away?",ui\00_message\quest\q00020230.gmd,\quest\q00020230.arc,q00020230.arc,65
