key,old,new
AREA_RANK_REWARD_37,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_38,《密猟者のキャンプ》に新たな強敵が出現,"New powerful enemy at ""Poachers' Camp"""
AREA_RANK_REWARD_39,《イニアス湿地帯》に新たな強敵が出現,"New powerful enemy at ""Inias Wetlands"""
AREA_RANK_REWARD_40,封鎖エリア《蒼葉のテラス》開放,"Unblock area ""Greenleaf Terrace"""
AREA_RANK_REWARD_41,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_42,交通路《ディナン山道～ディナン深層林》復旧,"Restore path ""Deenan Mountain Road"" to ""Deenan Woods"""
AREA_RANK_REWARD_43,《聖獣の間》に新たな強敵が出現,"New powerful enemy at ""Lair of the Holy Beast"""
AREA_RANK_REWARD_44,《名もなき廃村》に新たな強敵が出現,"New powerful enemy at ""Nameless Deserted Village"""
AREA_RANK_REWARD_45,《巨人の寝床》に新たな強敵が出現,"New powerful enemy at ""The Giant's Bed"""
AREA_RANK_REWARD_46,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_206,《ミスリウ森林深部》各地にある未解放のリム転移 解放,"Release ""Mysree Grove"" Portcrystals"
AREA_RANK_REWARD_207,《霧たなびく深森》に新たな強敵が出現,"New powerful enemy at ""Deep Misty Woods"""
AREA_RANK_REWARD_208,封鎖エリア《霧幻のテラス》開放	,"Unblock area ""Misty Illusion Terrace"""
AREA_RANK_REWARD_209,《霧幻のテラス》に新たな強敵が出現,"New powerful enemy at ""Misty Illusion Terrace"""
AREA_RANK_REWARD_329,支援品ランクアップ,Rank up of support goods
