0,,セレモニアルソード【天】,Ceremonial Daggers (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6859
0,,セレモニアルソード【天】,Ceremonial Daggers (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6860
0,,セレモニアルソード【天】,Ceremonial Daggers (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6861
0,,セレモニアルソード【天】,Ceremonial Daggers (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6862
0,,リチュアリィソード【天】,Ritual Sword [Heaven],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6863
0,,リチュアリィソード【天】,Ritual Sword [Heaven],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6864
0,,リチュアリィソード【天】,Ritual Sword [Heaven],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6865
0,,リチュアリィソード【天】,Ritual Sword [Heaven],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6866
0,,リチュアリィソード【天】,Ritual Sword [Heaven],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6867
0,,セレモニアルボウ【地】,Ceremonial Bow (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6868
0,,セレモニアルボウ【地】,Ceremonial Bow (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6869
0,,セレモニアルボウ【地】,Ceremonial Bow (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6870
0,,セレモニアルボウ【地】,Ceremonial Bow (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6871
0,,セレモニアルボウ【地】,Ceremonial Bow (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6872
0,,リチュアリィボウ【地】,Ritual Bow [Earth],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6873
0,,リチュアリィボウ【地】,Ritual Bow [Earth],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6874
0,,リチュアリィボウ【地】,Ritual Bow [Earth],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6875
0,,リチュアリィボウ【地】,Ritual Bow [Earth],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6876
0,,リチュアリィボウ【地】,Ritual Bow [Earth],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6877
0,,セレモニアルガード【紅】,Ceremonial Guard (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6878
0,,セレモニアルガード【紅】,Ceremonial Guard (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6879
0,,セレモニアルガード【紅】,Ceremonial Guard (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6880
0,,セレモニアルガード【紅】,Ceremonial Guard (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6881
0,,セレモニアルガード【紅】,Ceremonial Guard (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6882
0,,リチュアリィガード【紅】,Ritual Guard [Crimson],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6883
0,,リチュアリィガード【紅】,Ritual Guard [Crimson],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6884
0,,リチュアリィガード【紅】,Ritual Guard [Crimson],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6885
0,,リチュアリィガード【紅】,Ritual Guard [Crimson],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6886
0,,リチュアリィガード【紅】,Ritual Guard [Crimson],ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6887
0,,サルヴェーションソード,Salvation Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6888
0,,サルヴェーションソード,Salvation Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6889
0,,サルヴェーションソード,Salvation Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6890
0,,サルヴェーションソード,Salvation Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6891
0,,サルヴェーションソード,Salvation Sword,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6892
0,,豪傑のチンクエディア,Cinquedea of Heroes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6893
0,,オブシディアンセイヴァー,Obsidian Savior,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6894
0,,オブシディアンセイヴァー,Obsidian Savior,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6895
0,,オブシディアンセイヴァー,Obsidian Savior,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6896
0,,オブシディアンセイヴァー,Obsidian Savior,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6897
0,,オブシディアンセイヴァー,Obsidian Savior,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6898
0,,遺宝のレイスソード,Wraith Sword of Legacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6899
0,,サルヴェーションブレード,Salvation Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6900
0,,サルヴェーションブレード,Salvation Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6901
0,,サルヴェーションブレード,Salvation Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6902
0,,サルヴェーションブレード,Salvation Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6903
0,,サルヴェーションブレード,Salvation Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6904
0,,豪傑のディナスティス,Dynastes of Heroes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6905
0,,オブシディアンブレード,Obsidian Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6906
0,,オブシディアンブレード,Obsidian Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6907
0,,オブシディアンブレード,Obsidian Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6908
0,,オブシディアンブレード,Obsidian Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6909
0,,オブシディアンブレード,Obsidian Blade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6910
0,,遺宝のセイビングソード,Saving Sword of Legacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6911
0,,サルヴェーションガード,Salvation Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6912
0,,サルヴェーションガード,Salvation Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6913
0,,サルヴェーションガード,Salvation Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6914
0,,サルヴェーションガード,Salvation Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6915
0,,サルヴェーションガード,Salvation Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6916
0,,豪傑のタワーシールド,Tower Shield of Heroes,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6917
0,,オブシディアンガード,Obsidian Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6918
0,,オブシディアンガード,Obsidian Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6919
0,,オブシディアンガード,Obsidian Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6920
0,,オブシディアンガード,Obsidian Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6921
