#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
982,ACHIEVEMENT_INFO_1991,ハンターのジョブレベルが66になった,Hunter became Job Level 66,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,982
983,ACHIEVEMENT_INFO_1992,ハンターのジョブレベルが67になった,Hunter became Job Level 67,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,983
984,ACHIEVEMENT_INFO_1993,ハンターのジョブレベルが68になった,Hunter became Job Level 68,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,984
985,ACHIEVEMENT_INFO_1994,ハンターのジョブレベルが69になった,Hunter became Job Level 69,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,985
986,ACHIEVEMENT_INFO_1995,ハンターのジョブレベルが70になった,Hunter became Job Level 70,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,986
987,ACHIEVEMENT_INFO_1996,ハンターのジョブレベルが71になった,Hunter became Job Level 71,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,987
988,ACHIEVEMENT_INFO_1997,ハンターのジョブレベルが72になった,Hunter became Job Level 72,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,988
989,ACHIEVEMENT_INFO_1998,ハンターのジョブレベルが73になった,Hunter became Job Level 73,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,989
990,ACHIEVEMENT_INFO_1999,ハンターのジョブレベルが74になった,Hunter became Job Level 74,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,990
991,ACHIEVEMENT_INFO_2000,ハンターのジョブレベルが75になった,Hunter became Job Level 75,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,991
992,ACHIEVEMENT_INFO_2001,ハンターのジョブレベルが76になった,Hunter became Job Level 76,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,992
993,ACHIEVEMENT_INFO_2002,ハンターのジョブレベルが77になった,Reach job level 77 as a Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,993
994,ACHIEVEMENT_INFO_2003,ハンターのジョブレベルが78になった,Reach job level 78 as a Hunter,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,994
995,ACHIEVEMENT_INFO_2004,ハンターのジョブレベルが79になった,Hunter became Job Level 79,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,995
996,ACHIEVEMENT_INFO_2005,ハンターのジョブレベルが80になった,Hunter became Job Level 80,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,996
997,ACHIEVEMENT_INFO_2006,プリーストのジョブレベルが61になった,Priest became Job Level 61,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,997
998,ACHIEVEMENT_INFO_2007,プリーストのジョブレベルが62になった,Priest became Job Level 62,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,998
999,ACHIEVEMENT_INFO_2008,プリーストのジョブレベルが63になった,Priest became Job Level 63,ui\00_message\achievement\achievement_info.gmd,\ui\uGUIAchievement.arc,uGUIAchievement.arc,999
