4,q00030220_00_4544,北の盗賊の頭目セロと話す,Speak with the northern bandit leader Cyril,ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,4,Joseph
4,q00030220_00_4544,北の盗賊の頭目セロと話す,Speak with the northern bandit leader Cyril,ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,4,
5,q00030220_00_4545,エリアマスターのバシアスと話す,"Speak with Bacias, the Area Master",ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,5,Joseph
5,q00030220_00_4545,エリアマスターのバシアスと話す,"Speak with Bacias, the Area Master",ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,5,
6,q00030220_00_4546,礎を解放する,Activate the portcrystal,ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,6,Klaus
6,q00030220_00_4546,礎を解放する,Activate the portcrystal,ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,6,
8,q00030220_00_4547,ベルタの手の者と落ち合う,Rendezvous with Bertha's subordinate,ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,8,Meirova
8,q00030220_00_4547,ベルタの手の者と落ち合う,Rendezvous with Bertha's subordinate,ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,8,
9,q00030220_00_4548,攫われた王子の追跡者の手掛かりを探す（残り２）,"Search for clues to the whereabouts
of the abducted prince (2 left)",ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,9,Meirova
9,q00030220_00_4548,攫われた王子の追跡者の手掛かりを探す（残り２）,"Search for clues to the whereabouts
of the abducted prince (2 left)",ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,9,
10,q00030220_00_4549,攫われた王子の追跡者の手掛かりを探す（残り１）,"Search for clues to the whereabouts
of the abducted prince (1 left)",ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,10,Meirova
10,q00030220_00_4549,攫われた王子の追跡者の手掛かりを探す（残り１）,"Search for clues to the whereabouts
of the abducted prince (1 left)",ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,10,
13,q00030220_00_4551,新たな手掛かりの場所へ向かう,Head to the location of the fresh trail,ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,13,Gillian
13,q00030220_00_4551,新たな手掛かりの場所へ向かう,Head to the location of the fresh trail,ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,13,
14,q00030220_00_4552,遭遇した敵を殲滅する,Defeat the enemy encountered,ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,14,Gurdolin
14,q00030220_00_4552,遭遇した敵を殲滅する,Defeat the enemy encountered,ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,14,
15,q00030220_00_4553,負傷した女性と話す,Speak with the injured woman,ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,15,Lise
15,q00030220_00_4553,負傷した女性と話す,Speak with the injured woman,ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,15,
16,q00030220_00_4554,スライと話す,Speak with Sly,ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,16,Elliot
16,q00030220_00_4554,スライと話す,Speak with Sly,ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,16,
17,q00030220_00_4555,北の盗賊の集落へ戻る,Return to the northern bandit community,ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,17,Cyril
17,q00030220_00_4555,北の盗賊の集落へ戻る,Return to the northern bandit community,ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,17,
18,q00030220_00_4556,展望城へ戻りメイロワに報告する,Return to the Lookout Castle and report to Meirova,ui\00_message\quest_info\q00030220_00.gmd,\quest\q00030220.arc,q00030220.arc,18,Cyril
18,q00030220_00_4556,展望城へ戻りメイロワに報告する,Return to the Lookout Castle and report to Meirova,ui\00_message\quest_info\q00030220_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,18,
