#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
20,error_jp,所持<UNIT JP>が不足しています,You do not have enough <UNIT JP>.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,20
20,error_jp,所持<UNIT JP>が不足しています,You do not have enough <UNIT JP>.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUISkill.arc,uGUISkill.arc,20
75,error_not_reach_condition,使用条件を満たしていません,You do not meet the requirements.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,75
75,error_not_reach_condition,使用条件を満たしていません,You do not meet the requirements.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,75
75,error_not_reach_condition,使用条件を満たしていません,You do not meet the requirements.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,75
75,error_not_reach_condition,使用条件を満たしていません,You do not meet the requirements.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUISkill.arc,uGUISkill.arc,75
45,error_server_request_fail,通信リクエストに失敗しました,Communication request failed.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,45
45,error_server_request_fail,通信リクエストに失敗しました,Communication request failed.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,45
45,error_server_request_fail,通信リクエストに失敗しました,Communication request failed.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,45
45,error_server_request_fail,通信リクエストに失敗しました,Communication request failed.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUISkill.arc,uGUISkill.arc,45
35,error_set_already,既にセット済みです,That augment is already set.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,35
35,error_set_already,既にセット済みです,That augment is already set.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,35
35,error_set_already,既にセット済みです,That augment is already set.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,35
35,error_set_already,既にセット済みです,That augment is already set.,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUISkill.arc,uGUISkill.arc,35
46,get_conditions,習得条件,Learning Conditions,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,46
46,get_conditions,習得条件,Learning Conditions,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,46
46,get_conditions,習得条件,Learning Conditions,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,46
46,get_conditions,習得条件,Learning Conditions,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUISkill.arc,uGUISkill.arc,46
76,guide_change_ex_custom_skill,EXスキル切り替え,EX Skill Switch,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,76
76,guide_change_ex_custom_skill,EXスキル切り替え,EX Skill Switch,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,76
76,guide_change_ex_custom_skill,EXスキル切り替え,EX Skill Switch,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,76
76,guide_change_ex_custom_skill,EXスキル切り替え,EX Skill Switch,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUISkill.arc,uGUISkill.arc,76
32,heading_ability,Abilities,Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,32
32,heading_ability,Abilities,Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,32
32,heading_ability,Abilities,Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,32
32,heading_ability,Abilities,Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUISkill.arc,uGUISkill.arc,32
5,heading_change_skill_ability,スキル・アビリティ習得/装備,Learn/Equip Skills and Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,5
5,heading_change_skill_ability,スキル・アビリティ習得/装備,Learn/Equip Skills and Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,5
5,heading_change_skill_ability,スキル・アビリティ習得/装備,Learn/Equip Skills and Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,5
5,heading_change_skill_ability,スキル・アビリティ習得/装備,Learn/Equip Skills and Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUISkill.arc,uGUISkill.arc,5
37,heading_change_skill_ability_eng,Skills/Abilities,Skills/Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,37
37,heading_change_skill_ability_eng,Skills/Abilities,Skills/Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,37
37,heading_change_skill_ability_eng,Skills/Abilities,Skills/Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,37
37,heading_change_skill_ability_eng,Skills/Abilities,Skills/Augments,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUISkill.arc,uGUISkill.arc,37
33,heading_command,Command,Command,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,33
33,heading_command,Command,Command,ui\00_message\ui\job_skill_manager.gmd,\ui\uGUIJobSelect.arc,uGUIJobSelect.arc,33
