2,q00000009_00_983,グリッテン砦に向かう,Head to Gritten Fort,ui\00_message\quest_info\q00000009_00.gmd,\quest\q00000009.arc,q00000009.arc,2
2,q00000009_00_983,グリッテン砦に向かう,Head to Gritten Fort,ui\00_message\quest_info\q00000009_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,2
3,q00000009_00_984,砦内のオーク軍を掃討する,Eliminate the attacking Orc army,ui\00_message\quest_info\q00000009_00.gmd,\quest\q00000009.arc,q00000009.arc,3
3,q00000009_00_984,砦内のオーク軍を掃討する,Eliminate the attacking Orc army,ui\00_message\quest_info\q00000009_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,3
4,q00000009_00_985,砦内の残りの敵を全滅させる,Defeat the remaining enemy in the fort,ui\00_message\quest_info\q00000009_00.gmd,\quest\q00000009.arc,q00000009.arc,4
4,q00000009_00_985,砦内の残りの敵を全滅させる,Defeat the remaining enemy in the fort,ui\00_message\quest_info\q00000009_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,4
5,q00000009_00_986,謁見の間へ戻り経緯を報告する,Report back to the Audience Chamber,ui\00_message\quest_info\q00000009_00.gmd,\quest\q00000009.arc,q00000009.arc,5
5,q00000009_00_986,謁見の間へ戻り経緯を報告する,Report back to the Audience Chamber,ui\00_message\quest_info\q00000009_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,5
0,q00000010_00_10,黄昏の城,The Castle of Dusk,ui\00_message\quest_info\q00000010_00.gmd,\quest\q00000010.arc,q00000010.arc,0
1,q00000010_00_10,白竜を覚醒させる方法を探る,Explore how to awaken the White Dragon,ui\00_message\quest_info\q00000010_00.gmd,\quest\q00000010.arc,q00000010.arc,1
0,q00000010_00_10,黄昏の城,The Castle of Dusk,ui\00_message\quest_info\q00000010_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
1,q00000010_00_10,白竜を覚醒させる方法を探る,Explore how to awaken the White Dragon,ui\00_message\quest_info\q00000010_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,1
2,q00000010_00_987,謁見の間にて白竜覚醒のための情報収集を行う,"Explore ways to awaken the White Dragon by
talking to the people in the Audience Chamber",ui\00_message\quest_info\q00000010_00.gmd,\quest\q00000010.arc,q00000010.arc,2
2,q00000010_00_987,謁見の間にて白竜覚醒のための情報収集を行う,"Explore ways to awaken the White Dragon by
talking to the people in the Audience Chamber",ui\00_message\quest_info\q00000010_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,2
4,q00000010_00_988,ダウ渓谷にあるドリード城に向かう,Head to Dreed Castle in Dowe Valley,ui\00_message\quest_info\q00000010_00.gmd,\quest\q00000010.arc,q00000010.arc,4
4,q00000010_00_988,ダウ渓谷にあるドリード城に向かう,Head to Dreed Castle in Dowe Valley,ui\00_message\quest_info\q00000010_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,4
5,q00000010_00_989,ドリード城内で命の器を発見する,Search for the Vessel of Life in Dreed Castle,ui\00_message\quest_info\q00000010_00.gmd,\quest\q00000010.arc,q00000010.arc,5
5,q00000010_00_989,ドリード城内で命の器を発見する,Search for the Vessel of Life in Dreed Castle,ui\00_message\quest_info\q00000010_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,5
6,q00000010_00_990,出現した魔物を撃破する,Defeat the summoned beast,ui\00_message\quest_info\q00000010_00.gmd,\quest\q00000010.arc,q00000010.arc,6
6,q00000010_00_990,出現した魔物を撃破する,Defeat the summoned beast,ui\00_message\quest_info\q00000010_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,6
7,q00000010_00_991,謁見の間のミシアルに経緯を報告する,Report back to Mysial in the Audience Chamber,ui\00_message\quest_info\q00000010_00.gmd,\quest\q00000010.arc,q00000010.arc,7
7,q00000010_00_991,謁見の間のミシアルに経緯を報告する,Report back to Mysial in the Audience Chamber,ui\00_message\quest_info\q00000010_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,7
3,q00000010_00_1197,謁見の間のレオと話す,Speak with Leo in the Audience Chamber,ui\00_message\quest_info\q00000010_00.gmd,\quest\q00000010.arc,q00000010.arc,3
3,q00000010_00_1197,謁見の間のレオと話す,Speak with Leo in the Audience Chamber,ui\00_message\quest_info\q00000010_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,3
0,q00000011_00_11,神の目覚め,The God's Awakening,ui\00_message\quest_info\q00000011_00.gmd,\quest\q00000011.arc,q00000011.arc,0
1,q00000011_00_11,命の器を白竜に捧げ覚醒を促す,Offer the vessel of life to the white dragon to awaken it.,ui\00_message\quest_info\q00000011_00.gmd,\quest\q00000011.arc,q00000011.arc,1
0,q00000011_00_11,神の目覚め,The God's Awakening,ui\00_message\quest_info\q00000011_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
1,q00000011_00_11,命の器を白竜に捧げ覚醒を促す,Offer the vessel of life to the white dragon to awaken it.,ui\00_message\quest_info\q00000011_00.gmd,\ui\history\history_data_001.arc,history_data_001.arc,1
