7,RELEASE_CONTENT_9,リム転移,Rift Teleport,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7,
8,RELEASE_CONTENT_10,竜力の継承,Dragon Force Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8,
9,RELEASE_CONTENT_11,クラフト,Craft,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9,
10,RELEASE_CONTENT_12,リムストーン,Riftstone,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10,
11,RELEASE_CONTENT_13,クエストボード,Quest Board,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11,
12,RELEASE_CONTENT_15,エリアマスター,Area Master,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12,
13,RELEASE_CONTENT_16,エリアマスターのワールドクエスト情報,Area Master's World Quest Info,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13,
14,RELEASE_CONTENT_17,ファイターのジョブ修練,Fighter Job Training,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14,
15,RELEASE_CONTENT_18,ハンターのジョブ修練,Hunter Job Training,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15,
16,RELEASE_CONTENT_19,プリーストのジョブ修練,Priest Job Training,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16,
17,RELEASE_CONTENT_20,シールドセージのジョブ修練,Shield Sage Job Training,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17,
18,RELEASE_CONTENT_21,シーカーのジョブ修練,Seeker Job Training,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18,
19,RELEASE_CONTENT_22,ソーサラーのジョブ修練,Sorcerer Job Training,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19,
20,RELEASE_CONTENT_23,ウォリアーのジョブ修練,Warrior Job Training,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20,
21,RELEASE_CONTENT_24,エレメントアーチャーのジョブ修練,Element Archer Job Training,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21,
22,RELEASE_CONTENT_25,アルケミストのジョブ修練,Alchemist Job Training,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22,
23,RELEASE_CONTENT_26,他のジョブへの転職,Change Vocations,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23,
24,RELEASE_CONTENT_27,クランの設立と加入,Create and Join Clans,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24,
25,RELEASE_CONTENT_29,戦徒の契り,Myrmidon's Pledge,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25,
26,RELEASE_CONTENT_32,冒険仲介係,Adventure Broker,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26,
27,RELEASE_CONTENT_33,マッチングプロフィール,Matching Profile,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,27,
28,RELEASE_CONTENT_34,クイックパーティー,Quick Party,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,28,
29,RELEASE_CONTENT_37,戦技の継承,Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,29,
30,RELEASE_CONTENT_38,ファイターの戦技の継承,Fighter Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,30,
31,RELEASE_CONTENT_39,ハンターの戦技の継承,Hunter Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,31,
32,RELEASE_CONTENT_40,プリーストの戦技の継承,Priest Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,32,
33,RELEASE_CONTENT_41,シールドセージの戦技の継承,Shield Sage Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,33,
34,RELEASE_CONTENT_42,シーカーの戦技の継承,Seeker Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,34,
35,RELEASE_CONTENT_43,ソーサラーの戦技の継承,Sorcerer Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,35,
36,RELEASE_CONTENT_44,ウォリアーの戦技の継承,Warrior Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,36,
37,RELEASE_CONTENT_45,エレメントアーチャーの戦技の継承,Element Archer Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,37,
38,RELEASE_CONTENT_46,アルケミストの戦技の継承,Alchemist Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,38,
39,RELEASE_CONTENT_47,魔赤島ワールドクエスト,Bloodbane Isle World Quests,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,39,
40,RELEASE_CONTENT_49,マイルーム,My Room,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,40,
41,RELEASE_CONTENT_51,スピリットランサーのジョブ修練,Spirit Lancer Job Training,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,41,
42,RELEASE_CONTENT_52,スピリットランサーの戦技の継承,Spirit Lancer Skill Augmentation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,42,
43,RELEASE_CONTENT_53,モロー樹林ワールドクエスト,Morrow Forest World Quests,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43,
44,RELEASE_CONTENT_54,エラン水林ワールドクエスト,Elan Water Grove World Quests,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,44,
45,RELEASE_CONTENT_55,ファーラナ平原ワールドクエスト,Farana Plains World Quests,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,45,
46,RELEASE_CONTENT_56,キンガル峡谷ワールドクエスト,Kingal Canyon World Quests,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,46,
47,RELEASE_CONTENT_57,プレイポイント,Play Points,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,47,
48,RELEASE_CONTENT_58,エリア目視調査,Area Investigation,ui\00_message\common\release_content.gmd,\ui\gui_cmn.arc,gui_cmn.arc,48,
