0,,白竜様の覚醒はいつか――,"When will the awakening of 
Lord White Dragon occur?",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,10,Mysial
0,,"わたしには、時が来たら
としかお答えできません",I can only answer when the time comes.,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,11,Mysial
0,,"わたしの仕事は
白竜様の意志を伝えること――","My job is to convey
the will of Lord White Dragon.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,12,Mysial
0,,"人々の願いの
代弁者ではないのです",I am not the spokesperson for people's desires.,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,13,Mysial
0,,"白竜の目を覚ます――
ふん、レオの差し金か","Waking the white dragon--
Hmm, Leo sent you.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,14,Joseph
0,,"あの眠りで竜力が回復するのだ
その邪魔をするつもりか？","That sleep restores Dragon Force.
Are you going to interrupt that?",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,15,Joseph
0,,賛成しかねるな,I cannot agree with that.,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,16,Joseph
0,,何より、すべがなかろう,"Above all, there's no way to do it.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,17,Joseph
0,,"ねえ――
ゴブリンキングから手に入れた古文書！
あれの解読が終わったんだ","Hey... I finished deciphering the ancient 
document we obtained from the Goblin King!",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,18,Klaus
0,,竜の石化を解く方法を見つけたと思う,"I think I've found a way to undo the 
petrification of the dragon.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,19,Klaus
0,,試してみるかい？,Would you like to give it a try?,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,20,Klaus
0,,"もし、その気があったら
これから《ドリード城》へ向かってほしい","If you're feeling up to it, 
I want you to head towards Dreed Castle.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,21,Klaus
0,,"昔々、白騎団の本拠地だったところでね
今は色々な物の保管庫になっている","Once upon a time, 
it was the stronghold of the White Knights.
Now, it has become a storage facility 
for various items.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,22,Klaus
0,,"そうそう、今回の古文書だって元々は
ドリード城に保管されていたものだ","Oh, that's right. Even this ancient document was 
originally stored in Dreed Castle.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,23,Klaus
0,,"いや、保管というよりは
封じたという言い方が正しいかな
あそこには世に出ては困るものが
いっぱいある","No, I think it's more accurate to say that it was 
sealed. 
There are a lot of things there that shouldn't 
be released into the world.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,24,Klaus
0,,"というわけで、今回ばかりはジョゼフ様には
絶対秘密にして欲しい","So, this time, I really need you to 
keep this a secret from Joseph.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,25,Klaus
0,,"じゃあ、それぞれこっそり出発して、現地集合だ
これは城で使う鍵――
中できっと必要になるから渡しておくよ","Well then, let's each secretly depart and 
meet up at the destination. 

This is the key used in the castle. 
I'm giving it to you because we'll 
definitely need it inside.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,26,Klaus
0,,ええと、あとは――,"Um, as for the rest...",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,27,Klaus
0,,"そうそう、レオには君から話してほしい
また勝手な行動か、と思われたくないからね","Oh, that's right. I want Leo to hear it from you. 
I don't want him to think I'm acting selfishly.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,28,Klaus
0,,"レオへの報告を忘れないでくれよ
そして《ドリード城》で会おう！","Don't forget to report to Leo
and let's meet at Dreed Castle!",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,29,Klaus
0,,白竜の目を覚ます方法があれば――,If there is a way to awaken the White Dragon...,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,30,Leo
0,,"ほう――クラウスとおまえでなんとかするだと？
《ドリード城》へ行く？","Well... you and Klaus are going to work it out, 
aren't you?
Go to Dreed Castle?",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,31,Leo
0,,"わかった
しかし《ドリード城》への道中にある関所は
このところ厳しく通行を制限しているんだ","Understood. 
However, the checkpoints along the way to 
Dreed Castle have recently been 
enforcing strict travel restrictions.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,32,Leo
0,,"よし、いいだろう――
おれが通達を出しておく
しかし、手助けはそこまでだ
あとは自分の才覚で切り抜けてくれ","Alright, fine――
I will issue the order.
However, I can only assist you up to that point.
The rest is up to your own talent to overcome.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,33,Leo
0,,"クラウスが何を考えているか知らないが――
期待して待たせてもらうよ","I don't know what Klaus is thinking, 
but I'll wait with anticipation.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,34,Leo
0,,――あんたが通達に名前のあった覚者か,"Are you the Arisen whose name 
was mentioned in the order?",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,35,Josh
0,,"もちろん通行は許可するが、ここから先は
魔物の数、そして強さが段違いだ
心して進んでくれよ","Of course, we will allow your passage.
But beyond this point, the number and strength of 
the enemies are on a completely different level. 
Proceed with caution.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,36,Josh
0,,"ドリードはかつて騎士団の本拠地だった城だ
その頃の、古い見取り図を頼りに
先行隊が奥へ向かっている","Dreed was once the castle that served as the 
headquarters of the Knights' Order. 
The advance party is now heading deeper into the 
castle, relying on an old blueprint from that time.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,37,White Knight
0,,彼らの居場所を目印に追うといいだろう,"You might want to follow their 
whereabouts as a landmark.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,38,White Knight
0,,"覚者よ、注意しろ
内部は魔物だらけの上に――","Arisen, be cautious.
For the depths are filled with nothing but enemies -",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,39,White Knight
0,,"地下牢や水路で相当複雑だ
道を間違えると、どこに出るかわからんぞ","The underground dungeons and waterways 
are quite complex. 
If you take the wrong path, 
you won't know where you'll end up.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,40,White Knight
0,,"覚者よ、この螺旋階段を下るんだ
２階層下に礼拝堂に続く通路がある","Arisen, descend this spiral staircase.
There is a passage leading to the chapel 
two floors below.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,41,White Knight
0,,"目的のモノがあるとしたら、最深部の
旧礼拝堂――団長がそう言っていた","If there's something you're looking for, 
it's in the deepest part of the old chapel - 
that's what the Commander said.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,42,White Knight
0,,"何があるのかまでは
俺は聞かされてないけどな",I haven't been told what exactly is there.,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,43,White Knight
0,,"ああ覚者さん！　やっときてくれたか
どうやらその扉の先が礼拝堂らしい","Ah, Ser Arisen! You've finally arrived I see. 
It seems that beyond that door is the chapel.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,44,White Knight
0,,"鍵はないし、魔物は多いし
まったくどうしようかと思ったよ","There are no keys, and there are many enemies.
I really didn't know what to do.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,45,White Knight
0,,さぁ、今度はあんたが先導してくれ,"Now, it's your turn to lead the way.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,46,White Knight
0,,押せ押せ！　斬り込め！,"Push, push!　Cut it down!",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,47,Gerd
0,,退くな！　ひるむな！,Do not retreat!　Don't flinch!,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,48,Gerd
0,,白騎団！　覚者に負けるな！,White Knights! Don't lose to the Arisen!,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,49,Gerd
0,,弱点を見極めろ！,Find the weakness!,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,50,Gerd
0,,見ろ、虫の息だ！,"Look, it's on its last legs!",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,51,Gerd
0,,あとひと押し！,One more push!,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,52,Gerd
0,,こ、こんな怪物ははじめてだ！,This is the first time I've beheld such a monster!,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,53,White Knight
0,,無茶だよ、こんなの！,"This is absurd, I can't believe this!",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,54,White Knight
0,,くっ――手強い！,Hngh... This is tough!,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,55,White Knight
0,,くそ――負けるか――,Damn... I won't lose...,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,56,White Knight
0,,"ドリード城から命の器を持ち帰って――
その中には魔物の命を詰め込んで
竜に捧げればいいんじゃないか","Bring back the Vessel of Life from Dreed Castle...
Fill it with the life force of slain monsters and 
offer it to the Dragon.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,57,Klaus
0,,僕が考えていたのはそういうことで――,That's what I was thinking--,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,58,Klaus
0,,"器が仲間たちの命でいっぱいになるなんて
思ってもいなかったんだ
やりきれないよ――","I never imagined the vessel would be filled 
with the lives of my comrades.
It's unbearable—",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,59,Klaus
0,,ドリード城での出来事は聞いた,I heard about the events at Dreed Castle.,ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,60,Joseph
0,,"その器に詰まっているのは
敵、味方の命――失われた命であることもな","The vessel is filled with lives,
both enemy and ally—lives that were lost.",ui\00_message\quest\q00000010.gmd,\quest\q00000010.arc,q00000010.arc,61,Joseph
