0,,やがて人――,"In time, humans――",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,3,
0,,"竜の負担を減らし――
より善き未来と――","Reduce the burden on the dragon—
for a better future—",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,4,
0,,それは誰の未来か――,Who does that future belong to――,ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,5,
0,,"""思念体のつぶやきが聞こえる――""","""You can hear the murmurs of the ethereal entity――""",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,6,
0,,"奴らは知った――
命は等価ではない――
文字通り――
価値がちがう――","They discovered— 
life holds no equality— 
in a literal sense— 
values vary—",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,7,
0,,"もう家畜では足りぬ――
もう人でも足りぬ――","No longer are livestock enough— 
humans are no longer sufficient—",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,8,
0,,"そして彼らは
エルフを欲した――","And so, they sought after elves—",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,9,
0,,"""思念体のつぶやきが聞こえる――""","""You can hear the murmurs of the ethereal entity――""",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,10,
0,,"連れ去られしエルフが
最後に見るのは巨大な炉","The last thing seen by the abducted elf 
is a colossal furnace.",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,11,
0,,"燃える紅蓮の照り返し
赤く染まった敵の顔――","The fiery red glow 
casts a scarlet hue on the enemy's face.",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,12,
0,,"表情のない顔、顔、顔――
その中でひとりほくそ笑む男こそ――","Expressionless faces, faces, faces―― 
Yet one man within smirks――",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,13,
0,,その男こそすべてを計画せし者――,He is the one who devised it all――,ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,14,
0,,"""思念体のつぶやきが聞こえる――""","""You can hear the murmurs of the ethereal entity――""",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,15,
0,,"混じり合う命と石と鋼――
この床の固さは命の強さ
この壁の輝きは命の瞬き","Life, stone, and steel intertwine— 
The firmness of this floor is the strength of life. 
The brilliance of these walls is life's spark.",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,16,
0,,"命と物の融合は禁忌の技
王が禁じ、竜が禁じた
しかし彼は密かに続けた","Merging life with matter is a forbidden technique,
outlawed by both the king and the dragon.
Yet he persisted in secrecy.",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,17,
0,,"闇を照らす黄金の輝きに
彼の心は魅了され――","The golden glow that illuminated the darkness
captivated his mind and...",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,18,
0,,"""思念体のつぶやきが聞こえる――""","""You can hear the murmurs of the ethereal entity――""",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,19,
0,,"邪悪の正体王の腹心
錬金術を為す忠臣――","The true nature of evil is the king's right hand 
A loyal servant devoted to alchemy――",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,20,
0,,だから王は信じた,"Thus, the king trusted.",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,21,
0,,"王は真実を知らず
友の言葉を信じた","The king did not know the truth
and believed his friend's words.",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,22,
0,,"野心をまとった錬金術師――
その言葉も秘術の賜物か","An alchemist cloaked in ambition— 
Are his words also a boon of hidden magic?",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,23,
0,,"虚飾に満ちた言葉が照らし――
哀れ我らの王は
闇の中とは知らず――","Words full of pretense shine forth— 
Our pitiful king, 
Unaware of the darkness—",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,24,
0,,"""思念体のつぶやきが聞こえる――""","""You can hear the murmurs of the ethereal entity――""",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,25,
0,,"邪悪を知った時――
しかし時すでに遅く――","When I learned of the evil--
it was already too late--",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,26,
0,,"命で満ちた灼熱の炉――
炉からあふれしエルフの魂――","A burning furnace filled with life--
The souls of the elves 
overflowing from the furnace--",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,27,
0,,輝きを浴びて王は竜に――,"Bathed in light, the king became a dragon――",ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,28,
0,,"""地縛思念のつぶやきが聞こえる――""","""The whispers of the bound spirit can be heard――""",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,0,
0,,"黄金郷の黄金は地中より来し黄金にあらず
それは無より生まれた黄金","The gold of the Golden Country does not 
come from the land; 
it is gold born from nothingness.",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,1,
0,,"最初は鋼から――
次は石から――
最後は無から――","First from steel―― 
Next from stone―― 
Finally from nothing――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,2,
0,,"永遠の輝き――
無限の繁栄――","Eternal brilliance--
Infinite prosperity--",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,3,
0,,"約束された豊かさに人々は酔い――
彼の野望を見過ごした――","Drunk on the promised abundance, 
the people ignored his ambitions――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,4,
0,,"""地縛思念のつぶやきが聞こえる――""","""The whispers of the bound spirit can be heard――""",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,5,
0,,"無から有を生み出すこと――
因果の超越――
その具現、不老不死――","Creating something from nothing―― 
Transcending causality―― 
The manifestation of immortality――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,6,
0,,"錬金の究極の目的は
人間の営みを拡大すること――","The ultimate goal of alchemy is 
to expand human endeavors――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,7,
0,,"しかし、錬金を尽くした男――
ディアマンテスは知っていた","Yet the man who perfected alchemy―― 
Diamantes knew the truth.",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,8,
0,,"竜の世界の理は――
人間の飛躍を今以上許さぬことを――","The order of the dragon world―― 
does not allow humanity to leap any further――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,9,
0,,"""地縛思念のつぶやきが聞こえる――""","""The whispers of the bound spirit can be heard――""",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,10,
0,,ディアマンテスは竜を超えんと欲した,Diamantes desired to transcend the dragon,ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,11,
0,,"白竜がその野心を知っても
錬金術師は諦めず――
好機到来とほくそ笑んだ","Even after the white dragon discovered 
his aspirations, the alchemist persisted―― 
grinning at the timely opportunity.",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,12,
0,,"錬金術師は王に説いた――
竜の横暴を――
人が支配する王の世を――","The alchemist spoke to the king―― 
of the dragon's tyranny―― 
in a world ruled by man――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,13,
0,,"""地縛思念のつぶやきが聞こえる――""","""The whispers of the bound spirit can be heard――""",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,14,
0,,"誰が悪計しようとも
白竜様がいらっしゃる","Regardless of who conspires, 
Lord White Dragon is here.",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,15,
0,,"鬼才とはいえ、人――
人に何ができよう
竜の支配は盤石にして強固","No matter how brilliant――
what can humans do? 
The dragons' control is 
strong and unyielding.",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,16,
0,,"しかし、その男厚顔にして
身の程を知らず――","Yet, that man is brazen 
and unaware of his limits――",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,17,
0,,ああ、愚かなりディアマンテス,"Alas, foolish Diamantes",ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,18,
