1,q21014018_00_605,"【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","【Chance Encounter: Subjugation Quest】
Track down the dangerous enemy
that has appeared and defeat it.",ui\00_message\quest_info\q21014018_00.gmd,\quest\q21014018.arc,q21014018.arc,1,
2,q21014018_00_605,"不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","Although the information is uncertain,
there have been reports of damage
believed to be caused by violent creatures
in <NAME AREA>.
",ui\00_message\quest_info\q21014018_00.gmd,\quest\q21014018.arc,q21014018.arc,2,
3,q21014018_00_605,"この森には、およそ在来種とは思えない
色鮮やかで強大な魔物が増えつつあります
彼らが突然目の前に姿を現すことがあっても
決して心奪われてはなりません
決して深追いしてはなりません――","The forest is increasingly filled with 
vivid and powerful creatures that 
are unlike any native species. 
Even if they suddenly appear before you, 
you mustn't allow yourself to be entranced. 
Never pursue them too far—",ui\00_message\quest_info\q21014018_00.gmd,\quest\q21014018.arc,q21014018.arc,3,
4,q21014018_00_1254,出現した魔物を討伐する,Defeat the appeared demons,ui\00_message\quest_info\q21014018_00.gmd,\quest\q21014018.arc,q21014018.arc,4,
5,q21014018_00_1255,逃亡した魔物が残した痕跡を調べる,Look into the signs left by the fleeing beast.,ui\00_message\quest_info\q21014018_00.gmd,\quest\q21014018.arc,q21014018.arc,5,
6,q21014018_00_1256,魔物の行方を追う,Track down the demons,ui\00_message\quest_info\q21014018_00.gmd,\quest\q21014018.arc,q21014018.arc,6,
7,q21014018_00_1257,危険な魔物を追い詰め、止めを刺す,Hunt down and stop the dangerous monsters,ui\00_message\quest_info\q21014018_00.gmd,\quest\q21014018.arc,q21014018.arc,7,
0,q21014019_00_606,毒秘めし同胞,Brethren Hiding Poison ,ui\00_message\quest_info\q21014019_00.gmd,\quest\q21014019.arc,q21014019.arc,0,The White Dragon
1,q21014019_00_606,"【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","【Chance Encounter: Subjugation Quest】
Track down the dangerous enemy
that has appeared and defeat it.",ui\00_message\quest_info\q21014019_00.gmd,\quest\q21014019.arc,q21014019.arc,1,
2,q21014019_00_606,"不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","Although the information is uncertain,
there have been reports of damage
believed to be caused by violent creatures
in <NAME AREA>.
",ui\00_message\quest_info\q21014019_00.gmd,\quest\q21014019.arc,q21014019.arc,2,
3,q21014019_00_606,"違う種でも、やけに仲が良い魔物を
見かけたことはない？
そういう奴らには、手を出さない方が得策よ
万が一片方を取り逃がしでもしたら、
地の果てまでも追ってくるでしょうね――","Have you ever encountered different types 
of monsters that are oddly friendly? 
It's better to leave them alone. 
If you let one slip away, 
they'll pursue you to the ends of the earth—",ui\00_message\quest_info\q21014019_00.gmd,\quest\q21014019.arc,q21014019.arc,3,
4,q21014019_00_1254,出現した魔物を討伐する,Defeat the appeared demons,ui\00_message\quest_info\q21014019_00.gmd,\quest\q21014019.arc,q21014019.arc,4,
5,q21014019_00_1255,逃亡した魔物が残した痕跡を調べる,Look into the signs left by the fleeing beast.,ui\00_message\quest_info\q21014019_00.gmd,\quest\q21014019.arc,q21014019.arc,5,
6,q21014019_00_1256,魔物の行方を追う,Track down the demons,ui\00_message\quest_info\q21014019_00.gmd,\quest\q21014019.arc,q21014019.arc,6,
7,q21014019_00_1257,危険な魔物を追い詰め、止めを刺す,Hunt down and stop the dangerous monsters,ui\00_message\quest_info\q21014019_00.gmd,\quest\q21014019.arc,q21014019.arc,7,
0,q21014020_00_607,蔦覆い隠す呼び声,A Call from Beneath the Ivy,ui\00_message\quest_info\q21014020_00.gmd,\quest\q21014020.arc,q21014020.arc,0,Arisen Corps Regimental Soldier
1,q21014020_00_607,"【迅速救助クエスト】
依頼者が求める人物を捜索し
迅速に救助する","【Swift Rescue Quest】
Search for the person the client is seeking
and rescue them.",ui\00_message\quest_info\q21014020_00.gmd,\quest\q21014020.arc,q21014020.arc,1,Arisen Corps Regimental Soldier
