0,q20070005_00_257,盗賊業の誘い,The Temptation of Thievery,ui\00_message\quest_info\q20070005_00.gmd,\quest\q20070005.arc,q20070005.arc,0,Bandit
1,q20070005_00_257,"依頼者の願いを聞き入れ
資材庫の敵を一掃する","Listen to the client's request
and eliminate the enemies in the warehouse.",ui\00_message\quest_info\q20070005_00.gmd,\quest\q20070005.arc,q20070005.arc,1,Bandit
2,q20070005_00_257,"<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","According to reports from <NAME AREA>, 
enemy forces have temporarily increased, 
and the situation is quite dangerous.",ui\00_message\quest_info\q20070005_00.gmd,\quest\q20070005.arc,q20070005.arc,2,Bandit
3,q20070005_00_257,"旧騎士団の資材庫って知ってるか？
あそこには騎士団が昔に蓄えた
お宝なんかもあるんだが、今では魔物の巣窟さ
名のある盗賊ですら、手が出せないそうだ
誰でもいい、これ以上危険な場所になる前に
魔物を掃除してはくれないものか","Do you know about the 
old knight's supply warehouse?
It has treasures that the knights collected long 
ago, but now it's a den of monsters.
Even renowned thieves can't get in there.
If anyone can, it'd be great if they could clear 
out the monsters before it becomes 
even more dangerous.",ui\00_message\quest_info\q20070005_00.gmd,\quest\q20070005.arc,q20070005.arc,3,Bandit
6,q20070005_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20070005_00.gmd,\quest\q20070005.arc,q20070005.arc,6,Bandit
5,q20070005_00_828,発見した敵を討伐する,Defeat the found enemy,ui\00_message\quest_info\q20070005_00.gmd,\quest\q20070005.arc,q20070005.arc,5,Bandit
4,q20070005_00_1030,＜旧騎士団資材庫＞の敵を討伐する,"Defeat the enemy in ""Knights' Old Storehouse""",ui\00_message\quest_info\q20070005_00.gmd,\quest\q20070005.arc,q20070005.arc,4,Bandit
0,q20070006_00_258,一難去ってまた一難,From One Thing to Another,ui\00_message\quest_info\q20070006_00.gmd,\quest\q20070006.arc,q20070006.arc,0,Lightly-Equipped Soldier
1,q20070006_00_258,"依頼者の願いを聞き入れ
力を貸す","Listen to the requester's wishes
and lend your aid",ui\00_message\quest_info\q20070006_00.gmd,\quest\q20070006.arc,q20070006.arc,1,Lightly-Equipped Soldier
2,q20070006_00_258,"おそらく<NAME AREA>のあたりから
救難信号のような魂の叫び声が響いている","It appears that from the vicinity of 
<NAME AREA>,
a cry for help or a soul's desperate call is echoing.",ui\00_message\quest_info\q20070006_00.gmd,\quest\q20070006.arc,q20070006.arc,2,Lightly-Equipped Soldier
