#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
104,common_percent,%,%,ui\00_message\ui\common_message.gmd,\systemFlow.arc,systemFlow.arc,104
57,common_date_format,%Y/%m/%d,%Y/%m/%d,ui\00_message\ui\common_message.gmd,\systemFlow.arc,systemFlow.arc,57
34,common_open_bracket,(,(,ui\00_message\ui\common_message.gmd,\systemFlow.arc,systemFlow.arc,34
35,common_close_bracket,),),ui\00_message\ui\common_message.gmd,\systemFlow.arc,systemFlow.arc,35
42,common_plus,+,+,ui\00_message\ui\common_message.gmd,\systemFlow.arc,systemFlow.arc,42
41,common_hyphen,-,-,ui\00_message\ui\common_message.gmd,\systemFlow.arc,systemFlow.arc,41
145,common_slash,/,/,ui\00_message\ui\common_message.gmd,\systemFlow.arc,systemFlow.arc,145
3,weather_rainy,<COL 8ff4ff>＜雨＞</COL>,<COL 8ff4ff>Rainy</COL>,ui\00_message\ui\weather_forecast.gmd,\MyRoom.arc,MyRoom.arc,3
9,myroom_edit_alert,"<COL AA1414>最終確認</COL>
元の髪型や、別の髪型に変更する場合は、
美容院（有償）で変更する必要があります。
本当に変更しますか？","<COL AA1414>Final Confirmation</COL>
When changing to the original hairstyle or
another hairstyle, it has to be changed at
the Beauty Salon (paid).
Are you sure you want to change it?",ui\00_message\ui\myroom.gmd,\MyRoom.arc,MyRoom.arc,9
0,,<COL B6FF01>《剛化》ありったけの力で――攻撃します！</COL>,"<COL B6FF01>《Harden》This attack will be with all
the force I can muster!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,107
0,,<COL B6FF01>《剛化》いつもより強めに行くわね！</COL>,"<COL B6FF01>《Harden》I'll go harder than
usual!</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,107
0,,<COL B6FF01>《剛化》この攻撃、その身に刻んであげる！</COL>,"<COL B6FF01>《Harden》This attack, I will carve it
into your body!</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,106
0,,<COL B6FF01>《剛化》この攻撃、その身に焼き付けるといい！</COL>,"<COL B6FF01>This attack, you may burn it into
your body!</COL>",ui\00_message\pw\pwtlk05.gmd,\game_common.arc,game_common.arc,106
0,,<COL B6FF01>《剛化》この攻撃、どこまで耐えられるかな！</COL>,"<COL B6FF01>《Harden》This the power of the whole
body!</COL>",ui\00_message\pw\pwtlk03.gmd,\game_common.arc,game_common.arc,106
0,,<COL B6FF01>《剛化》この渾身の力、受けてみやがれ！</COL>,"<COL B6FF01>《Harden》This the power of the whole
body!</COL>",ui\00_message\pw\pwtlk07.gmd,\game_common.arc,game_common.arc,106
0,,<COL B6FF01>《剛化》一気に体力を奪ってみせます！</COL>,"<COL B6FF01>《Harden》 I will take away your
stamina in one go!</COL>",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,106
0,,<COL B6FF01>《剛化》全力でぶっ潰す！</COL>,"<COL B6FF01>《Harden》Bust them down with all your
might!</COL>",ui\00_message\pw\pwtlk07.gmd,\game_common.arc,game_common.arc,107
0,,<COL B6FF01>《剛化》全力で叩きにいくよっ！</COL>,"<COL B6FF01>《Harden》I'm going to go all out to
beat them!</COL>",ui\00_message\pw\pwtlk06.gmd,\game_common.arc,game_common.arc,107
0,,<COL B6FF01>《剛化》力を示す！　いくぞ！</COL>,"<COL B6FF01>《Harden》Bust them down with all your
might!</COL>",ui\00_message\pw\pwtlk03.gmd,\game_common.arc,game_common.arc,107
0,,<COL B6FF01>《剛化》己の無力さを知るといい！</COL>,"<COL B6FF01>You should know how helpless you
are!</COL>",ui\00_message\pw\pwtlk05.gmd,\game_common.arc,game_common.arc,107
0,,<COL B6FF01>《剛化》悪いけど、痛い目みて貰うよ！</COL>,"<COL B6FF01>《Harden》I'm sorry, but I'm going to
have to hurt you!</COL>",ui\00_message\pw\pwtlk06.gmd,\game_common.arc,game_common.arc,106
0,,<COL B6FF01>《剛化》攻撃に特化し、殲滅する</COL>,"<COL B6FF01>Specialize in 《Harden》, attack and
annihilate</COL>",ui\00_message\pw\pwtlk04.gmd,\game_common.arc,game_common.arc,106
0,,<COL B6FF01>《剛化》攻撃力を最大まで高めます！</COL>,"<COL B6FF01>《Harden》Increases attack power to the
maximum!</COL>",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,107
0,,<COL B6FF01>《剛化》攻撃能力上昇――敵を討つ</COL>,"<COL B6FF01>《Harden》attack power boost - slaying
enemies</COL>",ui\00_message\pw\pwtlk04.gmd,\game_common.arc,game_common.arc,107
0,,<COL B6FF01>《剛化》敵を倒すことに集中します！</COL>,"<COL B6FF01>《Harden》Concentrate on defeating
enemies!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,106
0,,<COL B6FF01>《守護》これぞ鋼の防御！</COL>,"<COL B6FF01>《Protection》This is the steel
defense!</COL>",ui\00_message\pw\pwtlk03.gmd,\game_common.arc,game_common.arc,121
0,,<COL B6FF01>《守護》これで、痛くなんてないわよ</COL>,"<COL B6FF01>《Protection》There is no pain with
this</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,121
0,,<COL B6FF01>《守護》しばし、守りの構えを</COL>,"<COL B6FF01>《Protection》Taking a defensive stance
for a moment.</COL>",ui\00_message\pw\pwtlk04.gmd,\game_common.arc,game_common.arc,121
0,,<COL B6FF01>《守護》みんなの守り、ぼくに任せて！</COL>,"<COL B6FF01>《Protection》I'll take care of
everyone's protection!</COL>",ui\00_message\pw\pwtlk06.gmd,\game_common.arc,game_common.arc,121
0,,<COL B6FF01>《守護》僕が防御力を高める！　皆さんアタックを！</COL>,"<COL B6FF01>《Protection》I'm going to boost your
defenses! Attack, everyone!</COL>",ui\00_message\pw\pwtlk06.gmd,\game_common.arc,game_common.arc,120
0,,<COL B6FF01>《守護》味方の守りを固めた、この機に攻撃を</COL>,"<COL B6FF01>The ""Guardian"" has taken advantage of
this opportunity to attack.</COL>",ui\00_message\pw\pwtlk04.gmd,\game_common.arc,game_common.arc,120
0,,<COL B6FF01>《守護》味方全員の守りを高めます！</COL>,"<COL B6FF01>《Protection》 enhances the defense of
all allies!</COL>",ui\00_message\pw\pwtlk01.gmd,\game_common.arc,game_common.arc,121
0,,<COL B6FF01>《守護》守りは完璧です、怒涛の攻撃を！</COL>,"<COL B6FF01>The ""protection"" defense is perfect,
the raging attack!</COL>",ui\00_message\pw\pwtlk05.gmd,\game_common.arc,game_common.arc,120
0,,<COL B6FF01>《守護》守りを固めました！　皆で攻撃を！</COL>,"<COL B6FF01>《Protection》We strengthened our
defense! Everyone, attack!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,120
0,,<COL B6FF01>《守護》守りを固めます、攻勢に出ましょう！</COL>,"<COL B6FF01>《Protection》We're going on the
offensive!</COL>",ui\00_message\pw\pwtlk03.gmd,\game_common.arc,game_common.arc,120
0,,<COL B6FF01>《守護》守りを高めるわ、みんな攻めてちょうだい</COL>,"<COL B6FF01>《Protection》I'm going to boost your
defenses, so you can all go on the
offensive.</COL>",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,120
0,,<COL B6FF01>《守護》敵の攻撃、しばらく我慢できるはず！</COL>,"<COL B6FF01>《Protection》We should be able to
withstand the enemy's attack for a while!</COL>",ui\00_message\pw\pwtlk02.gmd,\game_common.arc,game_common.arc,121
0,,<COL B6FF01>《守護》敵の攻撃に打ち勝つ守りを！</COL>,"<COL B6FF01>Protection: A defense that overcomes
enemy attacks!</COL>",ui\00_message\pw\pwtlk05.gmd,\game_common.arc,game_common.arc,121
0,,<COL B6FF01>《守護》自分らの守り、ガッチリ固めます</COL>,"<COL B6FF01>《Protection》This is the steel
defense!</COL>",ui\00_message\pw\pwtlk07.gmd,\game_common.arc,game_common.arc,121
