key,old,new
AREA_RANK_REWARD_142,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_143,《双輪の谷》に新たな強敵が出現,"New powerful enemy at ""Twin Wheel Valley"""
AREA_RANK_REWARD_144,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_145,《バンデッドホーント》に新たな強敵が出現,"New powerful enemy at ""Banded Haunt"""
AREA_RANK_REWARD_146,《南メルゴダ遺跡群》に新たな強敵が出現,"New powerful enemy at ""South Mergoda Ruins"""
AREA_RANK_REWARD_147,封鎖エリア《メルゴダ大水網》開放,"Unblock area ""Mergoda Flood Channels"""
AREA_RANK_REWARD_148,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_149,《オーク残党宿営地》に新たな強敵が出現,"New powerful enemy at ""Orc Remnants Camp"""
AREA_RANK_REWARD_150,《黒淵谷》に新たな強敵が出現,"New powerful enemy at ""Black Abyss Valley"""
AREA_RANK_REWARD_151,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_226,《ザンドラ禁域》各地にある未解放のリム転移 解放,"Release ""Zandora Wastelands"" Portcrystals"
AREA_RANK_REWARD_227,《狂信者の潜伏地》に新たな強敵が出現,"New powerful enemy at ""Fanatic's Hiding Ground"""
AREA_RANK_REWARD_228,封鎖エリア《叫びの竪穴》開放,"Unblock area ""Pit of Screams"""
AREA_RANK_REWARD_229,《叫びの竪穴》に新たな強敵が出現,"New powerful enemy at ""Pit of Screams"""
AREA_RANK_REWARD_334,支援品ランクアップ,Rank up of support goods
