0,,シークレットアビリティ「縮焼」を習得する。,"Learn the Secret Augment ""Reduce Tar"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,414,
0,,シークレットアビリティ「縮凍」を習得する。,"Learn the Secret Augment ""Reduce Freeze"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,415,
0,,シークレットアビリティ「縮霧」を習得する。,"Learn the Secret Augment ""Reduce Blind"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,416,
0,,シークレットアビリティ「縮炎」を習得する。,"Learn the Secret Augment ""Reduce Fire"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,417,
0,,シークレットアビリティ「縮氷」を習得する。,"Learn the Secret Augment ""Reduce Ice"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,418,
0,,シークレットアビリティ「縮雷」を習得する。,"Learn the Secret Augment ""Reduce Thunder"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,419,
0,,シークレットアビリティ「縮聖」を習得する。,"Learn the Secret Augment ""Reduce Holy"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,420,
0,,シークレットアビリティ「縮闇」を習得する。,"Learn the Secret Augment ""Reduce Dark"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,421,
0,,シークレットアビリティ「縮攻」を習得する。,"Learn the Secret Augment ""Reduce Physical Attack
Down"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,422,
0,,シークレットアビリティ「縮防」を習得する。,"Learn the Secret Augment ""Reduce Defense Down"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,423,
0,,シークレットアビリティ「縮念」を習得する。,"Learn the Secret Augment ""Reduce Magick Attack
Down"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,424,
0,,シークレットアビリティ「縮衰」を習得する。,"Learn the Secret Augment ""Reduce Magick Defense
Down"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,425,
0,,シークレットアビリティ「縮石」を習得する。,"Learn the Secret Augment ""Reduce Petrify"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,426,
0,,シークレットアビリティ「縮金」を習得する。,"Learn the Secret Augment ""Reduce Goldify"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,427,
0,,カスタムメイド工房にて使用できる通貨,"Currency to be used in
Custom-Made Workshop.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,428,
0,,"レスタニアワインに果物を漬け込んだ飲み物
様々な良い効果がある","A drink made by soaking fruit in Lestania Wine.
It has various beneficial effects.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,429,
0,,"ハーブ類をふんだんに使ったサラダ
食べると様々な良い効果がある","Salad abundant with herbs.
Eating has various beneficial effects.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,430,
0,,"肉を使った精力満点の料理
食べると様々な良い効果がある ","A dish full of vigor using meat.
Eating has various beneficial effects.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,431,
0,,金貨(Ｇ)の入った袋,Bag filled with gold coins (G),ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,432,
0,,金貨(Ｇ)の入った袋,Bag filled with gold coins (G),ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,433,
0,,リムが結晶化したもの,Rift Crystal that has crystallized further.,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,434,
0,,"かつての戦いで白竜の
流した血液が結晶化したもの","The crystallized blood shed by the White Dragon
in past battles.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,435,
0,,"お化けの形をしたフワフワのマシュマロ
不思議な味わいで、食べると体力が回復する","A fluffy marshmallow in the shape of a ghost.
It has a mysterious flavor and eating it restores
your health.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,436,
0,,"ドクロの形をしたムチムチのグミ
ハードな歯ごたえで、食べるとスタミナが回復する","A plump gummy in the shape of a skull,
with a hard texture that, when eaten, restores
stamina.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,437,
0,,"最高の材料を集め、全力の技術で
作られたチョコレートケーキ
華やかなカカオの香りが広がる逸品","A chocolate cake made with the finest ingredients
and crafted with utmost skill.
A masterpiece that fills the air with the
enchanting aroma of cocoa.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,438,
0,,"とろけるように甘いハニーケーキ
見た目は素朴だが、風味豊かでしっとりした
黄色い生地は心を弾ませる逸品","A honey cake that is irresistibly sweet, like
melting away.
Although it appears simple, it is rich in flavor
and moist.
The yellow batter is a masterpiece that makes
hearts leap with joy.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,439,
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,440,
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,441,
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,442,
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,443,
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,444,
