key,old,new
NORMAL_SKILL_NAME_03_40,弓構え,Aim
NORMAL_SKILL_NAME_03_41,弓射ち,Loose
NORMAL_SKILL_NAME_03_42,速弓の型,Quick Bow Style
NORMAL_SKILL_NAME_03_46,しじま射ち,Keen Sight
NORMAL_SKILL_NAME_03_43,<PADM>爆矢構え<KEYM>構え変更,<PADM>Explosive Stance<KEYM>Change Stance
NORMAL_SKILL_NAME_03_44,仕込み爆矢射ち,Prepare Explosive Arrow
NORMAL_SKILL_NAME_03_45,<PADM>速仕込みの型<KEYM>速構え変更,<PADM>Quick Charge Style<KEYM>Fast Change Stance
NORMAL_SKILL_NAME_03_47,前蹴り,Front Kick
NORMAL_SKILL_NAME_03_48,矢の装填,Reload Arrows
NORMAL_SKILL_NAME_03_49,達人装填,Adept Reload
NORMAL_SKILL_NAME_03_50,矢の切替え,Switch Arrows
NORMAL_SKILL_NAME_03_60,矢じり斬り,Arrowhead Strike
