3,q21016012_00_584,"ダナほどではないけれど、この村も
それなりに戦士は多いでな
未だ侵食魔に抗えているのは、それが理由よ
だけども、老いて引退してしまった戦士は
みな、平和に慣れてしまうのじゃ――","There are quite a few warriors in this 
village, though not as many as in Dana. 
That's why we're still able to resist 
the corrupted monsters. Yet, those who 
retire grow too accustomed to peace.",ui\00_message\quest_info\q21016012_00.gmd,\quest\q21016012.arc,q21016012.arc,3,Ignatia
7,q21016012_00_1169,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q21016012_00.gmd,\quest\q21016012.arc,q21016012.arc,7,Zolta
4,q21016012_00_1226,依頼者の求める人物を捜索する,Search for the person the client is seeking.,ui\00_message\quest_info\q21016012_00.gmd,\quest\q21016012.arc,q21016012.arc,4,Zolta
5,q21016012_00_1227,魔物を迅速に討伐し捜索対象を救助する,Defeat the demon quickly and rescue your charge,ui\00_message\quest_info\q21016012_00.gmd,\quest\q21016012.arc,q21016012.arc,5,Zolta
6,q21016012_00_1228,捜索対象の安否を確認する,Check the search target's well-being,ui\00_message\quest_info\q21016012_00.gmd,\quest\q21016012.arc,q21016012.arc,6,Zolta
0,q21016013_00_585,鈍腕の好学者,The Inept Scholar,ui\00_message\quest_info\q21016013_00.gmd,\quest\q21016013.arc,q21016013.arc,0,Christoph
1,q21016013_00_585,"【迅速救助クエスト】
依頼者が求める人物を捜索し
迅速に救助する","【Swift Rescue Quest】
Search for the person the client is seeking
and rescue them.",ui\00_message\quest_info\q21016013_00.gmd,\quest\q21016013.arc,q21016013.arc,1,Christoph
2,q21016013_00_585,"何者かからの、迅速な救援を求める声が
<NAME AREA>から届いているようだ","It seems that a voice requesting swift assistance 
has come from <NAME AREA>.",ui\00_message\quest_info\q21016013_00.gmd,\quest\q21016013.arc,q21016013.arc,2,Christoph
3,q21016013_00_585,"この地へ来る覚者はみな腕自慢かと思いきや、
女子供や学者崩れみたいなモンもおるじゃないか！
そんなことで本当にフィンダムを救えるのかのう？
全く――ワシらの脚だけは引っ張ってくれるなよ","I expected all the Arisen 
coming here to be tough, 
but there are even children
and scholars! Can 
they really save Phindym
with that? Honestly— 
don't just be a burden!",ui\00_message\quest_info\q21016013_00.gmd,\quest\q21016013.arc,q21016013.arc,3,Christoph
7,q21016013_00_1169,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q21016013_00.gmd,\quest\q21016013.arc,q21016013.arc,7,Thorin
4,q21016013_00_1226,依頼者の求める人物を捜索する,Search for the person the client is seeking.,ui\00_message\quest_info\q21016013_00.gmd,\quest\q21016013.arc,q21016013.arc,4,Thorin
5,q21016013_00_1227,魔物を迅速に討伐し捜索対象を救助する,Defeat the demon quickly and rescue your charge,ui\00_message\quest_info\q21016013_00.gmd,\quest\q21016013.arc,q21016013.arc,5,Thorin
6,q21016013_00_1228,捜索対象の安否を確認する,Check the search target's well-being,ui\00_message\quest_info\q21016013_00.gmd,\quest\q21016013.arc,q21016013.arc,6,Thorin
0,q21016014_00_586,侵魔の強襲,Assault of Demons,ui\00_message\quest_info\q21016014_00.gmd,\quest\q21016014.arc,q21016014.arc,0,
1,q21016014_00_586,"【討伐クエスト】
エリアに出現した怪しい魔物を探し
問題の原因となる敵を討伐する","【Subjugation Quest】
Search for suspicious monsters in the area
and defeat the enemy causing the problem.",ui\00_message\quest_info\q21016014_00.gmd,\quest\q21016014.arc,q21016014.arc,1,
2,q21016014_00_586,"<NAME AREA>には今、怪しい気配のする
魔物たちが出現しているらしい","In <NAME AREA> right now, 
there seems to be a suspicious presence
of enemy creatures.",ui\00_message\quest_info\q21016014_00.gmd,\quest\q21016014.arc,q21016014.arc,2,
3,q21016014_00_586,"人も侵食されるって話は、聞いたかい？
なんでも、侵食された人はフラフラと
モローの奥地へ消えていくそうだよ
あの奥に一体何があるのか――
案外、侵食魔軍団を結成していたりして","Did you hear about people 
being consumed by corruption? 
They say those affected 
drift off into the depths 
of Morrow. What could 
be lurking there? 
Maybe a whole army of 
corrupted monsters!",ui\00_message\quest_info\q21016014_00.gmd,\quest\q21016014.arc,q21016014.arc,3,
4,q21016014_00_1171,遭遇した魔物を討伐する,Defeat the encountered demons,ui\00_message\quest_info\q21016014_00.gmd,\quest\q21016014.arc,q21016014.arc,4,
6,q21016014_00_1173,残る魔物を討伐する,Defeat the remaining demons,ui\00_message\quest_info\q21016014_00.gmd,\quest\q21016014.arc,q21016014.arc,6,
5,q21016014_00_1229,新たに現れた魔物を即時討伐して危機を回避,"Eliminate the newly emerged monster right away
to prevent the crisis.",ui\00_message\quest_info\q21016014_00.gmd,\quest\q21016014.arc,q21016014.arc,5,
0,q21016015_00_587,賢者の眠る地,Where the Sage Sleeps,ui\00_message\quest_info\q21016015_00.gmd,\quest\q21016015.arc,q21016015.arc,0,Milan
1,q21016015_00_587,"【死亡チェッククエスト】
依頼者の願いを聞き入れ
一度も復活することなく狂暴な敵を討伐する","【Mortality Check Quest】
Listen to the requester's wish.
Defeat the ferocious enemy
without reviving even once.",ui\00_message\quest_info\q21016015_00.gmd,\quest\q21016015.arc,q21016015.arc,1,Milan
2,q21016015_00_587,"<NAME AREA>にいる何者かが、魔物との勝負で
腕試しをしているようだ","Someone in the <NAME AREA> 
appears to be testing their skills
in a battle against an enemy.",ui\00_message\quest_info\q21016015_00.gmd,\quest\q21016015.arc,q21016015.arc,2,Milan
3,q21016015_00_587,"私の思い出の場所――
侵食魔がよく現れて汚染されそうになってるみたい
かなりの数が出没してるようなので
もういけなくならないかが心配です","My cherished memory spot— 
it seems to be infested 
with corrupted monsters, 
on the verge of being 
tainted. With so many 
showing up, I'm worried 
it might soon become lost.",ui\00_message\quest_info\q21016015_00.gmd,\quest\q21016015.arc,q21016015.arc,3,Milan
4,q21016015_00_1174,指定された場所へ行き、狂暴な魔物を見つける,"Go to the designated location
and find the rabid demon",ui\00_message\quest_info\q21016015_00.gmd,\quest\q21016015.arc,q21016015.arc,4,Milan
5,q21016015_00_1175,遭遇した魔物を討伐する,Defeat the encountered demons,ui\00_message\quest_info\q21016015_00.gmd,\quest\q21016015.arc,q21016015.arc,5,Milan
6,q21016015_00_1176,依頼者へ経緯を報告する,Report back to the requester,ui\00_message\quest_info\q21016015_00.gmd,\quest\q21016015.arc,q21016015.arc,6,Milan
0,q21016016_00_622,侵鬼の手招き,Beckoning Demons ,ui\00_message\quest_info\q21016016_00.gmd,\quest\q21016016.arc,q21016016.arc,0,The White Dragon
1,q21016016_00_622,"【偶発討伐クエスト】
出現した危険な魔物を追い詰め
討伐する","【Chance Encounter: Subjugation Quest】
Track down the dangerous enemy
that has appeared and defeat it.",ui\00_message\quest_info\q21016016_00.gmd,\quest\q21016016.arc,q21016016.arc,1,
2,q21016016_00_622,"不確実な情報だが、<NAME AREA>から
狂暴な魔物のしわざと思われる被害報告があった","Although the information is uncertain,
there have been reports of damage
believed to be caused by violent creatures
in <NAME AREA>.
",ui\00_message\quest_info\q21016016_00.gmd,\quest\q21016016.arc,q21016016.arc,2,
3,q21016016_00_622,"森の魔物を倒すと、隠れていた恐ろしい魔物たちに
襲われるという話が増えている
弱い相手でも見境なく倒すのは、避けた方がいい
いつの間にか凶悪な魔物に囲まれていた
ということがあり得るからな","Defeating forest monsters has led 
to more stories of being attacked 
by hidden, terrifying creatures. 
It's better to avoid indiscriminately 
taking down even weak foes, 
as you could find yourself 
surrounded by vicious monsters.",ui\00_message\quest_info\q21016016_00.gmd,\quest\q21016016.arc,q21016016.arc,3,
4,q21016016_00_1254,出現した魔物を討伐する,Defeat the appeared demons,ui\00_message\quest_info\q21016016_00.gmd,\quest\q21016016.arc,q21016016.arc,4,
6,q21016016_00_1256,魔物の行方を追う,Track down the demons,ui\00_message\quest_info\q21016016_00.gmd,\quest\q21016016.arc,q21016016.arc,6,
7,q21016016_00_1257,危険な魔物を追い詰め、止めを刺す,Hunt down and stop the dangerous monsters,ui\00_message\quest_info\q21016016_00.gmd,\quest\q21016016.arc,q21016016.arc,7,
5,q21016016_00_1274,魔物が落とした痕跡を調べる,Examine the traces left by the demon,ui\00_message\quest_info\q21016016_00.gmd,\quest\q21016016.arc,q21016016.arc,5,
0,q21016017_00_623,緑園のために,For the Green Garden ,ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,0,Ultan
1,q21016017_00_623,"【敵群討伐クエスト】
依頼者から話を聞き
敵の群れを討伐する","【Enemy Horde Extermination Quest】
Listen to the client's request.
Exterminate the horde of enemies.",ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,1,Ultan
2,q21016017_00_623,"<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","According to reports from <NAME AREA>, 
enemy forces have temporarily increased, 
and the situation is quite dangerous.",ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,2,Ultan
3,q21016017_00_623,"お母さんが言うの
最近野菜がおいしくなくなったって
ねだんも高くなったからあまり買わないんだって
わたしはその方がうれしいけど――
だれか、どうしてなのか調べてくれないかなぁ","My mother says that vegetables 
aren't tasting as good lately. 
They've become more expensive, 
so she doesn't buy them as much. 
I'm actually glad about that, 
but I wish someone would 
investigate why.",ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,3,Ultan
10,q21016017_00_1169,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,10,
4,q21016017_00_1222,指定された場所で魔物の群れを探す(残り３),"Search for a group of monsters
at the designated location (3 left)",ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,4,Ultan
6,q21016017_00_1223,残る魔物の群れを探す(残り２),"Search for the remaining groups of monsters
(2 left)",ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,6,Ultan
8,q21016017_00_1224,残る魔物の群れを探す(残り１),"Find the group of monsters that remain
(1 left)",ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,8,Ultan
5,q21016017_00_1225,遭遇した魔物群を討伐する,Defeat the encountered demon group,ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,5,Ultan
7,q21016017_00_1225,遭遇した魔物群を討伐する,Defeat the encountered demon group,ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,7,Ultan
9,q21016017_00_1225,遭遇した魔物群を討伐する,Defeat the encountered demon group,ui\00_message\quest_info\q21016017_00.gmd,\quest\q21016017.arc,q21016017.arc,9,
0,q21016018_00_624,異形の二本足,Two Grotesque Feet ,ui\00_message\quest_info\q21016018_00.gmd,\quest\q21016018.arc,q21016018.arc,0,
1,q21016018_00_624,"【討伐クエスト】
エリアに出現した怪しい魔物を探し
問題の原因となる敵を討伐する","【Subjugation Quest】
Search for suspicious monsters in the area
and defeat the enemy causing the problem.",ui\00_message\quest_info\q21016018_00.gmd,\quest\q21016018.arc,q21016018.arc,1,
2,q21016018_00_624,"<NAME AREA>には今、怪しい気配のする
魔物たちが出現しているらしい","In <NAME AREA> right now, 
there seems to be a suspicious presence
of enemy creatures.",ui\00_message\quest_info\q21016018_00.gmd,\quest\q21016018.arc,q21016018.arc,2,
3,q21016018_00_624,"侵食されちまったら人は、
意識や恐怖心が消えちまうのかね
あんな恐ろしい魔物たちと一緒に行動して
恐ろしくはないのかね
俺たちのことを――もう覚えてはないのかね","When a person is infected, 
does their consciousness and 
fear vanish? How can they 
move alongside such terrifying 
monsters without feeling fear? 
Do they no longer remember us?",ui\00_message\quest_info\q21016018_00.gmd,\quest\q21016018.arc,q21016018.arc,3,
4,q21016018_00_1171,遭遇した魔物を討伐する,Defeat the encountered demons,ui\00_message\quest_info\q21016018_00.gmd,\quest\q21016018.arc,q21016018.arc,4,
