1,q50400006_00_99,"竜の翼たる歴戦の覚者たちよ
《暗黒の統べる地》に現れた
理を破壊せんとする黒き竜を打ち滅ぼせ","O battle-hardened Arisen, Wings of thy Dragon.
Make an appearance in the Land of Darkness and
strike down the Black Dragon seeking to destroy order.",ui\00_message\quest_info\q50400006_00.gmd,\quest\q50400006.arc,q50400006.arc,1,Black Dragon
4,q50400006_00_99,,,ui\00_message\quest_info\q50400006_00.gmd,\quest\q50400006.arc,q50400006.arc,4,
2,q50400006_00_4880,黒竜を討伐する,Defeat the Black Dragon,ui\00_message\quest_info\q50400006_00.gmd,\quest\q50400006.arc,q50400006.arc,2,Black Dragon
3,q50400006_00_5135,報酬を受け取り、進行マーカーへ集合して帰還する,Receive the reward and return to the gathering point.,ui\00_message\quest_info\q50400006_00.gmd,\quest\q50400006.arc,q50400006.arc,3,Black Dragon
0,q50400007_00_100,【高難度】理を破壊する力,High Difficulty: Power that Destroys Reason,ui\00_message\quest_info\q50400007_00.gmd,\quest\q50400007.arc,q50400007.arc,0,Black Dragon
1,q50400007_00_100,"竜の翼たる歴戦の覚者たちよ
《暗黒の統べる地》に現れた
理を破壊せんとする黒き竜を打ち滅ぼせ","O battle-hardened Arisen, Wings of thy Dragon.
Make an appearance in the Land of Darkness and
strike down the Black Dragon seeking to destroy order.",ui\00_message\quest_info\q50400007_00.gmd,\quest\q50400007.arc,q50400007.arc,1,Black Dragon
4,q50400007_00_100,,,ui\00_message\quest_info\q50400007_00.gmd,\quest\q50400007.arc,q50400007.arc,4,
2,q50400007_00_4881,黒竜を討伐する,Defeat the Black Dragon,ui\00_message\quest_info\q50400007_00.gmd,\quest\q50400007.arc,q50400007.arc,2,Black Dragon
3,q50400007_00_5136,報酬を受け取り、進行マーカーへ集合して帰還する,Receive the reward and return to the gathering point.,ui\00_message\quest_info\q50400007_00.gmd,\quest\q50400007.arc,q50400007.arc,3,Black Dragon
0,q50400008_00_101,大竜晶破壊戦：抗う大地,The Great Dragon Crystal War：The Resisting Land,ui\00_message\quest_info\q50400008_00.gmd,\quest\q50400008.arc,q50400008.arc,0,
