1,q40000017_00_17,"大変恐縮なのですが、覚者様にお願いです
私の腕前がどうも不器用で、いつもなぜか使える素材をダメにしてしまいます。どうか、<LQIM>を<LQVA>個、私に譲って頂けないでしょうか
このままでは主に顔向けできません――","I am terribly sorry, 
but I have a favor to ask of you, Arisen.
My skills are rather clumsy, 
and I always seem to ruin usable materials.
I humbly request from you
<LQVA> <LQIM>.
I can't face my Master if this continues...",ui\00_message\quest_info\q40000017_00.gmd,\quest\q40000017.arc,q40000017.arc,1,
0,q40000018_00_18,白翼覚者隊・収集依頼　ハイデル平原,White Wings: Collection (Hidell Plains),ui\00_message\quest_info\q40000018_00.gmd,\quest\q40000018.arc,q40000018.arc,0,
1,q40000018_00_18,"現地滞在中の覚者様に、神殿より通達です
対応可能であれば、任地にて<LQIM>、<LQVA>個を神殿まで納品願います
他の任務がある場合、そちらを優先してください","Notice from the Temple to the Arisen
stationed locally. If feasible,
please deliver <LQVA> <LQIM> 
to the Temple from your location.
If you have other duties, please prioritize those.",ui\00_message\quest_info\q40000018_00.gmd,\quest\q40000018.arc,q40000018.arc,1,
0,q40000019_00_19,白翼覚者隊・納品依頼　ハイデル平原,White Wings: Delivery (Hidell Plains),ui\00_message\quest_info\q40000019_00.gmd,\quest\q40000019.arc,q40000019.arc,0,
1,q40000019_00_19,"現地滞在中の覚者様に、神殿より通達です
任地にて入手可能な<LQIM>、<LQVA>個を神殿まで納品願います
備蓄が少なくなっているため、よろしくお願いします","Notice from the Temple to the Arisen
stationed locally. Please deliver 
<LQVA> <LQIM> 
obtained from your location to the Temple.
We are currently low on supplies, 
so any assistance is humbly requested.",ui\00_message\quest_info\q40000019_00.gmd,\quest\q40000019.arc,q40000019.arc,1,
0,q40000020_00_20,＜エリアオーダー＞白竜神殿補給,Area Order: White Dragon Temple Resupply,ui\00_message\quest_info\q40000020_00.gmd,\quest\q40000020.arc,q40000020.arc,0,
1,q40000020_00_20,"神殿にいらっしゃる覚者さまに依頼です！
現在レーゼでは武具や薬の材料になる<LQIM>の保管数が激減してまして、補給にも回せない状態です
どうか<LQVA>個、入手次第納品お願いします
お礼にエリアポイントはたくさん支給しますね！","A request to the Arisen at the Temple!
Currently, the supply of <LQIM> 
for weapons and potion materials
in Riese has drastically decreased, 
making it impossible to restock.
Please gather and deliver <LQVA> pieces 
as soon as possible.
You will be rewarded with plenty of Area Points!",ui\00_message\quest_info\q40000020_00.gmd,\quest\q40000020.arc,q40000020.arc,1,
0,q40000021_00_21,ハンティング競争,A Hunting Competition,ui\00_message\quest_info\q40000021_00.gmd,\quest\q40000021.arc,q40000021.arc,0,
1,q40000021_00_21,"よぉ！　砦内で剣を振ってても身体がなまるだろ？
どうだい、<LQEM>を<LQVA>匹、どっちが先に倒せるか競争しないか？
先に仕留めた者がこの報酬を総取りだ！","Hey there! Even swinging a sword in the fort
makes you rusty, right?
How about a contest to see who can take down
<LQVA> <LQEM> first? 
The winner takes all the reward!",ui\00_message\quest_info\q40000021_00.gmd,\quest\q40000021.arc,q40000021.arc,1,
0,q40000022_00_22,周囲定期警戒,Travel Safety,ui\00_message\quest_info\q40000022_00.gmd,\quest\q40000022.arc,q40000022.arc,0,
