0,,宿屋,Inn,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,25,
0,,グランドミッション：失われた秩序,Grand Mission: The Lost Order,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,26,
0,,クラフト係官,Craft Officer,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,27,
0,,エクストリームミッション,Extreme Missions,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,28,
0,,転職・戦技補佐,Vocation / Arts Support,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,29,
0,,訓練官,Trainer,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,30,
0,,トレジャーズロット・納品イベント受付,Treasure Lot / Delivery Event Reception,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,31,
0,,素材屋,Material Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,32,
0,,バザー,Bazaar,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,33,
0,,道具屋,Item Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,34,
0,,素材屋,Material Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,35,
0,,道具屋,Item Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,36,
0,,宿・戦技補佐,Inn / Arts Support,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,37,
0,,店員,Waitress,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,38,
0,,エリアマスター,Area Master,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,39,
0,,冒険仲介係,Adventure Broker,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,40,
0,,道具屋,Item Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,41,
0,,宿・戦技補佐,Inn / Arts Support,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,42,
0,,武具屋,Equipment Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,43,
0,,店員,Waitress,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,44,
0,,冒険仲介係,Adventure Broker,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,45,
0,,素材屋,Material Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,46,
0,,武具屋,Equipment Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,47,
0,,宿・戦技補佐,Inn / Arts Support,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,48,
0,,冒険仲介係,Adventure Broker,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,49,
0,,宿・戦技補佐,Inn / Arts Support,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,50,
0,,武具屋,Equipment Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,51,
0,,冒険仲介係,Adventure Broker,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,52,
0,,素材屋,Material Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,53,
0,,武具屋,Equipment Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,54,
0,,道具屋,Item Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,55,
0,,宿・戦技補佐,Inn / Arts Support,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,56,
0,,エリアマスター,Area Master,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,57,
0,,よろず屋,General Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,58,
0,,泉の係官,Spring Manager,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,59,
0,,泉の係官,Spring Manager,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,60,
0,,泉の係官,Spring Manager,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,61,
0,,冒険仲介係,Adventure Broker,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,62,
0,,宿・戦技補佐,Inn / Arts Support,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,63,
0,,エリアマスター,Area Master,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,64,
0,,武具屋,Equipment Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,65,
0,,素材屋,Material Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,66,
0,,冒険仲介係,Adventure Broker,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,67,
0,,武具屋,Equipment Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,68,
0,,道具屋,Item Shop,ui\00_message\npc\npc_class_name.gmd,\npc\npc_common.arc,npc_common.arc,69,
