0,,フン――貴様ラ人間ニ、関係アルノカ？,Hmph—Does it concern you humans in any way?,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,212
0,,"ダガコレダケ教エテヤル
――命乞イナラ今ノウチダ","I'll tell you this much—
if you want to beg for your life, now is the time.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,213
0,,何だと――？,What --?,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,214
0,,"おーく軍ハ、スグチカラヲ溜メ、戻ッテクル
ソシテ俺ヲ助ケ出シ、チッポケナ人間ドモヲ
マタ奴隷ニスルノダ","The orc army will soon gather its 
strength and come back. 

They'll rescue me and turn you insignificant 
humans into slaves again.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,215
0,,このオーク――かなり自信があるらしいな,This orc—he seems to be quite confident.,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,216
0,,"オーク軍の情報を引き出すには
この鼻っ柱をへし折ってやるか","To get the orc army's information, 
we might need to crush this arrogance.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,217
0,,"あるいは、口を滑らしてしまうような
上機嫌にさせる証拠があると
良いんだが――","Alternatively, it would be ideal to have some 
evidence that puts them in such a good mood 
that they might slip up.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,218
0,,脅す,Threaten,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,219
0,,《証拠》を突きつける,Present the evidence,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,220
0,,――やめる,-- Stop,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,221
0,,いや、お前の話を疑うつもりは無い,"No, I don't doubt your story.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,222
0,,"実はここだけの話なんだが――
引いたはずのオーク軍がいくらか
この街に戻っているという噂があってな","Actually, between you and me--
There are rumors that some of the orc forces, 
which were supposed to have withdrawn, 
are returning to this city.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,223
0,,――何？,-- what?,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,224
0,,"まさか、あのオーク軍がたった1人のオークを
救うため戻ってくるとはにわかに信じ難いが――","It's hard to believe that the orc army would 
return just to save one orc, but――",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,225
0,,グァッハッハッハ！　ヤハリナ！,Guhahaha!　I knew it!,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,226
0,,"貴様ラ皆殺シニシテヤル！
アノめがど奪取以降、マタ人間ノ血ヲ
浴ビラレル時ガ来タノダ！","You will all be killed!
After the capture of Megado, 
it's time once more to be soaked in human blood!!",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,227
0,,メガド奪取以降――か？,After the capture of Megado ――?,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,228
0,,"お前はオーク軍に占領されていた頃から
メガドにいたのか？","Have you been in Megado since it 
was under Orc occupation?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,229
0,,"フン、当然ダ！ 
常ニ最前線ニ、在ルコトコソ戦士ノ証","Well, of course! 
Always being on the front lines is the mark of a warrior.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,230
0,,"人間ドモガ、愚カナ反抗ヲ起コシタラ
ソノ時、伝令兵ガイナケレバ
一体誰ガ事態ヲ伝達スル！","If the humans start a foolish rebellion, 
who will report the situation if 
there are no messengers?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,231
0,,――覚者、聞いたか？,"-- Did you hear that, Arisen?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,232
0,,"どうやらこのオークは
占領下のメガドについて詳しいようだぞ","It appears this orc is knowledgeable 
about Megado during its occupation.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,233
0,,"もしかすると、ナヴィドの悪事の証拠を
入手できるかもしれないな
街に増えるオークどもの真意も気になるが――","We might be able to gather 
evidence of Navido's wrongdoings. 

I'm also curious by the true motives of the 
growing number of orcs in the city.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,234
0,,"まずは上機嫌で口が軽くなっている今
占領下の<NPC 681>の情報を聞き出そう","Since he's in high spirits and more 
inclined to talk, 
let's extract information about <NPC 681> 
during the occupation period.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,235
0,,"このオークは繰り返していた――
""今にオークの仲間が、体勢を立て直し
  メガドを再侵攻し、俺を助けに来るはずだ""――と","The Orc repeatedly said—
""Soon, my fellow Orcs will recover, re-attack 
Megado, and come to rescue me.""",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,236
0,,"グアハハ！　ソウダ！
ヤット命乞イヲスル準備ガデキタカ！","Guahaha!　That's right!
I'm ready for you to beg for your life!",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,237
0,,"確かに、街にはオークが増えている
目撃者の証言によると
""奴らは何かを探しているようだ""――だとさ","The orcs are indeed increasing in the city. 
Witnesses say, 
""They seem to be searching for something.""",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,238
0,,"その《証拠》を突きつけたせいでヤツは今
超がつくほど上機嫌な訳だが――チャンスでもある
今なら、他の《話題》でも口が軽くなっているはずだ","Confronting him with that ""evidence"" has put him 
in a surprisingly good mood—giving us a chance. 
He should be more forthcoming 
about other ""topics"" now.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,239
0,,"伝令兵なのに、前線で動いていたなんて
随分と危険な任務をしていたんだな？","You're a messenger and you've been 
working on the front lines.
You've been on some pretty dangerous missions, 
haven't you?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,240
0,,"グァッハッハッハ！ 
当然ダ
危険デアレバアルホド、名誉ナ任務ナノダ！","Guhahaha! 
Of course,
it's dangerous, an honorable mission!",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,241
0,,"前線にいたということは、人間達とも
接する機会が多かったんじゃないか？","Being on the front line meant that there were 
many opportunities to interact with humans, right?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,242
0,,例えば――ナヴィド侯爵とか,For example — Marquis Navido,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,243
0,,"ナビ――何ダト？
人間ノ名ナド、イチイチ覚エテイナイ！","Navi - what?
I can't remember every single human name!",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,244
0,,"伝達兵なら何度か関わりがあっても
良さそうなものだがな
名前だけではわからないか――","You should be able to recognize a messenger if 
you've interacted with them multiple times. 
Is the name not enough?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,245
0,,脅す,Threaten,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,246
0,,《証拠》を突きつける,Present the evidence,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,247
0,,――やめる,-- Stop,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,248
0,,おお、確かにこれなら分かりやすいな,"Oh, this makes it much clearer.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,249
0,,"ホラ、この人間だ
人間達のリーダーだったそうだから
覚えているんじゃないか？","Look, it's this human. 
He was their leader, 
so you probably know him, right?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,250
0,,――！,――！,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,251
0,,コ、コイツハ――,This..... this guy--,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,252
0,,ん？ どうやらピンと来たみたいだな,Hmm? Looks like it rang a bell.,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,253
0,,グルルル――ソノ不快ナ顔見セルナ！,Grrrrr――Don't show me that vile face!,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,254
0,,"ひょっとすると――コイツが鍵を握っているかもな
<NPC 681>について知っていること――
全て聞き出してやろうぜ","He might be the key――
let's make him reveal everything he knows 
about <NPC 681>――",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,255
0,,"そうだな――まずはメガドで
常識となりつつある、<NPC 681>の
英雄譚について真偽を確かめよう","Indeed――first, let's verify the truth of the 
legend of <NPC 681>, 
which is becoming common knowledge in Megado.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,256
0,,脅す,Threaten,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,257
0,,《証拠》を突きつける,Present the evidence,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,258
0,,――やめる,-- Stop,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,259
0,,"ナヴィドはメガド占領中
人間達のリーダーを務めていたそうだな","It seems that Navido was the human leader during 
the occupation of Megado.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,260
0,,"人間達をまとめ、オーク達との間を
取り持っていたと聞いているが
それは間違い無いのか？","I've been told they brought the humans together 
and mediated with the orcs—can you confirm that?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,261
0,,"――ウグウゥ
確カニ――奴ハ人間ノ分際デ、出シャバリ
奴隷ドモノ、統括ヲ始メタ――","Ugh... 
Yeah, that human had the nerve to interfere 
and manage the slaves...",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,262
0,,"市民たちの話は事実だった、のか？
じゃあ、奴は本当に潔白だった――","So the citizens were telling the truth?
So he really was innocent--",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,263
0,,"ケッパク――潔白――？
グフ――グッフッフ――","Innocent—really?
Guh—Guhahaha—",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,264
0,,"――なんだ
何がおかしい？","I'm -- 
What's so funny?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,265
0,,"まだ何か――話していない<NPC 681>の
行動があるのか？","Is there more about <NPC 681>'s 
behavior you haven't mentioned?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,266
0,,フン――,Hmph...,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,267
0,,"――オークよ
俺たちはナヴィドがどんな裏切りをしたか知り
罰を与えたいだけだ","—Orc, 
we seek only to uncover Navido's treachery 
and see him punished.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,268
0,,"さぁ、聞かせてくれ――
人間の分際で、ナヴィドは
どんなことをしたか教えてくれ","So, tell us—
what did Navido do, despite being just a human?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,269
0,,"――ガッハッハ！
人間ノ罰ナド、何ノ面白味モ無イガ
受ケルノガ、アノ人間ナラバ――面白ソウダ","Gahahaha! 
A human punishment is dull,
but if it's that man, it could be entertaining.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,270
0,,"ヨク聞ケ！
アノ人間ハ、モウヒトツ取引シテイタ","Listen to me!
That human being is a deal breaker.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,271
0,,"<COL ff2600>めがどヲ自ラ
我々、おーく軍ニアケ渡シ
物資ヤ戦利品、受ケ取ッテイタ！</COL>","<COL ff2600>Megado opened its gates to our Orc army
in exchange for supplies and spoils!</COL>",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,272
0,,――――！,----!,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,273
0,,"――メガドの功労者ナヴィド侯爵の
明るみになっていない事実","――The hidden truths
about Marquis Navido, the hero of Megado.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,274
0,,"ナヴィドとオークの癒着――
ついに、決定的な悪事を突き止めたぞ","Navido and Orc collusion--
Finally, we've pinpointed the definitive evil!",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,275
0,,さぁ、詳しく聞き出さないとな,Come on. We've got to get the details.,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,276
0,,"《証拠》のおかげでオークはやっと
<NPC 681>のことを思い出したようだな
そして――","Thanks to the evidence, the orc has finally
recalled <NPC 681>. And now――",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,277
0,,"奴は、自らメガドをオークに明け渡したこと――
オーク軍と交渉し、人間の統率を行う代わりに
オーク軍から報酬を受け取っていたことが分かった","It was revealed that he himself had
surrendered Megado to the orcs—
that he negotiated with the orc army
and received rewards from them in return
for managing the humans.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,278
0,,人間ノ分際デ――！,For someone of his lowly human status—!,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,279
0,,"まさか、下っ端と思われたオークの口から
核心を聞き出すことができるとはな――
さぁ、さらに話を聞いて行こう","Who would have thought we'd get essential info 
from a lowly orc—
Let's keep probing for more.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,280
0,,"メガドがあまりにも早く陥落したのは
ナヴィドの手引きがあったからか――","The reason Megado fell so quickly was 
because of Navido's assistance--",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,281
0,,"人間ガ――人間ノ分際デ
おーくト取引シヨウナド！","A human—striking deals with orcs, of all things!",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,282
0,,そんな取引をオーク軍が許したのか？,Did the orc army actually permit such a deal?,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,283
0,,グルァァ！！,Grrr!,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,284
0,,"落ち着け、お前がなぜ怒るのか――教えてくれ
その取引に応じたのは――","Relax. 
Why does this anger you? 
Who made the deal?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,285
0,,俺ナラ！　許サナカッタ！,It was me! I didn't approve!,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,286
0,,"ならば、応じたのは――お前の上官なんだな？
お前の意志ではなかったと","So, 
it was your superior who agreed to it, not you?",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,287
0,,ガァァァ！！！,Gaaaaa!!,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,288
0,,"オーク軍にも酔狂な奴がいるもんだな
あるいは――その時にはまだ
人間と取引をする心の余裕があったのか","The Orc army has its own oddities. 
Alternatively――
maybe they still had some tolerance for 
negotiating with humans at that time.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,289
0,,ウガァァァァ！！,Ugaaaaa!!,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,290
0,,"まずいぞ、オークが興奮してきた――
だが話は繋がってきたな","This is bad, the Orc is getting agitated―― 
but the story is coming together.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,291
0,,"ナヴィドはオークと取引し
降伏してメガドを明け渡した","Navido made a deal with the Orcs, 
surrendered, and handed over Megado.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,292
0,,"そして占領下の市民たちを指揮し
まるで英雄のように振る舞っているが――
裏ではオークと癒着し私腹を肥やしていた","And while he leads the citizens under occupation 
and acts like a hero, behind the scenes he was 
colluding with the Orcs and enriching himself.",ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,293
