key,old,new
CUSTOM_SKILL_COMMAND_05_56,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_58,"セットボタンを押す
<KC JUMP>で終了
<PADM>右スティック<KEYM>マウス移動</KEYM>で照射角度を調整","Press the assigned button.
End with <KC JUMP>.
Change direction of the light by moving
the <PADM>right stick<KEYM>mouse</KEYM>."
CUSTOM_SKILL_COMMAND_05_59,"セットボタンを押す
<KC JUMP>で終了
<PADM>右スティック<KEYM>マウス移動</KEYM>で照射角度を調整","Press the assigned button.
End with <KC JUMP>.
Change direction of the light by moving
the <PADM>right stick<KEYM>mouse</KEYM>."
CUSTOM_SKILL_COMMAND_05_60,セットボタンを押す,Press the assigned button.
CUSTOM_SKILL_COMMAND_05_62,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_61,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_63,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_57,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_65,"セットボタンを押す
<KC JUMP>で終了
<PADM>右スティック<KEYM>マウス移動</KEYM>で照射角度を調整","Press the assigned button.
End with <KC JUMP>.
Change direction of the light by moving
the <PADM>right stick<KEYM>mouse</KEYM>."
CUSTOM_SKILL_COMMAND_05_66,敵の攻撃を引きつけてセットボタンを押す,"Just as an enemy attacks,
press the assigned button."
CUSTOM_SKILL_COMMAND_05_64,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_67,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_136,"セットボタンを押す
<KC JUMP>で終了
<PADM>右スティック<KEYM>マウス移動</KEYM>で照射角度を調整","Press the assigned button.
End with <KC JUMP>.
Change direction of the light by moving
the <PADM>right stick<KEYM>mouse</KEYM>."
CUSTOM_SKILL_COMMAND_05_135,セットボタンを押す,Press the assigned button.
CUSTOM_SKILL_COMMAND_05_170,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_171,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_172,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_173,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
CUSTOM_SKILL_COMMAND_05_205,セットボタンを押す,Press the assigned button.
CUSTOM_SKILL_COMMAND_05_206,セットボタンを押す,Press the assigned button.
CUSTOM_SKILL_COMMAND_05_207,"セットボタンを押して詠唱、詠唱完了で発動
発動後、再度セットボタンを押すと攻撃",
CUSTOM_SKILL_COMMAND_05_208,セットボタンを押して詠唱、詠唱完了で発動,"Press the assigned button to chant,
activated on completion."
