key,old,new
CUSTOM_SKILL_NAME_04_48,アタックライザー,Attack Riser
CUSTOM_SKILL_NAME_04_49,ディフェンスライザー,Defense Riser
CUSTOM_SKILL_NAME_04_46,セラフィムフラップ,Seraphim Flap
CUSTOM_SKILL_NAME_04_50,ガードビット,Guard Bit
CUSTOM_SKILL_NAME_04_44,ヒーリングスポット,Healing Spot
CUSTOM_SKILL_NAME_04_45,キュアスポット,Curing Spot
CUSTOM_SKILL_NAME_04_47,セイクリッドシャイン,Sacred Shine
CUSTOM_SKILL_NAME_04_54,ソウルエクスプロージョン,Soul Explosion
CUSTOM_SKILL_NAME_04_55,ソリッドライザー,Solid Riser
CUSTOM_SKILL_NAME_04_52,エナジースポット,Energy Spot
CUSTOM_SKILL_NAME_04_53,ゾーンオブザゴッド,Holy Glare
CUSTOM_SKILL_NAME_04_51,クイックチャージ,Quick Charge
CUSTOM_SKILL_NAME_04_133,ソラースライザー,Solace Riser
CUSTOM_SKILL_NAME_04_134,ブラストアディション,Blast Addition
CUSTOM_SKILL_NAME_04_166,ソラースライザー 剛,Solace Riser (P)
CUSTOM_SKILL_NAME_04_167,ソラースライザー 技,Solace Riser (T)
CUSTOM_SKILL_NAME_04_168,セラフィムフラップ 剛,Seraphim Flap (P)
CUSTOM_SKILL_NAME_04_169,セラフィムフラップ 技,Seraphim Flap (T)
CUSTOM_SKILL_NAME_04_218,キュアスポット 剛,Curing Spot (P)
CUSTOM_SKILL_NAME_04_217,キュアスポット 技,Curing Spot (T)
CUSTOM_SKILL_NAME_04_219,ディフェンスライザー 剛,Defense Riser (P)
CUSTOM_SKILL_NAME_04_220,ディフェンスライザー 技,Defense Riser (T)
