key,old,new
CUSTOM_SKILL_NAME_02_20,かまいたち,Biting Wind
CUSTOM_SKILL_NAME_02_21,アギト裂き,Toss and Trigger
CUSTOM_SKILL_NAME_02_24,返し蹴り,Back Kick
CUSTOM_SKILL_NAME_02_22,引き寄せ,Ensnare
CUSTOM_SKILL_NAME_02_29,隼落とし,Falcon Kick
CUSTOM_SKILL_NAME_02_23,蹴り跳び,Stepping Stone
CUSTOM_SKILL_NAME_02_25,構え直し,Reset
CUSTOM_SKILL_NAME_02_26,爆炎線,Powder Charge
CUSTOM_SKILL_NAME_02_30,旋風刃,Whirlwind Blade
CUSTOM_SKILL_NAME_02_31,足刈り綱,Sliding Rope
CUSTOM_SKILL_NAME_02_27,火炎衣,Backfire
CUSTOM_SKILL_NAME_02_28,流し暗殺,Easy Kill
CUSTOM_SKILL_NAME_02_129,爆炎刃,Explosive Flame Blade
CUSTOM_SKILL_NAME_02_130,跳鷹斬,Soaring Hawk Slash
CUSTOM_SKILL_NAME_02_160,流し暗殺 剛,Easy Kill (P)
CUSTOM_SKILL_NAME_02_161,流し暗殺 技,Easy Kill (T)
CUSTOM_SKILL_NAME_02_158,爆炎刃 剛,Explosive Flame Blade (P)
CUSTOM_SKILL_NAME_02_159,爆炎刃 技,Explosive Flame Blade (T)
CUSTOM_SKILL_NAME_02_213,蹴り跳び 剛,Stepping Stone (P)
CUSTOM_SKILL_NAME_02_214,蹴り跳び 技,Stepping Stone (T)
CUSTOM_SKILL_NAME_02_215,アギト裂き 剛,Toss and Trigger (P)
CUSTOM_SKILL_NAME_02_216,アギト裂き 技,Toss and Trigger (T)
