key,old,new
NORMAL_SKILL_COMMAND_09_136,<KC ATTACK1>を連続して押す,Repeatedly press <KC ATTACK1>.
NORMAL_SKILL_COMMAND_09_137,<KC ATTACK1>後、少し遅らせて<KC ATTACK1>を連続して押す,"After <KC ATTACK1>, delay a moment then
repeatedly press <KC ATTACK1>."
NORMAL_SKILL_COMMAND_09_143,空中で<KC ATTACK1>を押す,"While in the air, press <KC ATTACK1>."
NORMAL_SKILL_COMMAND_09_144,<PADM>空中で左スティックを倒しながら<KC ATTACK1>を押す<KEYM>空中で移動キーを押しながら<KC ATTACK1>を押す,"While in the air, press <PADM><KC ATTACK1> while
moving the left stick<KEYM><KC ATTACK1> while
holding movement keys</KEYM>."
NORMAL_SKILL_COMMAND_09_138,<KC ATTACK2>を連続して押す,Repeatedly press <KC ATTACK2>.
NORMAL_SKILL_COMMAND_09_139,<KC ATTACK2>を連続して押す,Repeatedly press <KC ATTACK2>.
NORMAL_SKILL_COMMAND_09_142,<KC SKILL_NORMAL1>を押す,Press <KC SKILL_NORMAL1>.
NORMAL_SKILL_COMMAND_09_141,<KC ELIXIR_CHANGE>を押す,Press <KC ELIXIR_CHANGE>.
NORMAL_SKILL_COMMAND_09_140,<KC AVOID>を押す,Press <KC AVOID>.
NORMAL_SKILL_COMMAND_09_145,空中で<KC JUMP>を押す,"While in the air, press <KC JUMP>."
NORMAL_SKILL_COMMAND_09_147,しがみつき中に<KC ATTACK1>を連続して押す,"While climbing an enemy,
repeatedly press <KC ATTACK1>"
NORMAL_SKILL_COMMAND_09_148,しがみつき中に<KC ATTACK1>を連続して押す,"While climbing an enemy,
repeatedly press <KC ATTACK1>"
NORMAL_SKILL_COMMAND_09_164,敵の攻撃を引きつけて自身のスキルを放つ,"Just as an enemy attacks,
activate a skill with perfect timing."
