key,old,new
CUSTOM_SKILL_NAME_08_95,連魔弾,Fourfold Bolt
CUSTOM_SKILL_NAME_08_92,癒し魔矢,Healing Bolt
CUSTOM_SKILL_NAME_08_93,治し魔矢,Curing Bolt
CUSTOM_SKILL_NAME_08_94,炎魔弓,Flaming Bow
CUSTOM_SKILL_NAME_08_97,閃魔光,Magickal Flare
CUSTOM_SKILL_NAME_08_98,減剛魔弓,Enfeebling Bow
CUSTOM_SKILL_NAME_08_99,減防魔弓,Crippling Bow
CUSTOM_SKILL_NAME_08_96,跳弾魔従,Ricochet Seeker
CUSTOM_SKILL_NAME_08_100,奮わせ魔矢,Energizing Bolt
CUSTOM_SKILL_NAME_08_101,減耐魔弓,Exhausting Bow
CUSTOM_SKILL_NAME_08_102,弱体魔弓,Weakening Bow
CUSTOM_SKILL_NAME_08_103,全霊弓,Gamble Draw
CUSTOM_SKILL_NAME_08_141,癒し閃光,Healing Flash
CUSTOM_SKILL_NAME_08_142,触裂魔矢,Tearing Tentacle Arrow
CUSTOM_SKILL_NAME_08_184,炎魔弓 剛,Flaming Bow (P)
CUSTOM_SKILL_NAME_08_185,炎魔弓 技,Flaming Bow (T)
CUSTOM_SKILL_NAME_08_186,減耐魔弓 剛,Exhausting Bow (P)
CUSTOM_SKILL_NAME_08_187,減耐魔弓 技,Exhausting Bow (T)
CUSTOM_SKILL_NAME_08_201,癒し閃光 剛,Healing Flash (P)
CUSTOM_SKILL_NAME_08_202,癒し閃光 技,Healing Flash (T)
CUSTOM_SKILL_NAME_08_203,減防魔弓 剛,Crippling Bow (P)
CUSTOM_SKILL_NAME_08_204,減防魔弓 技,Crippling Bow (T)
