key,old,new
NORMAL_SKILL_NAME_11_165,四連斬,Quadruple Slash
NORMAL_SKILL_NAME_11_166,弧連斬,Arc Slash
NORMAL_SKILL_NAME_11_175,昇墜斬,Falling Slash
NORMAL_SKILL_NAME_11_174,空叉斬,Sky Slash
NORMAL_SKILL_NAME_11_167,ルイン・ショット,Ruin Shot
NORMAL_SKILL_NAME_11_171,避翻斬,Dodge Counter Slash
NORMAL_SKILL_NAME_11_169,ウィル・スタンス,Will Stance
NORMAL_SKILL_NAME_11_168,ウィル・マーカー,Will Marker
NORMAL_SKILL_NAME_11_172,バック・リープ,Back Leap
NORMAL_SKILL_NAME_11_170,リターン・シフト,Return Shift
NORMAL_SKILL_NAME_11_173,ルイン・ブレード,Ruin Blade
NORMAL_SKILL_NAME_11_177,受け身,Controlled Fall
NORMAL_SKILL_NAME_11_176,握把斬,Gripping Slash
