key,old,new
CUSTOM_SKILL_NAME_10_143,アラム・ファング,Aurom Fang
CUSTOM_SKILL_NAME_10_144,アラム・スレイ,Aurom Slay
CUSTOM_SKILL_NAME_10_146,コル・スパイク,Corr Spike
CUSTOM_SKILL_NAME_10_149,ウォール・グラスタ,Wall Glasta
CUSTOM_SKILL_NAME_10_145,コル・ストルム,Corr Storm
CUSTOM_SKILL_NAME_10_147,シュクリス・ブラスト,Scrios Blast
CUSTOM_SKILL_NAME_10_150,キュア・グラスタ,Cure Glasta
CUSTOM_SKILL_NAME_10_148,シュクリス・ガーダー,Scrios Guard
CUSTOM_SKILL_NAME_10_153,コル・ミーティア,Corr Meteor
CUSTOM_SKILL_NAME_10_188,エードラム・カウンター,Éadrom Counter
CUSTOM_SKILL_NAME_10_195,ウォール・グラスタ 剛,Wall Glasta (P)
CUSTOM_SKILL_NAME_10_196,ウォール・グラスタ 技,Wall Glasta (T)
CUSTOM_SKILL_NAME_10_193,アラム・ファング 剛,Aurom Fang (P)
CUSTOM_SKILL_NAME_10_194,アラム・ファング 技,Aurom Fang (T)
CUSTOM_SKILL_NAME_10_233,コル・スパイク 剛,Corr Spike (P)
CUSTOM_SKILL_NAME_10_234,コル・スパイク 技,Corr Spike (T)
CUSTOM_SKILL_NAME_10_235,キュア・グラスタ 剛,Cure Glasta (P)
CUSTOM_SKILL_NAME_10_236,キュア・グラスタ 技,Cure Glasta (T)
