key,old,new
PAWNREACTION_MSG_IF_PARTY,パーティメンバーと出会った時,Met Party Members
PAWNREACTION_MSG_IF_QCLEAR,クエスト成功時,Quest Clear
PAWNREACTION_MSG_IF_LVUP,レベルアップ時,Level Up
PAWNREACTION_MSG_IF_ADEATH,プレイヤー死亡時,Player Death
PAWNREACTION_MSG_IF_WAIT_LOBBY,ロビー待機時,Waiting on Lobby
PAWNREACTION_MSG_IF_WAIT_FIELD,冒険待機時,Waiting on Adventure
PAWNREACTION_MSG_IF_WAIT_LAB,クラフトルーム待機時,Waiting on Craft
PAWNREACTION_MSG_IF_ENDBATTLE,戦闘終了時,End of Combat
PAWNREACTION_MSG_TITLE,ポーンリアクションを設定して下さい,Customize Pawn Reactions
PAWNREACTION_MSG_CAPTION_CHARACTAR,口調：,Personality：
PAWNREACTION_MSG_BUTTON_DECIDE,決定,OK
PAWNREACTION_MSG_BUTTON_CANCEL,キャンセル,Cancel
PAWNREACTION_MSG_NONE,なし,None
PAWNREACTION_MSG_PSPSKILL01,特技閃き時,Special Skill Inspiration Moment
PAWNREACTION_MSG_PSPSKILL02,特技使用時,Special Skill Use
