key,old,new
pawn_cultivation_head_0,優先して狙う敵,Enemy target priority
pawn_cultivation_head_1,敵の大きさによって使う技,Skill use according to enemy size
pawn_cultivation_head_2,敵の状態によって使う技,Skill use according to enemy condition
pawn_cultivation_head_3,行動の優先度,Priority of actions
pawn_cultivation_head_4,攻撃・支援の割合,Attack/Support Frequency
pawn_cultivation_head_5,敵との間合い,Distance from enemies
pawn_cultivation_element_1_0,小型敵,Small
pawn_cultivation_element_1_1,中型敵,Medium
pawn_cultivation_element_1_2,大型敵,Large
pawn_cultivation_element_2_0,怒り時,Enraged
pawn_cultivation_element_2_1,疲れ時,Tired
pawn_cultivation_element_2_2,ダウン時,Down
pawn_cultivation_element_3_0,体力が危険な時に回復する,Heal teammates when their health is critical
pawn_cultivation_element_3_1,状態異常を回復する,Cure debilitations
pawn_cultivation_element_3_2,体力が危険な時に回復を受けにいく,Seek healing when health is critical
pawn_cultivation_element_3_3,体力が少ない時に回復する,Heal teammates when their health is low
pawn_cultivation_element_3_4,タッチ救済する,Assist actions
pawn_cultivation_element_3_5,スタミナを回復する,Restore stamina
pawn_cultivation_element_3_6,体力が少ない時に回復を受けにいく,Seek healing when health is low
pawn_cultivation_element_3_7,オブジェクトを破壊する,Destroy objects
pawn_cultivation_element_3_8,敵の注目を集める,Attract enemies
pawn_cultivation_element_3_9,シークレットコアを発現する,Expose secret core
pawn_cultivation_element_3_10,攻撃・支援をする,Attack/Support
pawn_cultivation_element_3_11,体力が少しでも減れば回復する,"Heal teammates' wounds, even their smallest ones"
pawn_cultivation_element_3_12,体力が少しでも減れば回復を受けにいく,"Seek healing, even for the smallest wounds"
pawn_cultivation_element_3_14,おまかせ,You decide
pawn_cultivation_element_4_0,かなり支援寄り,Support (↑↑)
pawn_cultivation_element_4_1,支援寄り,Support (↑)
pawn_cultivation_element_4_2,普通,Normal
pawn_cultivation_element_4_3,攻撃寄り,Attack (↑)
pawn_cultivation_element_4_4,かなり攻撃寄り,Attack (↑↑)
pawn_cultivation_element_5_0,かなり狭い,Close (↑↑)
pawn_cultivation_element_5_1,狭い,Close (↑)
pawn_cultivation_element_5_2,普通,Normal
pawn_cultivation_element_5_3,広い,Far (↑)
pawn_cultivation_element_5_4,かなり広い,Far (↑↑)
pawn_cultivation_element_0_0,覚者が攻撃している敵,Attacked by Arisen
pawn_cultivation_element_0_1,飛行している敵,Flying
pawn_cultivation_element_0_2,地上にいる敵,Ground
pawn_cultivation_element_0_3,小さい敵,Small
pawn_cultivation_element_0_4,大きい敵,Large
pawn_growtalk_choice_006,スタミナの使用頻度,Stamina usage frequency
pawn_growtalk_choice_007,やっぱり今のままでいい,Fine as it is now after all
pawn_growtalk_choice_008,覚者が攻撃している敵を優先して狙う,Prioritize enemy targets attacked by Arisen
pawn_growtalk_choice_009,飛行している敵を優先して狙う,Prioritize flying enemy targets
pawn_growtalk_choice_010,地上にいる敵を優先して狙う,Prioritize ground enemy targets
