key,old,new
OPTION_MSG_CATEGORY_DISPLAY,ディスプレイ設定,Display
OPTION_MSG_TAB_GAMMA,ガンマ補正,Gamma Correction
OPTION_MSG_CATEGORY_SOUND,サウンド設定,Sound
OPTION_MSG_TAB_SE_SYSTEM,システム音,System
OPTION_MSG_CATEGORY_GAMEPAD,<PFWD 0>設定,<PFWD 0> Setting
OPTION_MSG_OTHERS,その他,Other
OPTION_MSG_TAB_VOICE,ボイス,Voices
OPTION_MSG_TAB_BGM,BGM,BGM
OPTION_MSG_TAB_SE,効果音,Sound Effects
OPTION_MSG_TAB_GENERAL_GAMEPAD,<PFWD 0>の全般設定,<PFWD 0> General Settings
OPTION_MSG_SE_TELL,チャットログ受信音,Tell Sound
OPTION_MSG_SE_OTHERSYSTEMS,その他のシステム音,Other
OPTION_MSG_VOICE_NPC,その他のセリフ,NPC Voices
OPTION_MSG_VOICE_PAWN,ポーンのセリフ,Pawn Voices
OPTION_MSG_AVOICE_PLAYER,プレイヤーのアクションボイス,Player Action Voices
OPTION_MSG_AVOICE_PARTY,その他のアクションボイス,Party Action Voices
OPTION_MSG_AVOICE_ENEMY,敵のアクションボイス,Enemy Action Voices
OPTION_MSG_VOICE_COMMUNICATION,簡易コミュニケーションボイス,Communication Voices
OPTION_MSG_BGM_BATTLE,戦闘BGM,Combat BGM
OPTION_MSG_NOISE_SURROUND,環境音,Ambient
OPTION_MSG_NOISE_ENEMY,敵,Enemy
OPTION_MSG_NOISE_PLAYER,プレイヤー,Player
OPTION_MSG_NOISE_PARTY,パーティーメンバー等,Party
OPTION_MSG_VIBRATION_GAMEPAD,振動機能を有効にする,Enable Vibration
OPTION_MSG_TUTORIAL_POP,チュートリアル発生時にポップアップを表示する,Display Tutorial Pop-ups
OPTION_MSG_ENPRIORITYQUEST,クエストの自動優先設定,Automatically Set Quests as Priority
OPTION_MSG_DFORMAT_JPEG,JPEG,JPEG
OPTION_MSG_CATEGORY_GENERAL,全般,General
OPTION_MSG_CATEGORY_HUD,HUD,HUD
OPTION_MSG_CATEGORY_OVERHEAD,頭上表示,Overhead
OPTION_MSG_CATEGORY_CHAT,チャット,Chat
OPTION_MSG_CATEGORY_NOTICE,通知・公開設定,Notice & Privacy
OPTION_MSG_TAB_CHARACAR,キャラクター,Character
OPTION_MSG_TAB_ANYONE,他人,Players
OPTION_MSG_TAB_NPC,NPC,NPC
OPTION_MSG_TAB_NOTICE,通知,Notice
OPTION_MSG_TAB_PRIVACY,公開設定,Privacy
OPTION_MSG_TITLE_M_TITLE00,Device Config,System Config
OPTION_MSG_TITLE_M_TITLE01,デバイス設定,System Config
OPTION_MSG_TITLE_M_TITLE02,Game Config,Game Config
OPTION_MSG_TITLE_M_TITLE03,ゲーム設定,Game Config
OPTION_MSG_CAPTION_ONLINESTATES,ネットワークステータス,Online Status
OPTION_MSG_CAPTION_PCAMERA,カメラ操作：<PFWD 0>,Camera: <PFWD 0>
OPTION_MSG_CAPTION_KCAMERA,カメラ操作：キーボード,Camera: Keyboard
OPTION_MSG_CAPTION_COFFSET,アクション時のカメラ補正,Camera Correction
OPTION_MSG_CAPTION_CCONTROLL,カメラ操作,Camera Control
OPTION_MSG_CAPTION_WHINDOWS,各種ウィンドウ,Windows
OPTION_MSG_CAPTION_DCHAT,ダイレクトチャット,Direct Chat
OPTION_MSG_CAPTION_DEMO,デモ,Demo
OPTION_MSG_CAPTION_CSOUND,エクストラサウンド,Extra Sounds
OPTION_MSG_CAPTION_CSET,キャラクター設定,Character Settings
OPTION_MSG_CAPTION_SHOP_SET,ショップ設定,Shop Settings
OPTION_MSG_CAPTION_MAP_SET,マップ設定,Minimap Settings
OPTION_MSG_CAPTION_CINFO,キャラクター情報,Character Information
OPTION_MSG_CAPTION_PHOTO,フォト,Photo
OPTION_MSG_CAPTION_DISPSET,表示設定,Display Settings
OPTION_MSG_CAPTION_PARTY_DISP,パーティーメンバー,Party
OPTION_MSG_CAPTION_OTHERS_DISP,他人,Other
OPTION_MSG_CAPTION_NPC_DISP,NPC,NPC
OPTION_MSG_CAPTION_OBJ_DISP,オブジェクト,Objects
OPTION_MSG_CAPTION_CHATLOG,チャットログ設定,Settings
OPTION_MSG_CAPTION_LOGCOLLER,ログカラー設定,Colors
OPTION_MSG_CAPTION_CHATSE,チャット着信時のSE,Ringtone
OPTION_MSG_CAPTION_NOTION_AREA,通知領域,Notification Area
OPTION_MSG_CAPTION_ACHIEVE,アチーブメント,Achievement
OPTION_MSG_CAPTION_NOTICE,通知,Notice
OPTION_MSG_CAPTION_ARISENCARD,覚者プロフィール,Arisen Profile
OPTION_MSG_ONLINESTATES,自分のネットワークステータス,Your Status
OPTION_MSG_VERTICAL_INV,カメラを垂直反転させる,Invert Vertical Camera
OPTION_MSG_FLAT_INV,カメラを水平反転させる,Invert Horizontal Camera
OPTION_MSG_CAMERA_OFFSET,カメラ補正を入れる,Enable Camera Correction
OPTION_MSG_CAMERA_POSITION,初期カメラ位置,Initial Camera Position
OPTION_MSG_CSPEED_PAD,右スティックのカメラ回転速度,Camera Speed
OPTION_MSG_CSPEED_KAYBOARD,キーボードのカメラ回転速度,Camera Speed
OPTION_MSG_ISCHATDISPLAY,アクション時にウィンドウを自動透過する,Automatic Window Transparency
