key,old,new
COMLIST_MSG_BLACK_LIST,ブラックリスト,Blacklist
COMLIST_MSG_FRIEND,フレンド,Friend
COMLIST_MSG_CLAN,クラン,Clan
COMLIST_MSG_REGIST_NUMOFPEAPLE,登録人数,Number
COMLIST_MSG_BETWEEN_APPLICATION,申請中,Pending
COMLIST_MSG_WAIT_APPROVAL,承認待,Pending
COMLIST_MSG_PLAYER_NAME,名前,Name
COMLIST_MSG_JOB_LV,ジョブレベル,Job Level
COMLIST_MSG_LOBBY_ID,ワールド,World
COMLIST_MSG_PARTY_PL_NUM,Party,Party
COMLIST_MSG_COMMENT,コメント,Comment
COMLIST_MSG_COMMUNITY_LIST,Community List,Community List
COMLIST_MSG_COMM_LIST_JP,コミュニティリスト,Community List
COMLIST_MSG_FRIEND_LIST,フレンドリスト,Friends
COMLIST_MSG_ACTIVE_LIST,オンラインメンバー,Online
COMLIST_MSG_RECENT_LIST,最近遊んだプレイヤー,Recent
COMLIST_MSG_ANA_0_FRIEND,フレンドがいません,No friends
COMLIST_MSG_ANA_0_ACTIVE,オンライン中のフレンド、クランメンバーがいません,No online friends or clanmates
COMLIST_MSG_ANA_0_RECENT,最近遊んだ人はいません,No recent players
COMLIST_MSG_ANA_0_BLACK,ブラックリストに登録されている人はいません,Nobody has been blacklisted
