key,old,new
MSG_EDITCHNAME,チャンネル名を入力してください,Enter channel name
MSG_RESIZE_J,ウィンドウ拡縮,Resize
MSG_FLTRDEL,このチャンネルを削除しますか？,Are you sure you want to delete this channel?
MSG_NOTABLEADDCH,これ以上チャンネルを追加できません,You cannot add anymore channels
MSG_EDIT,再編集,Edit
MSG_DELCH,チャンネルの削除,Delete Channel
MSG_GUIDE_EDTICH_J,チャンネルの編集,Edit Channel
MSG_EDITCH,チャンネルの設定変更,Edit Channel
MSG_SETFILTER,フィルターを設定してください,Set channel filter
MSG_SELECT_J,選択,Select
MSG_SENDMSG_J,発言,Send
MSG_RECORD_J,履歴,History
MSG_NONAME,名前が入力されていません,You must enter a channel name.
MSG_VIEWLOG,ログ参照,View Log
MSG_INPUTSTART,入力,Input
MSG_CHEDIT,チャンネルの編集,Edit Channel
MSG_CHATMODE,チャットモード,Chat Mode
CHAT_MSG_INPUTMODE_JP,あ,
MSG_ADDCH,チャンネルの追加,Add Channel
MSG_CHANGE_TO,宛て先の変更,Change Destination
MSG_SWITCH_CH,チャンネルの切り替え,Switch Channel
MSG_NOT_SPEAK_A_WHILE,しばらく発言できません,Cannot speak for a while.
MSG_NOT_SPEAK_A_FEW_SECONDS,発言できません あと<VAL>秒,Cannot speak for <VAL> seconds.
MSG_ADDRESS_MEMO,Memo,Memo
MSG_HASHTAG_001,＃ ,＃ 
