"key","old","new"
"syslog_battle_danger_tg","<NAME TARGET>が行動不能になりました","<NAME TARGET> has been incapacitated."
"syslog_battle_danger","<VAL> 秒で最後に立ち寄った拠点から再開されます","You will be returned home in <VAL> seconds."
"syslog_battle_die","あと<VAL>秒で最後に立ち寄った拠点から再開されます","After <VAL> seconds, you will be returned home."
"syslog_tail_on","<NAME TARGET>に追従オートランしました","You began following <NAME TARGET> with autorun."
"syslog_tail_off","追従オートランが解除されました","Autorun has been canceled."
"syslog_archieve_get","アチーブメント「<NAME ACHIEVE>」を獲得しました","Earned achievement ""<NAME ACHIEVE>""."
"syslog_error_tell","<NAME TARGET>にメッセージが送れませんでした","Could not send message to <NAME TARGET>."
"syslog_error_clan","クランに加入していません","You are not a member of that clan."
"syslog_error_entryb","エントリーボードに登録していません","You are not registered at the entry board."
"syslog_error_party_member_0","パーティーメンバーがいません","You have no party members."
"syslog_friend_request","<NAME TARGET>にフレンド申請をしました","You sent <NAME TARGET> a friend request."
"syslog_friend_requested","<NAME TARGET>からフレンド申請されました","<NAME TARGET> has sent you a friend request."
"syslog_friend_ok","<NAME TARGET>とフレンドになりました","<NAME TARGET> is now your friend."
"syslog_friend_cancel_by_decline","<NAME TARGET>のフレンド申請を断りました","The friend request from <NAME TARGET> was declined."
"syslog_party_request","<NAME TARGET>にパーティー要請しました","Sent <NAME TARGET> a party request."
"syslog_party_requested","<NAME TARGET>にパーティー要請されました","<NAME TARGET> has sent you a party request."
"syslog_party_decline","<NAME TARGET>のパーティー要請を拒否しました","You declined the party request from <NAME TARGET>."
"syslog_party_declined","<NAME TARGET>へのパーティー要請がキャンセルされました","<NAME TARGET> has declined your party request."
"syslog_party_takeback","<NAME TARGET>からのパーティー要請が取り消されました","The party request from <NAME TARGET> has been canceled."
"syslog_party_join_me","<NAME TARGET>のパーティーに加わりました","You joined <NAME TARGET>'s party."
"syslog_party_join_someone","<NAME TARGET>がパーティーに加わりました","<NAME TARGET> has joined the party."
"syslog_party_join_pawn","<NAME PAWN>がパーティーに加わりました","<NAME PAWN> has joined the party."
"syslog_party_leave_me","パーティーから抜けました","You have left the party."
"syslog_party_leave_someone","<NAME TARGET>がパーティーから抜けました","<NAME TARGET> has left the party."
"syslog_party_leave_pawn","<NAME PAWN>がパーティーから抜けました","<NAME PAWN> has left the party."
"syslog_status_down_me","<NAME PLAYER>が行動不能になりました","<NAME PLAYER> has been incapacitated."
"syslog_status_down_someone","<NAME TARGET>が行動不能になりました","<NAME TARGET> has been incapacitated."
"syslog_status_down_pawn","<NAME PAWN>が行動不能になりました","<NAME PAWN> has been incapacitated."
"syslog_status_die_me","<NAME PLAYER>が死亡状態になりました","<NAME PLAYER> has died."
"syslog_status_die_someone","<NAME TARGET>が死亡状態になりました","<NAME TARGET> has died."
"syslog_status_die_pawn","<NAME PAWN>が死亡状態になりました","<NAME PAWN> has died."
"syslog_status_resurrection_me","<NAME PLAYER>が復活しました","<NAME PLAYER> has been resurrected."
"syslog_status_resurrection_someone","<NAME TARGET>が復活しました","<NAME TARGET> has been resurrected."
"syslog_status_resurrection_pawn","<NAME PAWN>が復活しました","<NAME PAWN> has been resurrected."
"syslog_favorite_login","<NAME TARGET>がログインしました","<NAME TARGET> has logged in."
"syslog_pawn_rescue_start","<NAME PAWN>を救出してください","Please rescue <NAME PAWN>."
"syslog_pawn_rescue_faild","<NAME PAWN>の救出に失敗しました","<NAME PAWN> rescue failed."
"syslog_pawn_rescue_success","<NAME PAWN>の救出に成功しました。奥に進みポーンを解放しましょう","<NAME PAWN> was successfully rescued.
Proceed to the end to finish the mission."
"syslog_pawn_rescue_resurrection","<NAME PAWN>が復活して待機状態に戻り、再呼び出し可能になりました","<NAME PAWN> has been rescued
and returned to standby state."
"syslog_quest_accept_solo","<NAME QUEST>を受注しました","<NAME QUEST> has been accepted."
"syslog_quest_accept_party","<NAME TARGET>が<NAME QUEST>を受注しました","<NAME TARGET> has accepted <NAME QUEST>."
"syslog_quest_discover_solo","<NAME QUEST>を発見しました","<NAME QUEST> has been discovered."
"syslog_quest_discover_party","<NAME TARGET>が<NAME QUEST>を発見しました","<NAME TARGET> has discovered <NAME QUEST>."
"syslog_quest_clear","<NAME QUEST>をクリアしました","<NAME QUEST> has been completed."
"syslog_quest_assist","<NAME QUEST>のクリアをアシストしました","<NAME QUEST> has been completed with your assistance."
"syslog_quest_happen","<NAME QUEST>に異常事態が発生しました","<NAME QUEST> has updated."
"syslog_quest_dog_solo","<NAME ITEM>×<VAL>を納品しました","<NAME ITEM> x<VAL> delivered."
"syslog_quest_dog_party","<NAME TARGET>が<NAME ITEM>×<VAL>を納品しました","<NAME TARGET> delivered <NAME ITEM> x<VAL>."
"syslog_quest_dog_clear","<NAME ITEM>の納品が完了しました","<NAME ITEM> delivery completed."
"syslog_quest_order_wait","パーティーリーダーが<NAME QUEST>を受注待ちです","Wait for the party leader to accept <NAME QUEST>."
"syslog_quest_order","＜<NAME QUEST>＞が受注待ちになりました","""<NAME QUEST>"" is awaiting acceptance."
"syslog_quest_discontinue","進行不可能になったクエストがあります","This quest is not able to progress."
"syslog_reward_box_limit_notion","報酬ボックスの報酬件数が残り少なくなっています
古い報酬を失う可能性があります","The reward box is running low on space.
There is a possibility of losing old rewards."
"syslog_quest_update","<NAME QUEST>：≪小目的用テキスト≫","<NAME QUEST>：≪Text for Sub-objective≫"
"syslog_quest_dialog","<NAME QUEST>：≪汎用アナウンス用テキスト≫","<NAME QUEST>：≪General announcement text≫"
"syslog_quest_partyquest_set","<NAME QUEST>がパーティークエストに設定されました","<NAME QUEST> was set as a party quest."
"syslog_quest_partyquest_unset","<NAME QUEST>がパーティークエストから外されました","<NAME QUEST> was removed from the party's quests."
"syslog_quest_ready_start","<NAME TARGET>がイベント準備・パーティー招集を行いました","<NAME TARGET> prepared for the event and convened the party."
"syslog_quest_ready_ready","<NAME TARGET>が進行準備完了になりました","<NAME TARGET> is now ready to proceed!"
"syslog_quest_meinquest_enable","<NAME QUEST>が受注可能になりました","<NAME QUEST> is now available for completion."
"syslog_quest_stopedquest_enable","進行不能が解除されたクエストがあります","There are quests that have been released from being unable to progress."
"syslog_quest_cancel","<NAME QUEST>を破棄しました","<NAME QUEST> has been canceled."
"syslog_quest_accept_max","クエスト受注数が最大になりました","Your quest log has reached the
maximum and you cannot accept more."
"syslog_areamaster_ap_get","<NAME AREA>のエリアポイント
<VAL AP>を獲得しました","Area points for <NAME AREA>:
Gained <VAL AP>."
"syslog_areamaster_rankup_ready","<NAME AREA>のエリアランクアップが
可能になりました","Area rank up is now available
for <NAME AREA>."
"syslog_areamaster_spot_open","<NAME SPOT>が解放されました","<NAME SPOT> unlocked."
"syslog_jobmaster_job_get","新ジョブ「<NAME JOB>」への転職が可能になりました","Job ""<NAME JOB>"" has been unlocked."
"syslog_jobmaster_skill_get","「<NAME SKILL> <VAL LV>」へのレベルアップが可能になりました","""<NAME SKILL> <VAL LV>"" can now be learned."
"syslog_jobmaster_order_clear","ジョブ修練ログ「<VAL>」の課題を達成しました
ジョブマスターに報告するか、ジョブ修練ログを開いてください","Job Training Log challenge ""<VAL>"" achieved.
Report to the Job Master or open
the Job Training Log."
"syslog_entryboard_creat","<NAME QUEST>のエントリーボードを作成しました","<NAME QUEST> entry board has been created."
"syslog_entryboard_entry","<NAME QUEST>にエントリーしました","<NAME QUEST> has been applied for entry."
"syslog_entryboard_cancel","<NAME QUEST>のエントリーを取り消しました","<NAME QUEST> entry has been canceled."
"syslog_content_start","<NAME QUEST>を開始しました","<NAME QUEST> has begun."
"syslog_content_update","<NAME QUEST>：≪小目的テキスト≫","<NAME QUEST>: <<Text for Sub-objective>>"
"syslog_content_enemy_engage","<EMNM n>が乱入しました","<EMNM> has intruded."
"syslog_content_convoy_hp_half","<NAME TARGET>のHPが50％をきりました","<NAME TARGET>'s HP has dropped below 50%."
"syslog_content_convoy_hp_little","<NAME TARGET>のHPが瀕死状態です","<NAME TARGET>'s HP is in critical condition"
"syslog_content_convoy_hp_zero","<NAME TARGET>が倒れました","<NAME TARGET> has been defeated."
"syslog_content_pawn_rescure_success","<NAME TARGET>(共闘ポーン名)の援護に成功しました","<NAME TARGET>(name of co-op pawn) has been successfully covered!"
"syslog_content_pawn_add_reward","セカンドポーンの恩恵により<NAME QUEST>に報酬が追加されました","With the benefit of the Second Pawn, rewards have been added to <NAME QUEST>."
"syslog_content_pawn_get_pawn","セカンドポーンが仲間に加わりました","A second pawn has joined the group."
"syslog_content_boss_beat","<EMNM n>を退けました","<EMNM n>has been repelled."
"syslog_content_boss_defeat","<EMNM n>を討伐しました","<EMNM n>was defeated."
"syslog_content_end_by_clear","<NAME QUEST>をクリアにより終了します","<NAME QUEST> has been cleared."
"syslog_content_end_by_escape","<NAME QUEST>を離脱により終了します","<NAME QUEST> ended by leaving."
"syslog_content_end_by_friends_down","<NAME QUEST>を<NAME TARGET>が倒れたため、終了します","The quest <NAME QUEST> will end as <NAME TARGET> has fallen."
"syslog_content_end_by_timeup","<NAME QUEST>をタイムアップにより終了します","<NAME QUEST> ended due to the time limit."
