"key","old","new"
"title_change_job_skill","転職・戦技補佐","Vocation / Arts Support"
"title_change_skill","戦技補佐","Arts Support"
"option_change_job","転職","Change Vocation"
"option_change_skill","スキル習得/装備","Skill Acquisition/Equipment"
"option_change_ability","アビリティ習得/装備","Augment Acquisition/Equip"
"heading_change_skill_ability","スキル・アビリティ習得/装備","Learn/Equip Skills and Augments"
"tab_normal_skill","ノーマルスキル","Core Skills"
"tab_custom_skill","カスタムスキル","Custom Skills"
"tab_ability","アビリティ","Augments"
"button_get","習得","Learn"
"button_levelup","LV.UP","LV.UP"
"button_levelmax","LV.MAX","LV.MAX"
"heading_current_skill","Set Custom Skill","Set Custom Skill"
"heading_current_ability","Set Ability","Set Augment"
"option_filter","フィルタ","Filter"
"option_preset","プリセットリスト","Preset List"
"option_apply","プリセットの装備","Equip Preset"
"option_overwrite","装備中のアビリティを登録","Register Equipped Augments"
"option_rename","プリセット名の編集","Rename Preset"
"error_joblevel","ジョブレベルが不足しています","Your job level is not high enough."
"error_jp","所持<UNIT JP>が不足しています","You do not have enough <UNIT JP>."
"error_both","ジョブレベル・所持<UNIT JP>が不足しています","Your job level and <UNIT JP> are insufficient."
"dialog_job_change","<NAME JOB>に転職しますか？","Are you sure you want to change vocation
to <NAME JOB>?"
"dialog_learn","<VAL JP>を消費して習得します
よろしいですか？","Are you sure you want to spend <VAL JP> to learn this?"
"dialog_lvup","<VAL JP>を消費してレベルアップします
よろしいですか？","Are you sure you want to spend <VAL JP>
to level it up?"
"dropdown_ability_search","検索結果","Search Results"
"announce_ability_search_result","<VAL>件見つかりました","Found <VAL> results."
"job_infomation_window_title_infomation","Information","Information"
"job_infomation_window_heading_caption","Details","Details"
"job_infomation_window_heading_weapon","Weapons","Weapons"
"heading_normal_skill","Normal Skills","Core Skills"
"heading_custom_skill","Custom Skills","Custom Skills"
"heading_ability","Abilities","Augments"
"heading_command","Command","Command"
"error_cost_over","コストオーバーでセットできません","You have reached maximum augment cost."
"error_set_already","既にセット済みです","That augment is already set."
"ability_type_secret","シークレットアビリティ","Secret Augments"
"heading_change_skill_ability_eng","Skills/Abilities","Skills/Augments"
"custom_skill_cmd_title","操作選択","Select Operation"
"custom_skill_cmd_remove","はずす","Remove"
"btn_guide_set_ability","アビリティの装備","Set Augment"
"btn_guide_sub_menu","サブメニュー","Sub Menu"
"ability_search_check_all","全て","All"
"title_preset_ability","Ability Set","Augment Set"
"need_level_to_get","ジョブレベル：<VAL>","Job Level: <VAL>"
"error_server_request_fail","通信リクエストに失敗しました","Communication request failed."
"get_conditions","習得条件","Learning Conditions"
"need_jp_to_get","ジョブポイント：<VAL>","Job Points: <VAL>"
"level_up_conditions","次のレベルアップ条件","Level Up Requirements"
"heading_skill","Skills","Skills"
"preset_default_name","プリセット","Preset #"
"preset_unregist","未登録","Unregistered"
"job_change_error_capacity_over","保管ボックスの空きが足りません","Your Storage Box is full."
"job_change_error_no_weapon","装備できる武器がありません","There is no available weapon."
"job_change_error_certain_reason","転職に失敗しました","Failed to change vocation."
"release_condition_master_subject","ジョブマスターの課題をクリアする","Clear the Job Master challenge."
"job_msg_job","ジョブ","Vocation"
"job_msg_category","カテゴリー","Category"
"job_msg_normal_skill_j","ノーマルスキル","Core Skills"
"job_msg_custom_skill_j","カスタムスキル","Custom Skills"
"job_msg_total_job_level","Total <VAL LV>","Total <VAL LV>"
"job_cahnge_no_ability_notice","アビリティがセットされていません","Your augments have been reset."
"need_splimit_to_get","特殊条件","Special Conditions"
"need_splimit_to_get_skill_info","特殊条件により解放","Unlocked by clearing special conditions."
"btn_guide_change_skill_pallet","スキルパレット切り替え","Switch Skill Palette"
"btn_guide_change_pp_mode","<UNIT XP>/<UNIT PP> 切り替え","Switch <UNIT XP>/<UNIT PP>"
"dialog_ability_learn","<VAL>の
<VAL JP>を消費して習得します
よろしいですか？","Are you sure you want to spend
<VAL>'s <VAL JP> to learn this?"
"dialog_ability_lvup","<VAL>の
<VAL JP>を消費してレベルアップします
よろしいですか？","Are you sure you want to spend
<VAL>'s <VAL JP> to level up this?"
"ability_search_learn_check","習得済み","Learned"
"ability_search_not_learn_check","未修得","Not Learned"
"ability_search_header_cost","コスト","Cost"
"ability_search_cost_over","以上","Minimum"
"ability_search_cost_under","以下","Maximum"
"set_enable_condition","セット可能条件","Set Enable Conditions"
"skill_default","デフォルト","Default"
"error_not_reach_condition","使用条件を満たしていません","You do not meet the requirements."
"guide_change_ex_custom_skill","EXスキル切り替え","EX Skill Switch"
