key,old,new
ARISENCARD_BACKGROUND_NAME_1,ノーマルホワイト,Normal White
ARISENCARD_BACKGROUND_NAME_2,ノーマルレッド,Normal Red
ARISENCARD_BACKGROUND_NAME_3,ノーマルグリーン,Normal Green
ARISENCARD_BACKGROUND_NAME_4,ノーマルブルー,Normal Blue
ARISENCARD_BACKGROUND_NAME_5,ノーマルブラウン,Normal Brown
ARISENCARD_BACKGROUND_NAME_6,ダークマーブル,Dark Marble
ARISENCARD_BACKGROUND_NAME_7,オールドスクロール,Old Scroll
ARISENCARD_BACKGROUND_NAME_8,ファイヤー,Fire
ARISENCARD_BACKGROUND_NAME_9,セフィロトツリー,Sefirotic Tree
ARISENCARD_BACKGROUND_NAME_10,ドラゴン,Dragon
ARISENCARD_BACKGROUND_NAME_11,アルカナ,Arcana
ARISENCARD_BACKGROUND_NAME_12,シーリングワックス,Sealing Wax
ARISENCARD_BACKGROUND_NAME_13,ロイヤルティ,Royalty
ARISENCARD_BACKGROUND_NAME_14,シック,Chic
ARISENCARD_BACKGROUND_NAME_15,紋章,Coat of Arms
ARISENCARD_BACKGROUND_NAME_16,リーガルブルー,Regal Blue
ARISENCARD_BACKGROUND_NAME_17,レスタニア全土,Lestania All Over
ARISENCARD_BACKGROUND_NAME_18,オペラカーテン,Opera Curtain
ARISENCARD_BACKGROUND_NAME_19,石畳,Cobblestone
ARISENCARD_BACKGROUND_NAME_20,チョコレート,Chocolate
ARISENCARD_BACKGROUND_NAME_21,ブック,Book
ARISENCARD_BACKGROUND_NAME_22,白竜シンボル,The White Dragon Symbol
ARISENCARD_BACKGROUND_NAME_23,アーガイル,Argyle
ARISENCARD_BACKGROUND_NAME_24,モンスターズ,Monsters
ARISENCARD_BACKGROUND_NAME_25,マリン・ノート,Marine Note
ARISENCARD_BACKGROUND_NAME_26,エレガント,Elegant
ARISENCARD_BACKGROUND_NAME_27,スティグマ,Stigma
ARISENCARD_BACKGROUND_NAME_28,スポットライト,Spotlight
ARISENCARD_BACKGROUND_NAME_29,ウッドボード,Wood Board
ARISENCARD_BACKGROUND_NAME_30,オベリスク,Obelisk
ARISENCARD_BACKGROUND_NAME_31,神殿,Temple
ARISENCARD_BACKGROUND_NAME_32,ゲート,Gate
ARISENCARD_BACKGROUND_NAME_33,燐光虫,Glowworms
ARISENCARD_BACKGROUND_NAME_34,サマー,Summer
ARISENCARD_BACKGROUND_NAME_35,トリック・オア・トリート,Trick or Treat
ARISENCARD_BACKGROUND_NAME_36,カラフルエッグ,Colorful Eggs
ARISENCARD_BACKGROUND_NAME_37,知識の木,Tree of Knowledge
ARISENCARD_BACKGROUND_NAME_38,アンティークパターン,Antique Pattern
ARISENCARD_BACKGROUND_NAME_39,ウッドテクスチャ,Wood Texture
ARISENCARD_BACKGROUND_NAME_40,ステンドグラス,Stained Glass
ARISENCARD_BACKGROUND_NAME_41,ウェーブストライプ,Wave Stripes
ARISENCARD_BACKGROUND_NAME_42,ピンクフラワー,Pink Flowers
ARISENCARD_BACKGROUND_NAME_43,クラシックフラワー,Classic Flowers
ARISENCARD_BACKGROUND_NAME_44,ゴールドダマスク,Gold Damascus
ARISENCARD_BACKGROUND_NAME_45,アンティークウッドフレーム,Antique Wood Frame
ARISENCARD_BACKGROUND_NAME_46,リム石碑,Rift Monument
ARISENCARD_BACKGROUND_NAME_47,レリーフ,Relief
ARISENCARD_BACKGROUND_NAME_48,格子柄,Plaid
ARISENCARD_BACKGROUND_NAME_49,モノグラム,Monogram
ARISENCARD_BACKGROUND_NAME_50,オールドストライプ,Old Stripes
ARISENCARD_BACKGROUND_NAME_51,アーバン,Urban
ARISENCARD_BACKGROUND_NAME_52,アンティーク,Antique
ARISENCARD_BACKGROUND_NAME_53,キューブ,Cubes
ARISENCARD_BACKGROUND_NAME_54,ロイヤル,Royal
ARISENCARD_BACKGROUND_NAME_55,エピック,Epic
ARISENCARD_BACKGROUND_NAME_56,レジェンダリー,Legendary
