"key","old","new"
"drasuki_msg_001","ドラゴンアビリティ情報","Dragon Ability Information"
"drasuki_msg_002"," "," "
"drasuki_msg_003","パーティー合計＝","Party total ="
"drasuki_msg_004","個人合計＝","Personal total ="
"drasuki_msg_005","レベル","Level"
"drasuki_msg_006","必要ポイント","Points Required:"
"drasuki_msg_007","推奨ドラゴンアビリティ","Recommended Dragon Ability"
"drasuki_msg_008","発動可能ドラゴンアビリティ","Dragon Abilities that can be activated."
"drasuki_msg_009","ボーナスドラゴンアビリティ","Bonus Dragon Ability"
"drasuki_msg_010","Information","Information"
"drasuki_msg_011","発動中","Active"
"drasuki_msg_012","未発動","Inactive"
"drasuki_msg_013","―","―"
"drasuki_msg_014","ドラゴンアビリティ情報（プレビュー）","Dragon Ability Information (Preview)"
"drasuki_msg_015","プレビュー合計＝","Preview Total＝"
"drasuki_msg_016","有利：","ADV: "
"drasuki_msg_017","適正：","OK: "
"drasuki_msg_018","不利：","DIS: "
"drasuki_msg_019","募集：","Recruit: "
"drasuki_msg_020","ボーナス発動","Bonus Buff"
"drasuki_msg_021","（推奨）","(Recommended)"
