"key","old","new"
"gacha_msg_holding_goldenstone","所持黄金石","Possessing Golden Gemstones"
"gacha_msg_holding_ticket","所持シルバーチケット","Possessing Silver Tickets"
"gacha_msg_num_goldenstone","<VAL>個","x<VAL>"
"gacha_msg_num_ticket","<VAL>枚","x<VAL>"
"gacha_msg_draw","まわす","Draw"
"gacha_msg_multi_draw","まわす(<VAL>連続)","Draw (<VAL> times)"
"gacha_msg_no_stone_todaraw","黄金石が不足しています。ロットを1回まわすには、黄金石<VAL>個が必要です","There is not enough Golden Gemstones. To draw from the lot once,
<VAL> Golden Gemstones are required."
"gacha_msg_no_stone_tomultidraw","黄金石が不足しています。ロットを<VAL>連続でまわすには、黄金石<VAL>個が必要です","There is not enough Golden Gemstones. To draw from the lot <VAL> times,
<VAL> Golden Gemstones are required."
"gacha_msg_no_ticket_todaraw","チケットが不足しています。ロットを1回まわすには、チケット<VAL>枚が必要です","There is not enough Silver Tickets. To draw from the lot once,
<VAL> Silver Tickets are required."
"gacha_msg_no_ticket_tomultidraw","チケットが不足しています。ロットを<VAL>連続でまわすには、チケット<VAL>枚が必要です","There is not enough Silver Tickets. To draw from the lot <VAL> times,
<VAL> Silver Tickets are required."
"gacha_msg_buy_goldenstone","黄金石の購入","Buy Golden Gemstones"
"gacha_msg_itemclass_s","S級品アイテム","S Grade Items"
"gacha_msg_itemclass_a","A級品アイテム","A Grade Items"
"gacha_msg_itemclass_b","B級品アイテム","B Grade Items"
"gacha_msg_itemclass_c","C級品アイテム","C Grade Items"
"gacha_msg_itemclass_d","D級品アイテム","D Grade Items"
"gacha_msg_class_s","S級品","S Grade"
"gacha_msg_class_a","A級品","A Grade"
"gacha_msg_class_b","B級品","B Grade"
"gacha_msg_class_c","C級品","C Grade"
"gacha_msg_class_d","D級品","D Grade"
"gacha_msg_view_web","ロットの詳細をブラウザで見る","View Lot Details in Browser"
"gacha_msg_brief_gacha","ロット概要","Lot Overview"
"gacha_msg_contents_view","内容一覧","Contents"
"gacha_msg_detail","詳細情報","Detailed Info"
