key,old,new
AREA_RANK_REWARD_344,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_345,"各地の解放軍より救援依頼が発生
封鎖エリアが開放《<SPOT 1069>》","Rescue requests available from the liberation army in various places
Unblock area ""<SPOT 1069>"""
AREA_RANK_REWARD_348,魔物集結スポットが出現《<SPOT 1086>》,"Monster Gathering Spot ""<SPOT 1086>"" appears"
AREA_RANK_REWARD_386,支援品のランクアップ,Rank up of support goods
AREA_RANK_REWARD_387,"各地の解放軍より救援依頼が発生
封鎖エリアが開放《<SPOT 1072>》","Rescue requests available from the liberation army in various places
Unblock area ""<SPOT 1072>"""
AREA_RANK_REWARD_388,魔物集結スポットが出現《<SPOT 1085>》,"Monster Gathering Spot ""<SPOT 1085>"" appears"
AREA_RANK_REWARD_389,エリアマスターが《展望城》に合流,"Area master joins ""Lookout Castle"""
AREA_RANK_REWARD_397,封鎖エリアが開放《<SPOT 1071>》,"Unblock area ""<SPOT 1071>"""
AREA_RANK_REWARD_398,エリアの最重要依頼 《フェルヤナ荒原　試練：魔の封印捜査》 が発生,"Area's most important request ""Feryana Wilderness Trial: 魔の封印捜査"" available"
AREA_RANK_REWARD_399,"支援品のランクアップ
封鎖エリアが開放《<SPOT 1101>》","Rank up of support goods
Unblock area ""<SPOT 1101>"""
