key,old,new
SPOT_NAME_,フェルヤナ荒原,Feryana Wilderness
SPOT_NAME_,メフィテ,Mephite
SPOT_NAME_,展望城,Lookout Castle
SPOT_NAME_,最果ての岸,Farthest Bank
SPOT_NAME_,オジナの支配圏,Ogina's Domination Area
SPOT_NAME_,魔軍進行中継場,Demon Army Relay Station
SPOT_NAME_,嘆きの湿原,Wailing Wetland
SPOT_NAME_,大門前野営地,Gate Camp
SPOT_NAME_,銀隠者の根城,Silver Hermit's Stronghold
SPOT_NAME_,軍鬼の哨戒地,Army Demon's Patrol Ground
SPOT_NAME_,軍妖鳥の関所,Army Demon Bird's Checkpoint
SPOT_NAME_,秘泉への暗道,Dark Path to the Secret Spring
SPOT_NAME_,劫炎の祠堂,Shrine of the Eternal Blaze
SPOT_NAME_,王家の隠れ道,Royal Family's Secret Path
SPOT_NAME_,いつわりの遺構,False Remains
SPOT_NAME_,安息無き地下水道,Restless Water Channel
SPOT_NAME_,英霊眠りし道　フェルヤナ荒原,Heroic Spirit Sleeping Path: Feryana Wilderness
SPOT_NAME_,古テキア洞窟,Old Tekia Grotto
SPOT_NAME_,轟咆洞,Thundering Roar Cave
