key,old,new
SPOT_NAME_,ディナン深層林,Deenan Woods
SPOT_NAME_,秘弓師の住居,Secret Bowmaker's Home
SPOT_NAME_,グローン・ノス,Groan Nos
SPOT_NAME_,神花のテラス,Divine Blossom Terrace
SPOT_NAME_,サーズ・ディナン,Sazu Deenan
SPOT_NAME_,エルネア・スプリング,Elnea Spring
SPOT_NAME_,レ・カルバス・アーマ,Le Karvas Arma
SPOT_NAME_,大樹の広場,Big Tree Dell
SPOT_NAME_,森民の地下道,Forest People's Tunnel
SPOT_NAME_,斜陽のテラス,Sunset Terrace
SPOT_NAME_,聖樹のテラス,Sacred Tree Terrace
SPOT_NAME_,月影のテラス,Moonlight Terrace
SPOT_NAME_,エルテ・ディナン,Erte Deenan
SPOT_NAME_,蒼水路,Blue Waterway
SPOT_NAME_,レ・カルバス・サルトー,Le Karvas Salto
SPOT_NAME_,飛天のテラス,Heavenly Terrace
