key,old,new
AREA_RANK_REWARD_261,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_262,新たな強敵が出現《<SPOT 928>》,"New powerful enemy at ""<SPOT 928>"""
AREA_RANK_REWARD_263,新たな強敵が出現《<SPOT 929>》,"New powerful enemy at ""<SPOT 929>"""
AREA_RANK_REWARD_264,封鎖エリアが開放《<SPOT 887>》,"Unblock area ""<SPOT 887>"""
AREA_RANK_REWARD_265,"新たな強敵が出現《<SPOT 930>》
封鎖交通路が復旧《<SPOT 930>へ続く崖崩れ》","New powerful enemy at ""<SPOT 930>""
Restore path ""<SPOT 930> blocked by cliff collapse""
"
AREA_RANK_REWARD_266,新たな強敵が出現《<SPOT 931>》,"New powerful enemy at ""<SPOT 931>"""
AREA_RANK_REWARD_267,封鎖エリアが開放《<SPOT 888>》,"Unblock area ""<SPOT 888>"""
AREA_RANK_REWARD_268,"新たな強敵が出現《<SPOT 932>》
新たな採取品が出現《エラナウォーター》","New powerful enemy at ""<SPOT 932>""
New collectable item ""Elana Water"" appears"
AREA_RANK_REWARD_269,封鎖エリアが開放《<SPOT 889>》,"Unblock area ""<SPOT 889>"""
AREA_RANK_REWARD_270,支援品のランクアップ,Rank up of support goods
AREA_RANK_REWARD_271,"新たな強敵が出現《<SPOT 933>》
封鎖エリアが開放《<SPOT 890>》","New powerful enemy at ""<SPOT 933>""
Unblock area ""<SPOT 890>"""
AREA_RANK_REWARD_272,"新たな強敵が出現《<SPOT 934>》
封鎖交通路が復旧《エラン大門》","New powerful enemy at ""<SPOT 934>""
Restore path ""Elan Front Gate"""
AREA_RANK_REWARD_273,封鎖エリアの開放《<SPOT 891>》,"Unblock area ""<SPOT 891>"""
AREA_RANK_REWARD_274,新たな強敵が出現《<SPOT 935>》,"New powerful enemy at ""<SPOT 935>"""
AREA_RANK_REWARD_275,支援品のランクアップ,Rank up of support goods
