key,old,new
AREA_RANK_REWARD_126,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_127,封鎖エリア《バートランド地下道》開放,"Unblock area ""Betland Underground Passage"""
AREA_RANK_REWARD_128,《砦前・千本棘の陣》に新たな強敵が出現,"New powerful enemy at ""Fortress Front: Barbed Line"""
AREA_RANK_REWARD_129,封鎖エリア《地下納骨堂》開放,"Unblock area ""Underground Crypt"""
AREA_RANK_REWARD_130,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_131,《フロックヴァルト大橋》開門,"Open ""Flocwald Bridge"" gate"
AREA_RANK_REWARD_132,《魔犬養育所》に新たな強敵が出現,"New powerful enemy at ""Demon Dog Kennel"""
AREA_RANK_REWARD_133,封鎖エリア《テゴル治水路》開放,"Unblock area ""Tegor Flood Control Channel"""
AREA_RANK_REWARD_134,《ガルドノック哨戒地》に新たな強敵が出現,"New powerful enemy at ""Gardnox Patrol Area"""
AREA_RANK_REWARD_135,支援品ランクアップ,Rank up of support goods
AREA_RANK_REWARD_221,《バートランド平原北部》各地にある未解放のリム転移 解放,"Release ""Northern Betland Plains"" Portcrystals"
AREA_RANK_REWARD_222,《戦鬼の陣屋》に新たな強敵が出現,"New powerful enemy at ""War Demons' Encampment"""
AREA_RANK_REWARD_223,封鎖エリア《ガルドノック廃水廊》開放,"Unblock area ""Gardnox Wastewater Tunnel"""
AREA_RANK_REWARD_224,《ガルドノック廃水廊》に新たな強敵が出現,"New powerful enemy at ""Gardnox Wastewater Tunnel"""
AREA_RANK_REWARD_332,支援品ランクアップ,Rank up of support goods
