0,,砦周辺の敵がいつでも貴殿を待っているぞ,The enemies around the fortress are always waiting for you.,ui\00_message\npc\base\n0007.gmd,\npc\n0007.arc,n0007.arc,15
0,,"絶望の大陸を楽しめって――
俺たち、挑発されてますよ？
乗ってやりましょうか！？","""Enjoy the Land of Despair"" - we are being provoked. Shall we ride?!",ui\00_message\npc\base\n0021.gmd,\npc\n0021.arc,n0021.arc,67
0,,"「食料庫！　食料庫がいい！！」
――って叫んじゃった","""Food storage! Food storage is good!"" - I shouted.",ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,43
0,,"“土地の持つ記憶”――
それは人の手で編纂されたものではない
“本当の歴史”です","""Memory of the land"" - It is not something that has been compiled by human hands, it is the ""true history""",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,2
0,,（耳を静かに動かしている）,(Moving ears quietly),ui\00_message\npc\base\n0670.gmd,\npc\n0670.arc,n0670.arc,0
0,,"――やーめた！　楽しいことだけ
考えるわ",- Never mind! Just think about the fun parts.,ui\00_message\npc\base\n0012.gmd,\npc\n0012.arc,n0012.arc,59
0,,――装備の点検はこまめにな,- The inspection of the equipment should be done regularly.,ui\00_message\npc\base\n0537.gmd,\npc\n0537.arc,n0537.arc,0
0,,――ギギ,-- Gigi.,ui\00_message\npc\base\n0524.gmd,\npc\n0524.arc,n0524.arc,0
0,,"――いや、ジョゼフのことをどうこう言ってる
わけじゃねえぞ","-- No, I'm not talking about Joseph.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,38
0,,"――しかし、わしは王子を信じると決めた
おぬしらも王子を見捨てることなく
よろしく頼むぞ","-- But I have decided to trust the prince, and I hope you will not abandon him.",ui\00_message\npc\base\n0031.gmd,\npc\n0031.arc,n0031.arc,41
0,,"――竜に心臓を捧げたことを
あなたはどう表現なさるのでしょう？",-- How would you describe giving your heart to the dragon?,ui\00_message\npc\base\n0716.gmd,\npc\n0716.arc,n0716.arc,4
0,,"――何でもチャンスとして見ないと
我が家の家訓でしてね",-- I have to look at everything as an opportunity. It's a family tradition.,ui\00_message\npc\base\n0587.gmd,\npc\n0587.arc,n0587.arc,1
0,,――戦いが、いっぱいあるんだな,-- I'm sure there's a lot of fighting going on.,ui\00_message\npc\base\n0030.gmd,\npc\n0030.arc,n0030.arc,14
0,,――くく、くくく――,-- Mmm-hmm. - Mmm-hmm.,ui\00_message\npc\base\n0507.gmd,\npc\n0507.arc,n0507.arc,0
0,,――うぅ、今はやめて,"-- Uh-uh, not now.",ui\00_message\npc\base\n0508.gmd,\npc\n0508.arc,n0508.arc,1
0,,――何をしに来た,-- What did you come here for?,ui\00_message\npc\base\n0681.gmd,\npc\n0681.arc,n0681.arc,0
0,,"――みんな同じさ
王家は、そういう一族なんだ",-- all the same. The Royals are that kind of family.,ui\00_message\npc\base\n0030.gmd,\npc\n0030.arc,n0030.arc,22
0,,"<NPC 681>元侯爵は
正式な裁判にかけられるまで
この屋敷の牢に捕えております"," <NPC 681> was the former Marquis.
He is being held in the prison of this mansion until his formal trial.",ui\00_message\npc\base\n0683.gmd,\npc\n0683.arc,n0683.arc,7
0,,"殺気で肌がヒリヒリ傷むような戦場――
そんな場所を探して旅に出ようか
――最近、そんなことを思うんだ","A battlefield where the skin stings with a killing intent - Should I search for such a place and embark on a journey? Lately, I've been thinking about such things.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,72
0,,"騎士たる者はやはり戦場に立たねばな
メルゴダで会おうではないか",A knight must indeed stand on the battlefield. Let us meet in Mergoda.,ui\00_message\npc\base\n0007.gmd,\npc\n0007.arc,n0007.arc,23
0,,"新たなアーク――
ほとぼりがさめたら個人的に調査もいいな",A new Ark... It would be nice to personally investigate once the heat dies down.,ui\00_message\npc\base\n0012.gmd,\npc\n0012.arc,n0012.arc,37
0,,"覚者だからって戦いばかりの人は
正直、どうかと思うな","A person who only seeks constant battles just because they are an Arisen, honestly, I think that's questionable.",ui\00_message\npc\base\n0013.gmd,\npc\n0013.arc,n0013.arc,3
0,,"眠る場所と、食べる物――
あとは、守りたいもの
それだけあればしばらく大丈夫、私はね","A place to sleep, something to eat-- and something to protect That's all you need for a while, for me.",ui\00_message\npc\base\n0589.gmd,\npc\n0589.arc,n0589.arc,2
0,,ばかっ強い魔物と真っ向勝負して連戦連勝,A series of head-to-head battles with the strongest demons and a series of victories.,ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,5
0,,"ほんの一握りの勇気など、悪しき竜のひと啼きで
吹き飛ばされてしまいます",A simple handful of courage can be blown away by a single roar from the Evil Dragon.,ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,8
0,,"武器とは、討つべきものの数だけ
それに相応しき“かたち”があるもの――",A weapon has as many forms as there are things to kill.,ui\00_message\npc\base\n0548.gmd,\npc\n0548.arc,n0548.arc,3
0,,"い、異国の覚者様――？
な、何か、ご用でしょうか","A, Arisen from a foreign land――? Umm, do you need something?",ui\00_message\npc\base\n0916.gmd,\npc\n0916.arc,n0916.arc,0
0,,"聞くところによると西方はなかなか
厄介な地域らしいですよ","According to reports, the western region is said to be quite troublesome area.",ui\00_message\npc\base\n0021.gmd,\npc\n0021.arc,n0021.arc,57
0,,"全ての道を踏破した者には
最後の試練が待ち受けているそうです","According to those who have conquered all paths, there awaits the ultimate trial.",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,17
0,,"聞いたところによると《原始の雫》は
そう簡単に手に入るシロモノじゃねえようだ","According to what I heard, it seems that 《Primeval Drops》is not something that can easily be obtained.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,39
0,,"アッカーシェランは、本当は良いところなんです
落ち着いたら案内させてくださいね",Acre Selund is actually a nice place. Please let me guide you once you settle down.,ui\00_message\npc\base\n0029.gmd,\npc\n0029.arc,n0029.arc,0
0,,アッカーシェランとともに生きる、真っ当な火竜を,"Acre Selund, a dignified Fire Dragon, living alongside.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,15
0,,"実は、侵食魔のあの腫れ物のようなアレ――
プリーストの祈りによって治らないか
試してみたことがあるのよ","Actually, I have tried to see if the swelling, like a tumor caused by corruption, can be healed by the prayers of a Priest. No luck there though.",ui\00_message\npc\base\n0563.gmd,\npc\n0563.arc,n0563.arc,1
0,,"実は、ここまで逃げてくる間に
家族とはぐれて――
無事でいるといいんだけど","Actually, as I was running away, I got separated from my family-- I hope they are safe and sound.",ui\00_message\npc\base\n0915.gmd,\npc\n0915.arc,n0915.arc,3
0,,"実は――伝承では
全ての道を拓くことで
最後の試練が受けられると言われているんです","Actually, in the legend, it is said that by opening up all paths, one can receive the final trial.",ui\00_message\npc\base\n0606.gmd,\npc\n0606.arc,n0606.arc,21
0,,やっぱり覚者は戦ってこそ、ですね,"After all, an Arisen should fight.",ui\00_message\npc\base\n0021.gmd,\npc\n0021.arc,n0021.arc,70
0,,"この地の守備固めの算段を終えたら
わたしも王子の下へ馳せ参じましょう","After finishing the defense of this area, I will also hurry to the prince's side.",ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,26
0,,"戦いに慣れてから、時々ですけど、もっと刺激が
ほしいなんて、考えちゃうんですよ","After getting used to battles, sometimes, I can't help but think that I want more excitement.",ui\00_message\npc\base\n0021.gmd,\npc\n0021.arc,n0021.arc,11
0,,"その後、訓練官レンテンの許可が
出たなら考えてやろう
話はそれからだ","After that, I'll think about it if the Training Officer Renton gives the green light. Then we'll talk about it.",ui\00_message\npc\base\n0011.gmd,\npc\n0011.arc,n0011.arc,24
0,,"あ！
なんか名前付けたいなー",Ah! I want to name it.,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,39
0,,"あ、ああ――
レスタニアの覚者か――","Ah, Arisen―― Lestania's Arisen――",ui\00_message\npc\base\n0914.gmd,\npc\n0914.arc,n0914.arc,0
0,,"ああ、構いやしないよ
で、メイロワ将軍はなんだって？","Ah, I don't mind. So, what about General Meirova?",ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,22
0,,"あぁ、施しはいらないよ
あいにく、暮らすのに困らないくらいは
稼いでるんだ","Ah, I don't need charity. Unfortunately, I earn enough to live comfortably.",ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,5
0,,"そうか！　そういうことか！
やはり僕は、天才だね！","Ah, I see! So that's how it is! As I thought, I am a genius!",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,17
0,,ああ、クラウスの友達か、どうしたんだい？,"Ah, Klaus's friend, what's up?",ui\00_message\npc\base\n0010.gmd,\npc\n0010.arc,n0010.arc,44
0,,あっ、レスタニアの覚者さん！,"Ah, Lestania's Lord Arisen!",ui\00_message\npc\base\n0556.gmd,\npc\n0556.arc,n0556.arc,0
0,,"あっ、覚者さま！？
自分にご用でしょうか？","Ah, Lord Arisen! Do you have any business with me?",ui\00_message\npc\base\n0565.gmd,\npc\n0565.arc,n0565.arc,0
0,,"ああ、覚者さんか
何だい？","Ah, are you an Arisen? What's up?",ui\00_message\npc\base\n0676.gmd,\npc\n0676.arc,n0676.arc,0
0,,ああ、でもまだ苦しい、ちょっと休憩,"Ah, but I'm still hurting, I need a little break.",ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,57
0,,"ふふ、ごきげんよう
遠いところからやってきた覚者さん","Ah, good day. You, the Arisen who has come from a distant place.",ui\00_message\npc\base\n0608.gmd,\npc\n0608.arc,n0608.arc,0
0,,あ、セシリーの話ね,"Ah, it's about Cecily.",ui\00_message\npc\base\n0013.gmd,\npc\n0013.arc,n0013.arc,22
0,,ああ、君か,"Ah, it's you.",ui\00_message\npc\base\n0015.gmd,\npc\n0015.arc,n0015.arc,12
0,,あぁ、あんたかい,"Ah, it's you.",ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,2
0,,"ああ、ちょっと待ってください
――はい、何か？","Ah, please wait a little ―― Yes, what is it?",ui\00_message\npc\base\n0510.gmd,\npc\n0510.arc,n0510.arc,1
0,,ああ、何かあったのか？,"Ah, something happened?",ui\00_message\npc\base\n0577.gmd,\npc\n0577.arc,n0577.arc,0
0,,ああ、どうも――,"Ah, thank you.",ui\00_message\npc\base\n0590.gmd,\npc\n0590.arc,n0590.arc,0
