0,,次が最後――今までが基礎だとしたら次は応用だ,"Next is the last—
if the previous ones were theory, 
this is application.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,9,Theodor
0,,"さて、これが最後の試練だ
君が研鑽してきたものの本質を見せてもらおう","Now, this is the final trial. 
Show me the essence of what you've honed.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,10,Theodor
0,,"ふむ、いいだろう――
これで試練を終わりにしよう
一度わたしの工房に戻ってから
新たな技を継承しようか","Hmm, very well— the trial is concluded.
Return to my workshop, and I shall pass
down new techniques.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,11,Theodor
0,,"これで試練は終わりだよ
――よくぞここまで研鑽したね","The trials end here. 
You've honed yourself well to reach this point.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,12,Theodor
0,,"さて、一度わたしの工房に戻ってから
正式に新たな技を継承しようか","Now, let us return to my workshop and
formally pass down the new techniques.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,13,Theodor
0,,"錬金術を操る君の姿を見届けさせてもらった
術に狂わされることもなく、論理に忠実な
安定した戦い方だったよ
君になら、さらなる技を継承しても大丈夫だろう","I've witnessed your mastery of alchemy.
You never let the art sway you, staying true
to order. Your fighting style was steady.
You're ready to inherit greater techniques.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,14,Theodor
0,,"錬金術という人の論理による人のための
学問と、竜の理との共存――
君のような存在が、新たな世界を切り開いて
くれるのかもしれない","The coexistence of human order—alchemy—
and the dragon's order... Perhaps one like
you will carve a new world.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,15,Theodor
0,,高い移動力は錬金術を支える足場のようなものだ,"High mobility serves as the foundation
that supports alchemy.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,16,Theodor
0,,意志によって自在に力の流れを、論理を操るんだ,We manipulate the flow of power and order at will.,ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,17,Theodor
0,,戦いにおいて、エリクシルの使い分けは重要だよ,"In battle, proper use of Elixirs is important.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,18,Theodor
0,,論理の理解と転化、そして組み換え――これが錬金術だ,"Understanding, transforming, and
rearranging order—that is alchemy.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,19,Theodor
0,,君の紡ぐ論理は、友を助けることもできるだろう,The order you weave may also aid allies.,ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,20,Theodor
0,,錬成物質は固めて付着させた方が効果的だ,"For best results, solidify and 
bind the alchemical matter.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,21,Theodor
0,,論理によって状態異常を操るんだ,Control ailments using calculated methods.,ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,22,Theodor
0,,仲間が共にある時は、積極的に彼らの力を押し上げなさい,"When allies are present, actively
amplify their strength.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,23,Theodor
0,,錬成物質を付着させることで敵の気を引く、これも戦術だ,"Using alchemical compounds to 
distract the enemy is also a tactic.",ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,24,Theodor
0,,どのエリクシルを用いるか、吟味しているかな？,Are you deliberating which elixir to use?,ui\00_message\quest\q60200132.gmd,\quest\q60200132.arc,q60200132.arc,25,Theodor
0,,"白竜が君に、さらに新たな錬金の戦技を
授けようとしたのかい――？
にわかには信じがたいが――
いや、そういうことなのだな――わかったよ","Did the White Dragon attempt to bestow upon
you yet another new alchemical combat skill?
Hard to believe at first, but—
No, that must be the case. Understood.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,0,Theodor
0,,"しかし、君がさらなる力を
手にするにふさわしい器かどうか
私に見極めさせてもらうよ
果てなき錬金術の追及は、時に人を狂わせるからね","However, I must ascertain whether you are
a worthy vessel for greater power. The
endless pursuit of alchemy can drive one mad.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,1,Theodor
0,,"試練の場を用意するから
そこで落ち合うことにしよう","I shall prepare a trial ground. Let us
meet there.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,2,Theodor
0,,"君が力を手にするにふさわしい器かどうか
見極めさせてもらうよ
試練の場を用意するから
そこで落ち合うことにしよう","I must ascertain if you are a worthy
vessel for greater power. I shall prepare
a trial ground. Let us meet there.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,3,Theodor
0,,"おや、思ったより早かったね
それでは行くとしようか――試練の旅へ","Oh, you're earlier than expected. Then
let us depart—on a journey of trials.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,4,Theodor
0,,君の紡ぐ論理、見極めさせてもらうよ,Let me discern the order you weave.,ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,5,Theodor
0,,まずは軽くいこうか、あれが最初の試練だ,Let's start lightly. That is the first trial.,ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,6,Theodor
0,,"ふむ、中々いいね
次は第二の試練へ向かおう","Hmm, not bad at all. 
Now, onward to the second trial.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,7,Theodor
0,,よし、第二の試練だ,"Very well, the second trial begins.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,8,Theodor
0,,次が最後――今までが基礎だとしたら次は応用だ,"Next is the last—
if the previous ones were theory, 
this is application.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,9,Theodor
0,,"さて、これが最後の試練だ
君が研鑽してきたものの本質を見せてもらおう","Now, this is the final trial. 
Show me the essence of what you've honed.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,10,Theodor
0,,"ふむ、いいだろう――
これで試練を終わりにしよう
一度わたしの工房に戻ってから
新たな技を継承しようか","Hmm, very well— the trial is concluded.
Return to my workshop, and I shall pass
down new techniques.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,11,Theodor
0,,"これで試練は終わりだよ
――よくぞここまで研鑽したね","The trials end here. 
You've honed yourself well to reach this point.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,12,Theodor
0,,"さて、一度わたしの工房に戻ってから
正式に新たな技を継承しようか","Now, let us return to my workshop and
formally pass down the new techniques.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,13,Theodor
0,,"錬金術を操る君の姿を見届けさせてもらった
自身の操る技術を過信することもなく
安定した戦い方をしていた
君になら、さらなる技を継承しても大丈夫だろう","I've witnessed your mastery of alchemy.
You never overestimated your own skills,
maintaining a steady fighting style.
You're ready to inherit greater techniques.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,14,Theodor
0,,"錬金術という人の論理による
人のための学問と、竜の理との共存――","The coexistence of human order -
alchemy as mankind's discipline -
with the dragon's order...",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,15,Theodor
0,,"君のような存在が、新たな世界を切り開いて
くれた時、我々メルゴダの民も臆することなく
顔をあげられるようになるのだろうな――","When a being like you paves the way
to a new world, we Mergodans will finally
stand tall without fear...",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,16,Theodor
0,,高い移動力は錬金術を支える足場のようなものだ,"High mobility serves as the foundation
that supports alchemy.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,17,Theodor
0,,意志によって自在に力の流れを、論理を操るんだ,We manipulate the flow of power and order at will.,ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,18,Theodor
0,,戦いにおいて、エリクシルの使い分けは重要だよ,"In battle, proper use of Elixirs is important.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,19,Theodor
0,,論理の理解と転化、そして組み換え――これが錬金術だ,"Understanding, transforming, and
rearranging order—that is alchemy.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,20,Theodor
0,,君の紡ぐ論理は、友を助けることもできるだろう,The order you weave may also aid allies.,ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,21,Theodor
0,,錬成物質は固めて付着させた方が効果的だ,"For best results, solidify and 
bind the alchemical matter.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,22,Theodor
0,,論理によって状態異常を操るんだ,Control ailments using calculated methods.,ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,23,Theodor
0,,仲間が共にある時は、積極的に彼らの力を押し上げなさい,"When allies are present, actively
amplify their strength.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,24,Theodor
0,,錬成物質を付着させることで敵の気を引く、これも戦術だ,"Using alchemical compounds to 
distract the enemy is also a tactic.",ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,25,Theodor
0,,どのエリクシルを用いるか、吟味しているかな？,Are you deliberating which elixir to use?,ui\00_message\quest\q60200133.gmd,\quest\q60200133.arc,q60200133.arc,26,Theodor
0,,"白竜が君に、さらに新たな錬金の戦技を
授けようとしたのかい――？
にわかには信じがたいが――
いや、そういうことなのだな――わかったよ","Did the White Dragon attempt to bestow upon
you yet another new alchemical combat skill?
Hard to believe at first, but—
No, that must be the case. Understood.",ui\00_message\quest\q60200134.gmd,\quest\q60200134.arc,q60200134.arc,0,Theodor
0,,"しかし、君がさらなる力を
手にするにふさわしい器かどうか
私に見極めさせてもらうよ
果てなき錬金術の追及は、時に人を狂わせるからね","However, I must ascertain whether you are
a worthy vessel for greater power. The
endless pursuit of alchemy can drive one mad.",ui\00_message\quest\q60200134.gmd,\quest\q60200134.arc,q60200134.arc,1,Theodor
0,,"試練の場を用意するから
そこで落ち合うことにしよう","I shall prepare a trial ground. Let us
meet there.",ui\00_message\quest\q60200134.gmd,\quest\q60200134.arc,q60200134.arc,2,Theodor
0,,"――試練の場へは、エリアランクが足りないと
入れないこともあるんだ
ちゃんと自分で確認してから向かうようにね","――You may not be able to enter the trial grounds
if your area rank is insufficient.
Make sure to check properly before heading there.",ui\00_message\quest\q60200134.gmd,\quest\q60200134.arc,q60200134.arc,3,Theodor
0,,"君が力を手にするにふさわしい器かどうか
見極めさせてもらうよ
試練の場を用意するから
そこで落ち合うことにしよう","I must ascertain if you are a worthy
vessel for greater power. I shall prepare
a trial ground. Let us meet there.",ui\00_message\quest\q60200134.gmd,\quest\q60200134.arc,q60200134.arc,4,Theodor
