0,,"状況は厳しいが、まだまだ若い
きっと危機を乗り越えてくれるだろう","The situation is tough, but she's still young.
I am sure she will overcome this crisis.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,87,Cyril
0,,"さて、肝心の、王子の足取りだが――
娘は出立からの出来事を
逐一暗号にして記録に残していた","Now, the important thing, the prince's trail...
My daughter kept a coded record of every single 
event from the time of her departure.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,88,Cyril
0,,"今、娘が記した記録を解読し、その足取りの
割り出しにかかっている","We're now trying to decipher the records written 
by my daughter and determine her route.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,89,Cyril
0,,"ほどなく王子の向かった秘密の経路のある場所も
割り出せるはずだ","Soon we should be able to locate the secret 
route the prince took.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,90,Cyril
0,,"内容がわかり次第、展望城へ
伝令を走らせよう","As soon as we know what's what, 
we'll send a message to the Lookout Castle.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,91,Cyril
0,,それまでは戻ってゆっくり休むといい,"Until then, go back and get some rest.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,92,Cyril
0,,"大丈夫、アーシェは持ちこたえるさ
ああ、大丈夫だとも","Don't worry. Ashe will hold up.
Yeah, I'm sure she'll be fine.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,93,Cyril
0,,"おかえり
話はだいたい聞いたよ
ごくろうさま","Welcome back. 
I've heard most of the story. 
Thank you for your hard work.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,94,Gillian
0,,その顔は――,That look on your face--,ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,95,Elliot
0,,"うーん、わからない
状況は好転したのか悪化したのか――
ああっ、言わないでください！","Hmm, I don't know. 
Has the situation improved 
or worsened―― 
Ah, please don't say!",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,96,Elliot
0,,"俺たちはここで待っていればいいのか？
このままじゃ足の裏にカビが生えるぜ","We're just supposed to wait here?
We're gonna grow roots standing still.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,97,Gurdolin
0,,おかえりなさい隊長,"Welcome back, Captain.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,98,Lise
0,,"気づいてる？
城の中の空気が変わった気がしない？
中途半端というか、停滞というか――
これって良くない状況だよね","Have you noticed?
Do you feel a change in the 
atmosphere inside the castle?
It's like we're stuck somewhere, or stagnant.
This is not a good situation.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,99,Lise
0,,――そうか――まあ、そうだろうな,"--Well--well, I guess you're right.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,100,Meirova
0,,"いや、ごくろうだった
気が急いていたぶん、がっかりしたが
悪い報せがもたらされたわけではない","No, you did a great job.
I was in a hurry and was disappointed, 
but that doesn't mean the news was bad.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,101,Meirova
0,,"王子にまた一歩追いついた――
そう考えて朗報を待つことにしよう","We've made another step towards the prince...
Let's think so and wait for the good news.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,102,Meirova
0,,今は気が急いてもどうにもならんな――,I just can't help but feel on edge right now--,ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,103,Meirova
0,,"情報が届き次第、いつでも動けるよう
準備をしておこうではないか","Let's be ready to move 
as soon as the information is delivered.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,104,Meirova
0,,"盗賊の若い娘が子供と言ってもいい王子の
行方を追っていたと言うわけだね","So you say the young daughter of a bandit was 
tracking the whereabouts of a prince who 
could be considered a child.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,105,Klaus
0,,"本当に無事で良かったよ
ああ、自分が年老いてしまった気がするよ","I really am glad you're okay.
Yeah, I feel like I'm getting old.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,106,Klaus
0,,話は聞いたぞ,I heard the story.,ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,107,Joseph
0,,"状況としては一進一退と言ったところか
それにしてもネド王子はずいぶんと危険な
土地を進んでいるようだな","The situation is shifting back and forth, 
but then again, Prince Nedo seems to be moving 
through some very dangerous terrain.",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,108,Joseph
0,,"それほどまでして行かねばならぬ
場所とはいったいどこなのか――
メイロワ将軍は本当に何も知らないのだろうか――","Where is this place that he has to go to such 
great lengths―― 
Does General Meirova really know nothing about it?",ui\00_message\quest\q00030220.gmd,\quest\q00030220.arc,q00030220.arc,109,Joseph
0,,"ここに至り、悪しき竜を倒せば終わるという
単純な話ではなくなってきたようだな","It seems that now that we're here, 
it's no longer as simple as just slaying the 
Evil Dragon to end the story.",ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,0,Joseph
0,,黒い竜、悪しき竜、黒騎士――,"Black Dragon, Evil Dragon, Black Knight...",ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,1,Joseph
0,,"我々は傍観者ではいられない
隠し事の気配を感じた時は
多少強気で聞きだしてくれ","We cannot remain on the sidelines.
If you get a whiff of something being kept from 
us, you're going to have to be a little more 
forceful to get it out of them.",ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,2,Joseph
0,,事情は向こうも理解してくれるだろう,I'm sure they'll understand what's going on.,ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,3,Joseph
0,,"何事かを為す者は敵を作りやすい
古今東西、昔も今も、それは変わらんからな","Those who strive for something are 
apt to make enemies.
That's the way it's always been, 
and that's the way it's always going to be.",ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,4,Joseph
0,,王子のところに急ぐのだ,Hurry to the prince.,ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,5,The White Dragon
0,,"悪しき竜は竜の力を持つ魔物――
道理など期待してはいけない","The Evil Dragon is a demon with the power of a 
Dragon―― don't expect it to be reasonable.",ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,6,The White Dragon
0,,"もう、ネド王子に任せてみたらどうだろう
別に、悪しき竜についたわけじゃ
ないんだし――","Why don't we let Prince Nedo take care of it now?
It's not like he's joined the Evil Dragon...",ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,7,Klaus
0,,――というか、ないんだよね？,"――or perhaps not, right?",ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,8,Klaus
0,,"うーむ、状況は変わらず
――北の頭目からの連絡待ちだ","Hmmm, the situation remains the same.
--We're still waiting to hear from 
the Boss of the North.",ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,9,Meirova
0,,"静かだと思わない？
これが、嵐の前の静けさってやつかなあ","Quiet, don't you think? 
I guess this is the calm before the storm.",ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,10,Gillian
0,,"強行突破でいいじゃねえか
楽することより、急ぐことを考えようぜ","Why don't we just force our way through?
Let's think about speed instead of ease.",ui\00_message\quest\q00030230.gmd,\quest\q00030230.arc,q00030230.arc,11,Gurdolin
