0,,――ん？　新手の呪文？,,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,41,Klaus,Quest Dialogue
0,,うふふ、ハッピーバレンタイン！,,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,42,Mayleaf,Quest Dialogue
0,,ハッピーバレンタイン！,,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,43,Lise,Quest Dialogue
0,,"今もレスタニアは戦ばかりかね？
いかんいかん！
人生には愛とユーモアが必要不可欠だ！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,44,Angelo,Quest Dialogue
0,,"今回のお祭りはシェリーちゃんが張り切って
準備したものだ！
存分に楽しんでくれ――！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,45,Angelo,Quest Dialogue
0,,"とっても素敵なお祭りを
レスタニアに広めたくてやって来たの！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,46,Shelly,Quest Dialogue
0,,"私達は＜愛の伝道師＞よ
アナタの愛を届ける手助けをするわ",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,47,Shelly,Quest Dialogue
0,,"酒場で行われているイベント、ご存じですか？
私は先ほどガルドリン様に
プレゼントしてきたところです！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,48,Julia,Quest Dialogue
0,,"少し乱暴な所がありますが
お話ししてみると、とってもお優しい方なんですよ",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,49,Julia,Quest Dialogue
0,,"ジュリアが意気揚々と
酒場に足を運んでおりましたが
何やら催し物が行われているようで――",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,50,Barton,Quest Dialogue
0,,"以前、クラウス様に
「年のせいか足が痛む」と話したら
よく効く膏薬を届けてくださったのです
是非とも感謝のお気持ちを伝えたいですな",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,51,Barton,Quest Dialogue
0,,"酒場でのイベントについては聞いている
ずいぶん盛り上がっているみたいだな",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,52,Archibald,Quest Dialogue
0,,"俺はリズに渡すつもりだ
リズは最近熱心にここへ来て
より良い戦い方を模索しているようだから
一言褒めてやりたくてな",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,53,Archibald,Quest Dialogue
0,,"アーチボルトさんはリズに渡すって言ってたけど
俺はどうしようかなぁ",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,54,Renton,Quest Dialogue
0,,"ま、付き合いがあるから
無難にガルドリンかエリオットだろうな
様子を見て、貰えてなさそうな方に渡すよ
こういうのって貰えないと寂しいからさ",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,55,Renton,Quest Dialogue
0,,"今回のイベントは≪愛≫か
ロマンチックでいいね",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,56,Kibiza,Quest Dialogue
0,,"わたしかい？　シェリーに渡そうとしたら
隣のアンジェロから睨まれたよ――
人の恋路の邪魔をしちゃいけないね",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,57,Kibiza,Quest Dialogue
0,,"今やってるイベントでアピールすればいずれ――
なんて、考えただけでワクワクしちゃう！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,58,Nancy,Quest Dialogue
0,,"あたしはやっぱり男気溢れる
ガルドリンがいいわね～
ワイルドな男の人って魅力的でしょう？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,59,Nancy,Quest Dialogue
0,,"――え？
誰にチョコレート渡したいかだって？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,60,Fabio,Quest Dialogue
0,,"じゃああんたに渡そうかな？
――冗談だよ
ちょっと残念に思ってるか？",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,61,Fabio,Quest Dialogue
0,,"酒場で行われているイベント
何だか楽しそうです！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,62,Seneka,Quest Dialogue
0,,"――そうですね
もしチョコレートを渡すならガルドリン様でしょうか
ガルドリン様なら、色々な冒険のお話を
聞かせていただけると思うのです",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,63,Seneka,Quest Dialogue
0,,"覚者さまにチョコレートを渡すなら、
私はエリオットさまにお渡ししたいと思います",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,64,Nestor,Quest Dialogue
0,,"あなたさまの力になろうと日々奮闘される様には
目を見張るものがございますので
是非、ねぎらいの言葉を添えて
お渡ししたいですね",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,65,Nestor,Quest Dialogue
0,,"酒場のイベント――
なぜヴァネッサ副隊長がおられないのだ！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,66,Alan,Quest Dialogue
0,,"あれほどの美貌と剣の腕前を持つ方は
他にいないだろう！
俺は副隊長以外には渡す気になれんぞ！",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,67,Alan,Quest Dialogue
0,,"酒場で素敵なイベントが催されていますね！
気になって足を運んでみました",,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,68,Emilia,Quest Dialogue
