key,old,new
AREA_RANK_REWARD_351,支援品の配給,Distribution of support goods
AREA_RANK_REWARD_352,"各地の解放軍より救援依頼が発生
封鎖エリアが開放《<SPOT 1073>》","Rescue requests available from the liberation army in various places
Unblock area ""<SPOT 1073>"""
AREA_RANK_REWARD_353,魔物集結スポットが出現《<SPOT 1087>》,"Monster Gathering Spot ""<SPOT 1087>"" appears"
AREA_RANK_REWARD_401,支援品のランクアップ,Rank up of support goods
AREA_RANK_REWARD_402,"各地の解放軍より救援依頼が発生
封鎖エリアが開放《<SPOT 1074>》","Rescue requests available from the liberation army in various places
Unblock area ""<SPOT 1074>"""
AREA_RANK_REWARD_403,"魔物集結スポットが出現《<SPOT 1088>》
《城塞都市メガド》奪還時にエリアマスターが移動","Monster Gathering Spot ""<SPOT 1088>"" appears
When ""Fortress City Megado"" is recaptured, area master joins"
AREA_RANK_REWARD_404,"エリアマスターが《城塞都市メガド》に合流
王家より封印されている扉が解放","Area master joins ""Fortress City Megado""
Unlock Royal Family sealed doors"
AREA_RANK_REWARD_405,封鎖エリアが開放《<SPOT 1075>》,"Unblock area ""<SPOT 1075>"""
AREA_RANK_REWARD_406,エリアの最重要依頼 《メガドシス高地　試練：異端の影》 が発生,"Area's most important request ""Megadosys Plateau Trial: Shadow of Heresy"" available"
AREA_RANK_REWARD_400,"支援品のランクアップ
封鎖エリアが開放《<SPOT 1102>》","Rank up of support goods
Unblock area ""<SPOT 1102>"""
